source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date	comment
en	Abnormal dense granules	HP:0012484	rdfs:label	de	Abnormale dichte Granula	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Panniculitis	HP:0012490	rdfs:label	de	Pannikulitis	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Cerebral artery stenosis	HP:0012492	rdfs:label	de	Verengung der Zerebralarterien	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Nuchal cord	HP:0012498	rdfs:label	de	Nackenschnur	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Descending aortic dissection	HP:0012499	rdfs:label	de	Deszendierende Aortendissektion	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormality of the internal capsule	HP:0012502	rdfs:label	de	Abnormität der inneren Kapsel	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Small pituitary gland	HP:0012506	rdfs:label	de	Kleine Hirnanhangsdrüse	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Weakness of orbicularis oculi muscle	HP:0012507	rdfs:label	de	Schwäche des Musculus orbicularis oculi	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Temporal optic disc pallor	HP:0012511	rdfs:label	de	Blässe der temporalen Papille	OFFICIAL	orcid:0000-0002-6601-4486	DOMAIN_EXPERT	2024-12-10	
en	Diffuse optic disc pallor	HP:0012512	rdfs:label	de	Diffuse Blässe des Sehnervenkopfes	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Lower limb pain	HP:0012514	rdfs:label	de	Schmerzen der unteren Gliedmaßen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Dilation of Virchow-Robin spaces	HP:0012520	rdfs:label	de	Erweiterung der Virchow-Robin-Räume	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Oral aversion	HP:0012523	rdfs:label	de	Orale Abneigung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal number of alpha granules	HP:0012528	rdfs:label	de	Abnormale Anzahl von Alpha-Granula	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Pain	HP:0012531	rdfs:label	de	Schmerzen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Chronic pain	HP:0012532	rdfs:label	de	Chronische Schmerzen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Dysesthesia	HP:0012534	rdfs:label	de	Dysästhesie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cephalohematoma	HP:0012541	rdfs:label	de	Kephalohämatom	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Elevated circulating aldolase concentration	HP:0012544	rdfs:label	de	Erhöhte zirkulierende Aldolasekonzentration	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Fatty replacement of skeletal muscle	HP:0012548	rdfs:label	de	Fettersatz der Skelettmuskulatur	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with centrotemporal focal spike waves	HP:0012557	rdfs:label	de	EEG mit zentrotemporalen fokalen Spike-Wellen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Global proximal tubulopathy	HP:0012573	rdfs:label	de	Globale proximale Tubulopathie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Mesangial hypercellularity	HP:0012574	rdfs:label	de	Mesangiale Hyperzellularität	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Minimal change glomerulonephritis	HP:0012579	rdfs:label	de	Minimal veränderte Glomerulonephritis	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Unilateral renal hypoplasia	HP:0012583	rdfs:label	de	Unilaterale Nierenhypoplasie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Bilateral renal hypoplasia	HP:0012584	rdfs:label	de	Bilaterale Nierenhypoplasie	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Macroscopic hematuria	HP:0012587	rdfs:label	de	Makroskopische Hämaturie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Albuminuria	HP:0012592	rdfs:label	de	Albuminurie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hyponatriuria	HP:0012604	rdfs:label	de	Hyponatriurie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Renal sodium wasting	HP:0012606	rdfs:label	de	Nierenbedingter Natriumverlust	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Hypermagnesiuria	HP:0012608	rdfs:label	de	Hypermagnesiurie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormality of urinary uric acid level	HP:0012610	rdfs:label	de	Abnormität des Harnsäurespiegels	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Chronic kidney disease	HP:0012622	rdfs:label	de	Chronische Nierenerkrankung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Stage 1 chronic kidney disease	HP:0012623	rdfs:label	de	Chronische Nierenerkrankung im Stadium 1	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Stage 2 chronic kidney disease	HP:0012624	rdfs:label	de	Chronische Nierenkrankheit, Stadium 2	OFFICIAL	orcid:0000-0002-9746-4412	TECHNICAL_SPECIALIST	2024-12-10	
en	Stage 3 chronic kidney disease	HP:0012625	rdfs:label	de	Chronische Nierenkrankheit, Stadium 3	OFFICIAL	orcid:0000-0002-9746-4412	TECHNICAL_SPECIALIST	2024-12-10	
en	Stage 4 chronic kidney disease	HP:0012626	rdfs:label	de	Chronische Nierenerkrankung, Stadium 4	CANDIDATE	orcid:0000-0002-9746-4412	TECHNICAL_SPECIALIST	2024-12-10	
en	Abnormal intraocular pressure	HP:0012632	rdfs:label	de	Abnormaler Augeninnendruck	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Renal calcium wasting	HP:0012637	rdfs:label	de	Kalziumverlust der Nieren	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Perisylvian polymicrogyria	HP:0012650	rdfs:label	de	Perisylvische Polymikrogyrie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal brain FDG positron emission tomography	HP:0012658	rdfs:label	de	Abnorme FDG-Positronenemissionstomographie des Gehirns	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Mildly reduced left ventricular ejection fraction	HP:0012663	rdfs:label	de	Leicht reduzierte linksventrikuläre Auswurffraktion	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Reduced left ventricular ejection fraction	HP:0012664	rdfs:label	de	Verminderte linksventrikuläre Auswurffraktion	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Moderately reduced left ventricular ejection fraction	HP:0012665	rdfs:label	de	Mäßig reduzierte linksventrikuläre Auswurffraktion	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Severely reduced left ventricular ejection fraction	HP:0012666	rdfs:label	de	Stark reduzierte linksventrikuläre Auswurffraktion	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Iron accumulation in brain	HP:0012675	rdfs:label	de	Eisenansammlung im Gehirn	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Pineal cyst	HP:0012683	rdfs:label	de	Zirbeldrüsenzyste	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Focal T2 hyperintense thalamic lesion	HP:0012692	rdfs:label	de	Fokale T2-hyperintense Thalamusläsion	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Small basal ganglia	HP:0012697	rdfs:label	de	Kleine Basalganglien	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal subarachnoid space morphology	HP:0012703	rdfs:label	de	Abnorme Morphologie des Subarachnoidalraums	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Widened subarachnoid space	HP:0012704	rdfs:label	de	Verbreiterter Subarachnoidalraum	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Elevated brain lactate level by MRS	HP:0012707	rdfs:label	de	Erhöhter Hirnlaktatspiegel durch MRS	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Reduced brain N-acetyl aspartate level by MRS	HP:0012708	rdfs:label	de	Verminderter N-Acetyl-Aspartat-Spiegel im Gehirn durch MRS	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Mild hearing impairment	HP:0012712	rdfs:label	de	Leichte Hörbehinderung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Severe hearing impairment	HP:0012714	rdfs:label	de	Schwere Hörbehinderung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Heart block	HP:0012722	rdfs:label	de	Herzblock	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cutaneous syndactyly	HP:0012725	rdfs:label	de	Kutane Syndaktylie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Thoracic aortic aneurysm	HP:0012727	rdfs:label	de	Thorakales Aortenaneurysma	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Ectopic anterior pituitary gland	HP:0012731	rdfs:label	de	Ektopischer Hypophysenvorderlappen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Ketotic hypoglycemia	HP:0012734	rdfs:label	de	Ketotische Hypoglykämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cough	HP:0012735	rdfs:label	de	Husten	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Profound global developmental delay	HP:0012736	rdfs:label	de	Ausgeprägte globale Entwicklungsverzögerung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Unilateral cryptorchidism	HP:0012741	rdfs:label	de	Einseitiger Kryptorchismus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abdominal obesity	HP:0012743	rdfs:label	de	Abdominales Übergewicht	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Short palpebral fissure	HP:0012745	rdfs:label	de	Kurze Lidspalte	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal brainstem MRI signal intensity	HP:0012747	rdfs:label	de	Abnorme MRT-Signalintensität des Hirnstamms	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Focal T2 hyperintense brainstem lesion	HP:0012748	rdfs:label	de	Fokale T2-hyperintense Hirnstamm-Läsion	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal basal ganglia MRI signal intensity	HP:0012751	rdfs:label	de	Abnorme Signalintensität der Basalganglien im MRT	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	T2 hypointense basal ganglia	HP:0012753	rdfs:label	de	T2-hypointensive Basalganglien	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Neurodevelopmental delay	HP:0012758	rdfs:label	de	Neuroentwicklungsverzögerung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Neurodevelopmental abnormality	HP:0012759	rdfs:label	de	Anomalie in der Neuroentwicklung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Reduced social responsiveness	HP:0012760	rdfs:label	de	Verminderte soziale Reziprozität	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cerebral white matter atrophy	HP:0012762	rdfs:label	de	Atrophie der zerebralen weißen Substanz	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Widened cerebral subarachnoid space	HP:0012766	rdfs:label	de	Verbreiterter zerebraler Subarachnoidalraum	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Increased arm span	HP:0012771	rdfs:label	de	Vergrößerte Armspannweite	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal upper to lower segment ratio	HP:0012772	rdfs:label	de	Abnormales Verhältnis zwischen oberem und unterem Segment	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Reduced upper to lower segment ratio	HP:0012773	rdfs:label	de	Vermindertes Verhältnis zwischen oberem und unterem Segment	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Flexion contracture of finger	HP:0012785	rdfs:label	de	Beugekontraktur der Finger	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Recurrent cystitis	HP:0012786	rdfs:label	de	Wiederkehrende Blasenentzündung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal optic disc morphology	HP:0012795	rdfs:label	de	Abnorme Morphologie des Sehnervenkopfes	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Pulmonary lymphangiomyomatosis	HP:0012798	rdfs:label	de	Pulmonale Lymphangiomyomatose	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Anisometropia	HP:0012803	rdfs:label	de	Anisometropie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Corneal ulceration	HP:0012804	rdfs:label	de	Hornhautgeschwüre	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Iris transillumination defect	HP:0012805	rdfs:label	de	Durchleuchtungsstörung der Iris	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Proboscis	HP:0012806	rdfs:label	de	Proboscis	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Wide nasal base	HP:0012810	rdfs:label	de	Breite Nasenwurzel	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Wide nasal ridge	HP:0012811	rdfs:label	de	Breiter Nasenrücken	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Myocarditis	HP:0012819	rdfs:label	de	Myokarditis	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Epilepsia partialis continua	HP:0012847	rdfs:label	de	Epilepsia partialis continua	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hepatic bridging fibrosis	HP:0012852	rdfs:label	de	Hepatische Brückenfibrose	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Abnormal sperm head morphology	HP:0012865	rdfs:label	de	Abnormale Morphologie des Spermienkopfes	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Varicocele	HP:0012871	rdfs:label	de	Varikozele	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Posteriorly placed anus	HP:0012890	rdfs:label	de	Nach hinten liegender Anus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal motor evoked potentials	HP:0012896	rdfs:label	de	Abnorme motorisch evozierte Potenziale	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Upper limb dysmetria	HP:0020036	rdfs:label	de	Dysmetrie der oberen Gliedmaßen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Esodeviation	HP:0020045	rdfs:label	de	Esodeviation	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Exodeviation	HP:0020049	rdfs:label	de	Ausbuchtung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypopigmented macule	HP:0020073	rdfs:label	de	Hypopigmentierte Makula	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Pappenheimer bodies	HP:0020081	rdfs:label	de	Pappenheimer-Körperchen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	BCGitis	HP:0020086	rdfs:label	de	BCGitis	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	BCGosis	HP:0020087	rdfs:label	de	BCG-Krankheit	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Pneumocystis jirovecii pneumonia	HP:0020102	rdfs:label	de	Pneumocystis jirovecii-Pneumonie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Severe giardiasis	HP:0020106	rdfs:label	de	Schwere Giardiasis	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Aplasia of the olfactory tract	HP:0020128	rdfs:label	de	Aplasie des Riechorgans	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Thickening of the tubular basement membrane	HP:0020132	rdfs:label	de	Verdickung der tubulären Basalmembran	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Anti-dsDNA antibody positivity	HP:0020151	rdfs:label	de	Anti-dsDNA-Antikörper-Positivität	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Distal joint hypermobility	HP:0020152	rdfs:label	de	Hypermobilität der distalen Gelenke	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Elevated haptoglobin level	HP:0020180	rdfs:label	de	Erhöhter Haptoglobinspiegel	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Reduced haptoglobin level	HP:0020181	rdfs:label	de	Verminderter Haptoglobinspiegel	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Z-band streaming	HP:0020203	rdfs:label	de	Z-Band-Streaming	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Simple ear	HP:0020206	rdfs:label	de	Einfaches Ohr	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Focal aware motor seizure	HP:0020217	rdfs:label	de	Fokaler bewusster motorischer Anfall	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Clonic seizure	HP:0020221	rdfs:label	de	Klonischer Anfall	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypohomocysteinemia	HP:0020222	rdfs:label	de	Hypohomocysteinämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Arterial rupture	HP:0025019	rdfs:label	de	Arterielle Ruptur	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal erythrocyte sedimentation rate	HP:0025021	rdfs:label	de	Anormale Erythrozytensedimentationsrate	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Basal ganglia edema	HP:0025039	rdfs:label	de	Ödem der Basalganglien	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Lung abscess	HP:0025044	rdfs:label	de	Lungenabszess	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Reduced brain creatine level by MRS	HP:0025051	rdfs:label	de	Verminderter Kreatinspiegel im Gehirn durch MRS	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Decreased mean corpuscular volume	HP:0025066	rdfs:label	de	Verringertes mittleres korpuskulares Volumen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Folliculitis	HP:0025084	rdfs:label	de	Follikulitis	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Epidermal acanthosis	HP:0025092	rdfs:label	de	Epidermale Akanthose	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Eyelid myoclonus	HP:0025097	rdfs:label	de	Augenlid-Myoklonus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Dysgenesis of the hippocampus	HP:0025101	rdfs:label	de	Dysgenesie des Hippocampus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypergranulosis	HP:0025114	rdfs:label	de	Hypergranulose	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Fetal distress	HP:0025116	rdfs:label	de	Fetale Notlage	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypoautofluorescent retinal lesion	HP:0025159	rdfs:label	de	Hypoautofluoreszierende Netzhautläsion	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal temper tantrums	HP:0025160	rdfs:label	de	Abnorme Wutausbrüche	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Frequent temper tantrums	HP:0025161	rdfs:label	de	Häufige Wutausbrüche	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Severe temper tantrums	HP:0025162	rdfs:label	de	Schwere Wutausbrüche	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Left ventricular diastolic dysfunction	HP:0025168	rdfs:label	de	Linksventrikuläre diastolische Dysfunktion	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Left ventricular systolic dysfunction	HP:0025169	rdfs:label	de	Linksventrikuläre systolische Dysfunktion	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Ground-glass opacification	HP:0025179	rdfs:label	de	Milchglastrübung	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Bilateral tonic-clonic seizure with generalized onset	HP:0025190	rdfs:label	de	Bilateraler tonisch-klonischer Anfall mit generalisiertem Ausbruch	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Posterolateral diaphragmatic hernia	HP:0025193	rdfs:label	de	Posterolaterale Zwerchfellhernie	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Bursitis	HP:0025232	rdfs:label	de	Schleimbeutelentzündung	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Parasomnia	HP:0025234	rdfs:label	de	Parasomnie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	NREM parasomnia	HP:0025235	rdfs:label	de	NREM-Parasomnie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Stiff neck	HP:0025258	rdfs:label	de	Steifer Nacken	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Stuttering	HP:0025268	rdfs:label	de	Stottern	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cold-induced sweating	HP:0025278	rdfs:label	de	Kälteinduziertes Schwitzen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cervical lymphadenopathy	HP:0025289	rdfs:label	de	Zervikale Lymphadenopathie	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Malar rash	HP:0025300	rdfs:label	de	Schmetterlingserythem	OFFICIAL	orcid:0000-0002-9746-4412	TECHNICAL_SPECIALIST	2024-12-10	
en	Copper accumulation in liver	HP:0025321	rdfs:label	de	Kupferanreicherung in der Leber	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Anti-glutamic acid decarboxylase antibody positivity	HP:0025329	rdfs:label	de	Positiver Antikörper gegen Glutaminsäure-Decarboxylase	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Upgaze palsy	HP:0025331	rdfs:label	de	Aufblicklähmung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Delayed ability to stand	HP:0025335	rdfs:label	de	Verzögerte Fähigkeit zu stehen	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Delayed ability to sit	HP:0025336	rdfs:label	de	Verzögertes Sitzvermögen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Lupus anticoagulant	HP:0025343	rdfs:label	de	Lupus-Antikoagulans	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Interictal EEG abnormality	HP:0025373	rdfs:label	de	Interiktale EEG-Abnormität	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Anti-thyroid peroxidase antibody positivity	HP:0025379	rdfs:label	de	Anti-Schilddrüsenperoxidase-Antikörper-Positivität	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Dorsocervical fat pad	HP:0025383	rdfs:label	de	Dorsozervikales Fettpolster	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Pill-rolling tremor	HP:0025387	rdfs:label	de	Pillenrollender Tremor	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Thyroid nodule	HP:0025388	rdfs:label	de	Schilddrüsenknötchen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Staring gaze	HP:0025401	rdfs:label	de	Starrender Blick	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Stooped posture	HP:0025403	rdfs:label	de	Gebeugte Haltung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal visual fixation	HP:0025404	rdfs:label	de	Abnormale visuelle Fixierung	OFFICIAL	orcid:0000-0002-6601-4486	DOMAIN_EXPERT	2024-12-10	
en	Visual fixation instability	HP:0025405	rdfs:label	de	Instabilität der visuellen Fixierung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Asthenia	HP:0025406	rdfs:label	de	Asthenie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Pulmonary pneumatocele	HP:0025419	rdfs:label	de	Lungenpneumatozele	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Increased circulating lactate dehydrogenase concentration	HP:0025435	rdfs:label	de	Erhöhte zirkulierende Laktatdehydrogenase-Konzentration	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Achilles tendon calcification	HP:0025441	rdfs:label	de	Verkalkung der Achillessehne	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Pyoderma gangrenosum	HP:0025452	rdfs:label	de	Pyoderma gangrenosum	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Decreased CSF 5-hydroxyindolacetic acid concentration	HP:0025455	rdfs:label	de	Verminderte 5-Hydroxyindolessigsäure-Konzentration im Liquor	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Overweight	HP:0025502	rdfs:label	de	Übergewicht	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Piezogenic pedal papules	HP:0025509	rdfs:label	de	Piezoelektrische Fußsohlenpapeln	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypoplastic hippocampus	HP:0025517	rdfs:label	de	Hypoplastischer Hippokampus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Annular cutaneous lesion	HP:0025528	rdfs:label	de	Ringförmige Hautläsion	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Mild myopia	HP:0025573	rdfs:label	de	Leichte Kurzsichtigkeit	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Tarlov cyst	HP:0025643	rdfs:label	de	Tarlov-Zyste	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Chiari type II malformation	HP:0025660	rdfs:label	de	Chiari-Fehlbildung Typ II	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Moderate to late preterm birth	HP:0025664	rdfs:label	de	Moderate bis späte Frühgeburt	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Fetal pericardial effusion	HP:0025671	rdfs:label	de	Fetaler Perikarderguss	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Fetal chylothorax	HP:0025677	rdfs:label	de	Fetaler Chylothorax	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Pituitary macroadenoma	HP:0025693	rdfs:label	de	Hypophysenmakroadenom	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Anhydramnios	HP:0025700	rdfs:label	de	Anhydramnion	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Absent fetal nasal bone	HP:0025706	rdfs:label	de	Fehlendes fetales Nasenbein	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
