subject_id	source_language	translation_language	predicate_id	comment	source_value	translation_status	translation_value
HP:0410262	en	fr	rdfs:label	label of HP:0410262 (Lower cranial nerve dysfunction)  ; abnormality of the nervous system	Lower cranial nerve dysfunction	OFFICIAL	Dysfonctionnement du nerf crânien inférieur
HP:0410263	en	fr	rdfs:label	label of HP:0410263 (Brain imaging abnormality)  ; abnormality of the nervous system	Brain imaging abnormality	OFFICIAL	Anomalie de l'imagerie cérébrale
HP:0410264	en	fr	rdfs:label	label of HP:0410264 (Subglottic hemangioma)  ; neoplasm ; abnormality of the cardiovascular system	Subglottic hemangioma	OFFICIAL	Hémangiome sous-glottique
HP:0410265	en	fr	rdfs:label	label of HP:0410265 (Supraglottic hemangioma)  ; neoplasm ; abnormality of the cardiovascular system	Supraglottic hemangioma	OFFICIAL	Hémangiome supraglottique
HP:0410266	en	fr	rdfs:label	label of HP:0410266 (Visceral hemangioma)  ; neoplasm ; abnormality of the cardiovascular system	Visceral hemangioma	OFFICIAL	Hémangiome viscéral
HP:0410267	en	fr	rdfs:label	label of HP:0410267 (Intestinal hemangioma)  ; neoplasm ; abnormality of the cardiovascular system	Intestinal hemangioma	OFFICIAL	Hémangiome intestinal
HP:0410268	en	fr	rdfs:label	label of HP:0410268 (Spleen hemangioma)  ; neoplasm ; abnormality of the cardiovascular system	Spleen hemangioma	OFFICIAL	Hémangiome de la rate
HP:0410269	en	fr	rdfs:label	label of HP:0410269 (Labial hemangioma)  ; neoplasm ; abnormality of the cardiovascular system	Labial hemangioma	OFFICIAL	Hémangiome labial
HP:0410270	en	fr	rdfs:label	label of HP:0410270 (Esophageal hemangioma)  ; neoplasm ; abnormality of the cardiovascular system	Esophageal hemangioma	OFFICIAL	Hémangiome œsophagien
HP:0410271	en	fr	rdfs:label	label of HP:0410271 (Laryngeal hemangioma)  ; neoplasm ; abnormality of the cardiovascular system	Laryngeal hemangioma	OFFICIAL	Hémangiome du larynx
HP:0410272	en	fr	rdfs:label	label of HP:0410272 (Vulvar hemangioma)  ; neoplasm ; abnormality of the cardiovascular system	Vulvar hemangioma	OFFICIAL	Hémangiome vulvaire
HP:0410273	en	fr	rdfs:label	label of HP:0410273 (Retropharyngeal hemangioma)  ; neoplasm ; abnormality of the cardiovascular system	Retropharyngeal hemangioma	OFFICIAL	Hémangiome rétropharyngien
HP:0410274	en	fr	rdfs:label	label of HP:0410274 (Paraspinal hemangioma)  ; neoplasm ; abnormality of the cardiovascular system	Paraspinal hemangioma	OFFICIAL	Hémangiome para-spinal
HP:0410275	en	fr	rdfs:label	label of HP:0410275 (Lumbosacral hemangioma)  ; neoplasm ; abnormality of the cardiovascular system	Lumbosacral hemangioma	OFFICIAL	Hémangiome lombo-sacré
HP:0410276	en	fr	rdfs:label	label of HP:0410276 (Supraumbilical raphe)  ; abnormality of the skeletal system	Supraumbilical raphe	OFFICIAL	Raphé supra-ombilical
HP:0410277	en	fr	rdfs:label	label of HP:0410277 (Sternal pit)  ; abnormality of the skeletal system	Sternal pit	OFFICIAL	Fosse sternale
HP:0410278	en	fr	rdfs:label	label of HP:0410278 (Pituitary gland cyst)  ; abnormality of the nervous system	Pituitary gland cyst	OFFICIAL	Kyste de l'hypophyse
HP:0410279	en	fr	rdfs:label	label of HP:0410279 (Atrophic pituitary gland)  ; abnormality of the endocrine system ; abnormality of the nervous system	Atrophic pituitary gland	OFFICIAL	Hypophyse atrophiée
HP:0410280	en	fr	rdfs:label	label of HP:0410280 (Pediatric onset)  ; clinicalcourse	Pediatric onset	OFFICIAL	Apparition en pédiatrie
HP:0410281	en	fr	rdfs:label	label of HP:0410281 (Dyspepsia)  ; constitutional symptom ; abnormality of the digestive system	Dyspepsia	OFFICIAL	Dyspepsie
HP:0410282	en	fr	rdfs:label	label of HP:0410282 (Abnormal circulating amylase level)  ; abnormality of metabolism/homeostasis	Abnormal circulating amylase concentration	CANDIDATE	Taux d'amylase circulante anormal
HP:0410283	en	fr	rdfs:label	label of HP:0410283 (Positive blood acetaminophen test)  ; abnormality of metabolism/homeostasis	Positive blood acetaminophen test	OFFICIAL	Test sanguin positif au paracétamol
HP:0410284	en	fr	rdfs:label	label of HP:0410284 (Positive norpropoxyphene blood test)  ; abnormality of metabolism/homeostasis	Positive norpropoxyphene blood test	OFFICIAL	Test sanguin positif au norpropoxyphène
HP:0410285	en	fr	rdfs:label	label of HP:0410285 (Positive meconium methadone test)  ; abnormality of metabolism/homeostasis	Positive meconium methadone test	OFFICIAL	Test positif à la méthadone méconiale
HP:0410286	en	fr	rdfs:label	label of HP:0410286 (Positive blood molindone test)  ; abnormality of metabolism/homeostasis	Positive blood molindone test	OFFICIAL	Test sanguin positif à la molindone
HP:0410287	en	fr	rdfs:label	label of HP:0410287 (Intrathoracic hemangioma)  ; neoplasm ; abnormality of the cardiovascular system	Intrathoracic hemangioma	OFFICIAL	Hémangiome intrathoracique
HP:0410288	en	fr	rdfs:label	label of HP:0410288 (Hyperamylasemia)  ; abnormality of metabolism/homeostasis	Hyperamylasemia	OFFICIAL	Hyperamylasémie
HP:0410289	en	fr	rdfs:label	label of HP:0410289 (Hypoamylasemia)  ; abnormality of metabolism/homeostasis	Hypoamylasemia	OFFICIAL	Hypoamylasémie
HP:0410290	en	fr	rdfs:label	label of HP:0410290 (Positive urine norpropoxyphene test)  ; abnormality of metabolism/homeostasis	Positive urine norpropoxyphene test	OFFICIAL	Test urinaire positif au norpropoxyphène
HP:0410291	en	fr	rdfs:label	label of HP:0410291 (Negativism)  ; abnormality of the nervous system	Negativism	OFFICIAL	Négativisme
HP:0410292	en	fr	rdfs:label	label of HP:0410292 (Abnormal isohemagglutinin level)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Abnormal isohemagglutinin level	OFFICIAL	Taux d'isohémagglutinine anormal
HP:0410293	en	fr	rdfs:label	label of HP:0410293 (Absent isohemagglutinin level)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Absent isohemagglutinin level	OFFICIAL	Absence de taux d'isohémagglutinine
HP:0410294	en	fr	rdfs:label	label of HP:0410294 (Decreased specific antibody response to protein vaccine)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Decreased specific antibody response to protein vaccine	OFFICIAL	Diminution de la réponse des anticorps spécifiques au vaccin protéique
HP:0410295	en	fr	rdfs:label	label of HP:0410295 (Complete or near-complete absence of specific antibody response to tetanus vaccine)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Complete or near-complete absence of specific antibody response to tetanus vaccine	OFFICIAL	Absence complète ou quasi-complète de réponse des anticorps spécifiques au vaccin antitétanique
HP:0410296	en	fr	rdfs:label	label of HP:0410296 (Complete or near-complete absence of specific antibody response to hepatitis B vaccine)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Complete or near-complete absence of specific antibody response to hepatitis B vaccine	OFFICIAL	Absence complète ou quasi-complète de réponse des anticorps spécifiques au vaccin contre l'hépatite B
HP:0410297	en	fr	rdfs:label	label of HP:0410297 (Partial absence of specific antibody response to tetanus vaccine)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Partial absence of specific antibody response to tetanus vaccine	OFFICIAL	Absence partielle de réponse des anticorps spécifiques au vaccin contre le tétanos
HP:0410298	en	fr	rdfs:label	label of HP:0410298 (Partial absence of specific antibody response to hepatitis B vaccine)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Partial absence of specific antibody response to hepatitis B vaccine	OFFICIAL	Absence partielle de réponse des anticorps spécifiques au vaccin contre l'hépatite B
HP:0410299	en	fr	rdfs:label	label of HP:0410299 (Decreased specific antibody response to polysaccharide vaccine)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Decreased specific antibody response to polysaccharide vaccine	OFFICIAL	Diminution de la réponse en anticorps spécifiques au vaccin polysaccharidique
HP:0410300	en	fr	rdfs:label	label of HP:0410300 (Complete or near-complete absence of specific antibody response to pneumococcus vaccine)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Complete or near-complete absence of specific antibody response to unconjugated pneumococcus vaccine	CANDIDATE	Absence totale ou quasi totale de réponse des anticorps spécifiques au vaccin antipneumococcique.
HP:0410301	en	fr	rdfs:label	label of HP:0410301 (Partial absence of specific antibody response to pneumococcus vaccine)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Partial absence of specific antibody response to unconjugated pneumococcus vaccine	CANDIDATE	Absence partielle de réponse en anticorps spécifiques au vaccin antipneumococcique
HP:0410302	en	fr	rdfs:label	label of HP:0410302 (Decreased specific antibody response to protein-conjugated polysaccharide vaccine)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Decreased specific antibody response to protein-conjugated polysaccharide vaccine	OFFICIAL	Diminution de la réponse des anticorps spécifiques au vaccin polysaccharidique conjugué à une protéine
HP:0410303	en	fr	rdfs:label	label of HP:0410303 (Complete or near-complete absence of specific antibody response to Haemophilus H type B vaccine)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Complete or near-complete absence of specific antibody response to Haemophilus influenzae type b (Hib) vaccine	CANDIDATE	Absence complète ou quasi-complète de réponse des anticorps spécifiques au vaccin contre l'Haemophilus H type B
HP:0410304	en	fr	rdfs:label	label of HP:0410304 (Complete or near-complete absence of specific antibody response to meningococcus vaccine)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Complete or near-complete absence of specific antibody response to meningococcus vaccine	OFFICIAL	Absence complète ou quasi-complète de réponse des anticorps spécifiques au vaccin contre le méningocoque
HP:0410305	en	fr	rdfs:label	label of HP:0410305 (Partial absence of specific antibody response to Haemophilus H type B vaccine)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Partial absence of specific antibody response to Haemophilus influenzae type b (Hib) vaccine	CANDIDATE	Absence partielle de réponse spécifique des anticorps au vaccin contre l'Haemophilus H type B
HP:0410306	en	fr	rdfs:label	label of HP:0410306 (Partial absence of specific antibody response to meningococcus vaccine)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Partial absence of specific antibody response to meningococcus vaccine	OFFICIAL	Absence partielle de réponse des anticorps spécifiques au vaccin contre le méningocoque
HP:0410307	en	fr	rdfs:label	label of HP:0410307 (Positive stool methadone test)  ; abnormality of metabolism/homeostasis	Positive stool methadone test	OFFICIAL	Test de dépistage de la méthadone dans les selles positif
HP:0410308	en	fr	rdfs:label	label of HP:0410308 (Decreased specific antibody response to infection)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Decreased specific antibody response to infection	OFFICIAL	Diminution de la réponse des anticorps spécifiques à l'infection
HP:0430000	en	fr	rdfs:label	label of HP:0430000 (Abnormality of the frontal bone)  ; abnormality of head or neck ; abnormality of the skeletal system	Abnormal frontal bone morphology	CANDIDATE	Anomalie de l'os frontal
HP:0430002	en	fr	rdfs:label	label of HP:0430002 (Abnormality of the lacrimal bone)  ; abnormality of head or neck ; abnormality of the skeletal system	Abnormal lacrimal bone morphology	CANDIDATE	Anomalie de l'os lacrymal
HP:0430003	en	fr	rdfs:label	label of HP:0430003 (Abnormality of the palatine bone)  ; abnormality of head or neck ; abnormality of the skeletal system	Abnormal palatine bone morphology	CANDIDATE	Anomalie de l'os palatin
HP:0430004	en	fr	rdfs:label	label of HP:0430004 (Frontomalar faciosynostosis)  ; abnormality of head or neck ; abnormality of the skeletal system	Frontomalar faciosynostosis	OFFICIAL	Faciosynostose frontomalaire
HP:0430005	en	fr	rdfs:label	label of HP:0430005 (Abnormality of ethmoid bone)  ; abnormality of head or neck ; abnormality of the skeletal system	Abnormal ethmoid bone morphology	CANDIDATE	Anomalie de l'os éthmoïde
HP:0430006	en	fr	rdfs:label	label of HP:0430006 (Ectopic cilia of eyelid)  ; abnormality of the integument ; abnormality of head or neck	Ectopic cilia of eyelid	OFFICIAL	Cil palpébral ectopique
HP:0430007	en	fr	rdfs:label	label of HP:0430007 (Symblepharon)  ; abnormality of head or neck	Symblepharon	OFFICIAL	Symblépharon
HP:0430008	en	fr	rdfs:label	label of HP:0430008 (Accessory eyelid)  ; abnormality of head or neck	Accessory eyelid	OFFICIAL	Paupière accessoire
HP:0430009	en	fr	rdfs:label	label of HP:0430009 (Hypoplasia of eyelid)  ; abnormality of head or neck	Hypoplasia of eyelid	OFFICIAL	Hypoplasie de la paupière
HP:0430010	en	fr	rdfs:label	label of HP:0430010 (Microblepharia)  ; abnormality of head or neck	Microblepharia	OFFICIAL	Microblépharie
HP:0430011	en	fr	rdfs:label	label of HP:0430011 (Defect of palpebral conjunctiva)  ; abnormality of head or neck	Defect of palpebral conjunctiva	OFFICIAL	Défaut de la conjonctive palpébrale
HP:0430012	en	fr	rdfs:label	label of HP:0430012 (Incomplete ossification of palatine bone)  ; abnormality of head or neck ; abnormality of the skeletal system	Incomplete ossification of palatine bone	OFFICIAL	Ossification incomplète de l'os palatin
HP:0430013	en	fr	rdfs:label	label of HP:0430013 (Absent palatine bone ossification)  ; abnormality of head or neck ; abnormality of the skeletal system	Absent palatine bone ossification	OFFICIAL	Absence d'ossification de l'os palatin
HP:0430014	en	fr	rdfs:label	label of HP:0430014 (Abnormality of musculature of soft palate)  ; abnormality of the musculature ; abnormality of head or neck	Abnormality of musculature of soft palate	OFFICIAL	Anomalie du voile du palais
HP:0430015	en	fr	rdfs:label	label of HP:0430015 (Abnormality of musculature of pharynx)  ; abnormality of the musculature ; abnormality of head or neck	Abnormal morphology of musculature of pharynx	CANDIDATE	Anomalie de la musculature du pharynx
HP:0430016	en	fr	rdfs:label	label of HP:0430016 (Abnormality of tensor veli palatini muscle)  ; abnormality of the musculature ; abnormality of head or neck	Abnormality of tensor veli palatini muscle	OFFICIAL	Anomalie du muscle tenseur du voile du palais
HP:0430017	en	fr	rdfs:label	label of HP:0430017 (Abnormality of uvular muscle)  ; abnormality of the musculature ; abnormality of head or neck	Abnormality of uvular muscle	OFFICIAL	Anomalie du muscle de la luette
HP:0430018	en	fr	rdfs:label	label of HP:0430018 (Abnormality of nasal musculature)  ; abnormality of the musculature ; abnormality of head or neck	Abnormality of nasal musculature	OFFICIAL	Anomalie de la musculature nasale
HP:0430019	en	fr	rdfs:label	label of HP:0430019 (Abnormality of muscle of facial expression)  ; abnormality of the musculature ; abnormality of head or neck	Abnormality of muscle of facial expression	OFFICIAL	Anomalie des muscles de l'expression faciale
HP:0430020	en	fr	rdfs:label	label of HP:0430020 (Abnormality of levator labii superioris alaeque nasi muscle)  ; abnormality of the musculature ; abnormality of head or neck	Abnormality of levator labii superioris alaeque nasi muscle	OFFICIAL	Anomalie de l'élévateur de la lèvre supérieure et de l'aile du nez
HP:0430021	en	fr	rdfs:label	label of HP:0430021 (Abnormal common carotid artery morphology)  ; abnormality of the cardiovascular system	Abnormal common carotid artery morphology	OFFICIAL	Anomalie morphologique de la carotide commune
HP:0430022	en	fr	rdfs:label	label of HP:0430022 (Abnormality of the sphenoid sinus)  ; abnormality of head or neck ; abnormality of the skeletal system	Abnormality of the sphenoid sinus	OFFICIAL	Anomalie du sinus sphénoïdal
HP:0430023	en	fr	rdfs:label	label of HP:0430023 (Abnormality of the maxillary sinus)  ; abnormality of head or neck ; abnormality of the skeletal system	Abnormality of the maxillary sinus	OFFICIAL	Anomalie du sinus maxillaire
HP:0430024	en	fr	rdfs:label	label of HP:0430024 (Abnormality of external jugular vein)  ; abnormality of head or neck ; abnormality of the cardiovascular system	Abnormality of external jugular vein	OFFICIAL	Anomalie de la veine jugulaire externe
HP:0430025	en	fr	rdfs:label	label of HP:0430025 (Bilateral facial palsy)  ; abnormality of the nervous system ; abnormality of the musculature ; abnormality of head or neck	Bilateral facial palsy	OFFICIAL	Paralysie faciale bilatérale
HP:0430026	en	fr	rdfs:label	label of HP:0430026 (Abnormality of the shape of the midface)  ; abnormality of head or neck	obsolete Abnormality of the shape of the midface	CANDIDATE	Anomalie de la forme du mileu de la face
HP:0430028	en	fr	rdfs:label	label of HP:0430028 (Hyperplasia of the maxilla)  ; abnormality of head or neck ; abnormality of the skeletal system	Hyperplasia of the maxilla	OFFICIAL	Hyperplasie du maxillaire
HP:0430029	en	fr	rdfs:label	label of HP:0430029 (Hyperplasia of the premaxilla)  ; abnormality of head or neck ; abnormality of the skeletal system	Hyperplasia of the premaxilla	OFFICIAL	Hyperplasie du prémaxillaire
HP:0500001	en	fr	rdfs:label	label of HP:0500001 (Body odor)  ; constitutional symptom	Body odor	OFFICIAL	Odeur corporelle
HP:0500005	en	fr	rdfs:label	label of HP:0500005 (Anal pain)  ; constitutional symptom	Anal pain	OFFICIAL	Douleur anale
HP:0500006	en	fr	rdfs:label	label of HP:0500006 (Urethritis)  ; abnormality of the genitourinary system	Urethritis	OFFICIAL	Urethrite
HP:0500007	en	fr	rdfs:label	label of HP:0500007 (Iris flocculi)  ; abnormality of the eye	Iris flocculi	OFFICIAL	Iris flocculi
HP:0500008	en	fr	rdfs:label	label of HP:0500008 (Cornea verticillata)  ; abnormality of the eye	Cornea verticillata	OFFICIAL	Kératopathie en vortex
HP:0500009	en	fr	rdfs:label	label of HP:0500009 (Dysplastic gangliocytoma of the cerebellum)  ; abnormality of the nervous system	Dysplastic gangliocytoma of the cerebellum	OFFICIAL	Gangliocytome dysplasique du cervelet
HP:0500011	en	fr	rdfs:label	label of HP:0500011 (Moon facies)  ; abnormality of head or neck	Moon facies	OFFICIAL	Faciès lunaire
HP:0500012	en	fr	rdfs:label	label of HP:0500012 (Abnormality of gonadotropin-releasing hormone level)  ; abnormality of the endocrine system	Abnormal gonadotropin-releasing hormone concentration	CANDIDATE	Anomalie du taux de GnRH (gonadotropin-releasing hormone)
HP:0500013	en	fr	rdfs:label	label of HP:0500013 (Lack of gonadotropin-releasing hormone pulsatility)  ; abnormality of the endocrine system	Lack of gonadotropin-releasing hormone pulsatility	OFFICIAL	Absence de pulsatilité de la GnRH (gonadotropin-releasing hormone)
HP:0500015	en	fr	rdfs:label	label of HP:0500015 (Abnormal cardiac test)  ; abnormality of the cardiovascular system	Abnormal cardiac test	OFFICIAL	Test cardiaque anormal
HP:0500016	en	fr	rdfs:label	label of HP:0500016 (Abnormal cardiac MRI)  ; abnormality of the cardiovascular system	Abnormal cardiac MRI	OFFICIAL	IRM cardiaque anormale
HP:0500017	en	fr	rdfs:label	label of HP:0500017 (Abnormal cardiac catheterization)  ; abnormality of the cardiovascular system	Abnormal cardiac catheterization	OFFICIAL	Cathétérisation cardiaque anormale
HP:0500018	en	fr	rdfs:label	label of HP:0500018 (Abnormal cardiac exercise stress test)  ; abnormality of the cardiovascular system	Abnormal cardiac exercise stress test	OFFICIAL	Anomalie de l'épreuve d'effort cardiaque
HP:0500019	en	fr	rdfs:label	label of HP:0500019 (Abnormal resting energy expenditure from metabolic cart test)  ; abnormality of the cardiovascular system	Abnormal resting energy expenditure from metabolic cart test	OFFICIAL	Dépense énergétique au repos anormale d'après le test métabolique
HP:0500020	en	fr	rdfs:label	label of HP:0500020 (Abnormal cardiac biomarker test)  ; abnormality of the cardiovascular system	Abnormal cardiac biomarker test	OFFICIAL	Test de biomarqueur cardiaque anormal
HP:0500021	en	fr	rdfs:label	label of HP:0500021 (Reduced brain gamma-aminobutyric acid level by MRS)  ; abnormality of the nervous system	Reduced brain gamma-aminobutyric acid level by MRS	OFFICIAL	Diminution du taux d'acide gamma-aminobutyric par résonnance magnétique
HP:0500022	en	fr	rdfs:label	label of HP:0500022 (Abnormal serum dehydroepiandrosterone level)  ; abnormality of the endocrine system	Abnormal circulating dehydroepiandrosterone concentration	CANDIDATE	Anomalie du taux plasmatique de dehydroepiandrosterone
HP:0500023	en	fr	rdfs:label	label of HP:0500023 (Shoulder muscle aplasia)  ; abnormality of limbs ; abnormality of the musculature	Shoulder muscle aplasia	OFFICIAL	Aplasie des muscles scapulaires
HP:0500024	en	fr	rdfs:label	label of HP:0500024 (Aplasia of the musculature of the pelvis)  ; abnormality of the musculature	Aplasia of the musculature of the pelvis	OFFICIAL	Aplasie de la musculature du pelvis 
HP:0500026	en	fr	rdfs:label	label of HP:0500026 (Hypoplasia of the musculature of the pelvis)  ; abnormality of the musculature	Hypoplasia of the musculature of the pelvis	OFFICIAL	Hypoplasie de la musculature du pelvis 
HP:0500027	en	fr	rdfs:label	label of HP:0500027 (Aplastic colon)  ; abnormality of the digestive system	Aplastic colon	OFFICIAL	Colon aplasique
HP:0500028	en	fr	rdfs:label	label of HP:0500028 (Cotton wool plaques)  ; abnormality of the nervous system	Cotton wool plaques	OFFICIAL	Plaques en laine de coton 
HP:0500030	en	fr	rdfs:label	label of HP:0500030 (Abnormal hepatic glycogen storage)  ; abnormality of the digestive system	Abnormal hepatic glycogen storage	OFFICIAL	Réserve hépatique de glycogène anormale
HP:0500031	en	fr	rdfs:label	label of HP:0500031 (Sclerosis of the carpal bones)  ; abnormality of the skeletal system	Sclerosis of the carpal bones	OFFICIAL	Sclérose des os du carpe
HP:0500032	en	fr	rdfs:label	label of HP:0500032 (Abnormal neuron branching)  ; abnormality of the nervous system	Abnormal neuron branching	OFFICIAL	Anomalie du branchement neuronal
HP:0500033	en	fr	rdfs:label	label of HP:0500033 (Abnormal natural killer subset distribution)  ; abnormality of the immune system ; abnormality of blood and blood-forming tissues	Abnormal natural killer subset distribution	OFFICIAL	Distribution anormale de la population natural killer
HP:0500034	en	fr	rdfs:label	label of HP:0500034 (Nasolacrimal sac obstruction)  ; abnormality of head or neck	Nasolacrimal sac obstruction	OFFICIAL	Nasolacrimal sac obstruction
HP:0500035	en	fr	rdfs:label	label of HP:0500035 (Nasolacrimal sac granuloma)  ; abnormality of head or neck	Nasolacrimal sac granuloma	OFFICIAL	Granulome du sac nasolacrimal 
HP:0500036	en	fr	rdfs:label	label of HP:0500036 (Nasolacrimal sac papilloma)  ; abnormality of head or neck	Nasolacrimal sac papilloma	OFFICIAL	Papillome du sac nasolacrimal 
HP:0500037	en	fr	rdfs:label	label of HP:0500037 (Nasolacrimal sac epithelial papillary carcinoma)  ; abnormality of head or neck	Nasolacrimal sac epithelial papillary carcinoma	OFFICIAL	Carcinome epithelial papillaire du sac nasolacrimal
HP:0500039	en	fr	rdfs:label	label of HP:0500039 (Conjunctival cicatrization)  ; abnormality of head or neck	Conjunctival cicatrization	OFFICIAL	Cicatrisation conjunctivale
HP:0500040	en	fr	rdfs:label	label of HP:0500040 (Dermolipoma of the conjunctiva)  ; abnormality of head or neck	Dermolipoma of the conjunctiva	OFFICIAL	Dermolipome de la conjonctive
HP:0500041	en	fr	rdfs:label	label of HP:0500041 (Myopic astigmatism)  ; abnormality of the eye	Myopic astigmatism	OFFICIAL	Astigmatisme myopique
HP:0500042	en	fr	rdfs:label	label of HP:0500042 (Latent hypermetropia)  ; abnormality of the eye	Latent hypermetropia	OFFICIAL	Hypermétropie latente
HP:0500043	en	fr	rdfs:label	label of HP:0500043 (Eyelid retraction)  ; abnormality of head or neck	Eyelid retraction	OFFICIAL	Rétraction palpébrale
HP:0500044	en	fr	rdfs:label	label of HP:0500044 (Upper eyelid retraction)  ; abnormality of head or neck	Upper eyelid retraction	OFFICIAL	Rétraction palpébrale supérieure
HP:0500045	en	fr	rdfs:label	label of HP:0500045 (Collier's sign)  ; abnormality of head or neck	Collier's sign	OFFICIAL	Signe de Collier
HP:0500046	en	fr	rdfs:label	label of HP:0500046 (Seborrhoeic blepharitis)  ; abnormality of head or neck ; abnormality of the immune system ; abnormality of the eye	Seborrhoeic blepharitis	OFFICIAL	Blépharite séborrhoeique
HP:0500047	en	fr	rdfs:label	label of HP:0500047 (Nasolacrimal sac lymphoma)  ; abnormality of head or neck	Nasolacrimal sac lymphoma	OFFICIAL	Lymphome du sac nasolacrimal
HP:0500048	en	fr	rdfs:label	label of HP:0500048 (Delayed canalization of nasolacrimal duct)  ; abnormality of head or neck	Delayed canalization of nasolacrimal duct	OFFICIAL	Retard de canalisation du canal lacrymo-nasal
HP:0500049	en	fr	rdfs:label	label of HP:0500049 (Retinopathy of prematurity)  ; abnormality of the eye	Retinopathy of prematurity	OFFICIAL	Retinopathie de prématurité
HP:0500050	en	fr	rdfs:label	label of HP:0500050 (Retinopathy of prematurity stage 1)  ; abnormality of the eye	Retinopathy of prematurity stage 1	OFFICIAL	Retinopathie de prématurité stade 1
HP:0500051	en	fr	rdfs:label	label of HP:0500051 (Retinopathy of prematurity stage 2)  ; abnormality of the eye	Retinopathy of prematurity stage 2	OFFICIAL	Retinopathie de prématurité stade 2
HP:0500052	en	fr	rdfs:label	label of HP:0500052 (Retinopathy of prematurity stage 3)  ; abnormality of the eye	Retinopathy of prematurity stage 3	OFFICIAL	Retinopathie de prématurité stade 3
HP:0500053	en	fr	rdfs:label	label of HP:0500053 (Retinopathy of prematurity stage 4)  ; abnormality of the eye	Retinopathy of prematurity stage 4	OFFICIAL	Retinopathie de prématurité stade 4
HP:0500054	en	fr	rdfs:label	label of HP:0500054 (Retinopathy of prematurity stage 4a)  ; abnormality of the eye	Retinopathy of prematurity stage 4a	OFFICIAL	Retinopathie de prématurité stade 4a
HP:0500055	en	fr	rdfs:label	label of HP:0500055 (Retinopathy of prematurity stage 4b)  ; abnormality of the eye	Retinopathy of prematurity stage 4b	OFFICIAL	Retinopathie de prématurité stade 4b
HP:0500056	en	fr	rdfs:label	label of HP:0500056 (Retinopathy of prematurity stage 5)  ; abnormality of the eye	Retinopathy of prematurity stage 5	OFFICIAL	Retinopathie de prématurité stade 5
HP:0500057	en	fr	rdfs:label	label of HP:0500057 (Retinopathy of prematurity stage 5a)  ; abnormality of the eye	Retinopathy of prematurity stage 5a	OFFICIAL	Retinopathie de prématurité stade 5a
HP:0500058	en	fr	rdfs:label	label of HP:0500058 (Retinopathy of prematurity stage 5b)  ; abnormality of the eye	Retinopathy of prematurity stage 5b	OFFICIAL	Retinopathie de prématurité stade 5b
HP:0500059	en	fr	rdfs:label	label of HP:0500059 (Retinopathy of prematurity zone I)  ; abnormality of the eye	Retinopathy of prematurity zone I	OFFICIAL	Retinopathie de prématurité zone I
HP:0500060	en	fr	rdfs:label	label of HP:0500060 (Retinopathy of prematurity zone II)  ; abnormality of the eye	Retinopathy of prematurity zone II	OFFICIAL	Retinopathie de prématurité zone III
HP:0500061	en	fr	rdfs:label	label of HP:0500061 (Retinopathy of prematurity zone III)  ; abnormality of the eye	Retinopathy of prematurity zone III	OFFICIAL	Retinopathie de prématurité zone III
HP:0500062	en	fr	rdfs:label	label of HP:0500062 (Retinopathy of prematurity plus)  ; abnormality of the eye	Retinopathy of prematurity plus	OFFICIAL	Retinopathie de prématurité plus
HP:0500063	en	fr	rdfs:label	label of HP:0500063 (Retinopathy of prematurity pre-plus)  ; abnormality of the eye	Retinopathy of prematurity pre-plus	OFFICIAL	Retinopathie de prématurité pre-plus
HP:0500064	en	fr	rdfs:label	label of HP:0500064 (Retinopathy of prematurity threshold)  ; abnormality of the eye	Retinopathy of prematurity threshold	OFFICIAL	Retinopathie de prématurité seuil
HP:0500065	en	fr	rdfs:label	label of HP:0500065 (Retinopathy of prematurity prethreshold)  ; abnormality of the eye	Retinopathy of prematurity prethreshold	OFFICIAL	Retinopathie de prématurité pré-seuil
HP:0500066	en	fr	rdfs:label	label of HP:0500066 (Latent myopia)  ; abnormality of the eye	Latent myopia	OFFICIAL	Myopie latente
HP:0500069	en	fr	rdfs:label	label of HP:0500069 (Paralytic ectropion)  ; abnormality of head or neck	Paralytic ectropion	OFFICIAL	Ectropion paralytique
