source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date
en	Pulmonary pseudocavity	HP:0033648	rdfs:label	nl	Pulmonary pseudocavity	NOT_TRANSLATED			
en	Paraseptal emphysema is characterized by predominant involvement of the distal alveoli and their ducts and sacs. It is characteristically bounded by any pleural surface and the interlobular septa. This emphysema is characterized by subpleural and peribronchovascular regions of low attenuation separated by intact interlobular septa, sometimes associated with bullae	HP:0033649	IAO:0000115	nl	Paraseptal emphysema is characterized by predominant involvement of the distal alveoli and their ducts and sacs. It is characteristically bounded by any pleural surface and the interlobular septa. This emphysema is characterized by subpleural and peribronchovascular regions of low attenuation separated by intact interlobular septa, sometimes associated with bullae	NOT_TRANSLATED			
en	Paraseptal emphysema	HP:0033649	rdfs:label	nl	Paraseptal emphysema	NOT_TRANSLATED			
en	A parenchymal band is a linear opacity, usually 1-3 mm thick and up to 5 cm long that usually extends to the visceral pleuran(which is often thickened and may be retracted at the site of contact). It reflects pleuroparenchymal fibrosis and is usually associated with distortion of the lung architecture. Parenchymal bands are most frequently encountered in individuals who have been exposed to asbestos	HP:0033650	IAO:0000115	nl	A parenchymal band is a linear opacity, usually 1-3 mm thick and up to 5 cm long that usually extends to the visceral pleuran(which is often thickened and may be retracted at the site of contact). It reflects pleuroparenchymal fibrosis and is usually associated with distortion of the lung architecture. Parenchymal bands are most frequently encountered in individuals who have been exposed to asbestos	NOT_TRANSLATED			
en	Pulmonary parenchymal band	HP:0033650	rdfs:label	nl	Pulmonary parenchymal band	NOT_TRANSLATED			
en	A mycetoma is a discrete mass of intertwined hyphae, usually of an Aspergillus species, matted together by mucus, fibrin, and cellular debris colonizing a cavity, usually from prior fibrocavitary disease (eg, tuberculosis or sarcoidosis). A mycetoma may move to a dependent location when the patient changes position and may show an air crescent sign. CT scans may show a spongelike pattern and foci of calcification in the mycetoma	HP:0033651	IAO:0000115	nl	A mycetoma is a discrete mass of intertwined hyphae, usually of an Aspergillus species, matted together by mucus, fibrin, and cellular debris colonizing a cavity, usually from prior fibrocavitary disease (eg, tuberculosis or sarcoidosis). A mycetoma may move to a dependent location when the patient changes position and may show an air crescent sign. CT scans may show a spongelike pattern and foci of calcification in the mycetoma	NOT_TRANSLATED			
en	Pulmonary mycetoma	HP:0033651	rdfs:label	nl	Pulmonary mycetoma	NOT_TRANSLATED			
en	A broncholith, a calcified peribronchial lymph node that erodes into an adjacent bronchus, is most often the consequence of Histoplasma or tuberculous infection. The imaging appearance is of a small calcific focus in or immediately adjacent to an airway, most frequently the right middle lobe bronchus. Broncholiths are readily identified on CT scans. Distal obstructive changes may include atelectasis, mucoid impaction, and bronchiectasis	HP:0033652	IAO:0000115	nl	A broncholith, a calcified peribronchial lymph node that erodes into an adjacent bronchus, is most often the consequence of Histoplasma or tuberculous infection. The imaging appearance is of a small calcific focus in or immediately adjacent to an airway, most frequently the right middle lobe bronchus. Broncholiths are readily identified on CT scans. Distal obstructive changes may include atelectasis, mucoid impaction, and bronchiectasis	NOT_TRANSLATED			
en	Broncholith	HP:0033652	rdfs:label	nl	Broncholith	NOT_TRANSLATED			
en	A bronchocele is bronchial dilatation due to retained secretions (mucoid impaction) usually caused by proximal obstruction, either congenital (eg, bronchial atresia) or acquired (eg, obstructing cancer). A bronchocele is a tubular or branching Y-or V-shaped structure that may resemble a gloved finger. The CT attenuation of the mucus is generally that of soft tissue but may be modified by its composition (eg, high-attenuation material in allergic bronchopulmonary aspergillosis). In the case of bronchial atresia, the surrounding lung may be of decreased attenuation because of reduced ventilation and, thus, perfusion	HP:0033653	IAO:0000115	nl	A bronchocele is bronchial dilatation due to retained secretions (mucoid impaction) usually caused by proximal obstruction, either congenital (eg, bronchial atresia) or acquired (eg, obstructing cancer). A bronchocele is a tubular or branching Y-or V-shaped structure that may resemble a gloved finger. The CT attenuation of the mucus is generally that of soft tissue but may be modified by its composition (eg, high-attenuation material in allergic bronchopulmonary aspergillosis). In the case of bronchial atresia, the surrounding lung may be of decreased attenuation because of reduced ventilation and, thus, perfusion	NOT_TRANSLATED			
en	Bronchocele	HP:0033653	rdfs:label	nl	Bronchocele	NOT_TRANSLATED			
en	Irregular and nodular thickening of interlobular septa reminiscent of a row of beads	HP:0033654	IAO:0000115	nl	Irregular and nodular thickening of interlobular septa reminiscent of a row of beads	NOT_TRANSLATED			
en	Beaded septum sign	HP:0033654	rdfs:label	nl	Beaded septum sign	NOT_TRANSLATED			
en	A gas-filled space, seen as lucency or low-attenuation area, within a nodule, mass or area of parenchymal consolidations. It has a clearly defined wall over 4 mm thick	HP:0033655	IAO:0000115	nl	A gas-filled space, seen as lucency or low-attenuation area, within a nodule, mass or area of parenchymal consolidations. It has a clearly defined wall over 4 mm thick	NOT_TRANSLATED			
en	Pulmonary cavity	HP:0033655	rdfs:label	nl	Pulmonary cavity	NOT_TRANSLATED			
en	A juxtaphrenic peak is a small triangular opacity based at the apex of the dome of a hemidiaphragm, associated with upper lobe volume loss of any cause (eg, postirradiation fibrosis or upper lobectomy). It is most readily appreciated on a frontal chest radiograph. The peak is caused by upward retraction of the inferior accessory fissure or an intrapulmonary septum associated with the pulmonary ligament	HP:0033656	IAO:0000115	nl	A juxtaphrenic peak is a small triangular opacity based at the apex of the dome of a hemidiaphragm, associated with upper lobe volume loss of any cause (eg, postirradiation fibrosis or upper lobectomy). It is most readily appreciated on a frontal chest radiograph. The peak is caused by upward retraction of the inferior accessory fissure or an intrapulmonary septum associated with the pulmonary ligament	NOT_TRANSLATED			
en	Juxtaphrenic peak	HP:0033656	rdfs:label	nl	Juxtaphrenic peak	NOT_TRANSLATED			
en	Linear atelectasis is a focal area of subsegmental atelectasis with a linear configuration, almost always extending to the pleura. It is commonly horizontal but sometimes oblique or vertical. The thickness of the atelectasis may range from a few millimeters to more than 1 cm	HP:0033657	IAO:0000115	nl	Linear atelectasis is a focal area of subsegmental atelectasis with a linear configuration, almost always extending to the pleura. It is commonly horizontal but sometimes oblique or vertical. The thickness of the atelectasis may range from a few millimeters to more than 1 cm	NOT_TRANSLATED			
en	Linear atelectasis	HP:0033657	rdfs:label	nl	Linear atelectasis	NOT_TRANSLATED			
en	Rounded atelectasis is rounded collapsed lung associated with invaginated fibrotic pleura and thickened and fibrotic interlobular septa. Most frequently, it is the consequence of an asbestos-induced exudative pleural effusion with resultant pleural scarring, but it may occur with any cause of pleural fibrosis. On chest radiographs, rounded atelectasis appears as a mass abutting a pleural surface, usually in the posterior part of a lower lobe. Distorted vessels have a curvilinear disposition as they converge on the mass (the comet tail sign). The degree of lobar retraction depends on the volume of atelectatic lung. It is almost invariably associated with other signs of pleural fibrosis (eg, blunting of costophrenic angle). CT is more sensitive for the detection and display of the characteristic features of rounded atelectasis. An additional sign is homogeneous uptake of contrast medium in the atelectatic lung	HP:0033658	IAO:0000115	nl	Rounded atelectasis is rounded collapsed lung associated with invaginated fibrotic pleura and thickened and fibrotic interlobular septa. Most frequently, it is the consequence of an asbestos-induced exudative pleural effusion with resultant pleural scarring, but it may occur with any cause of pleural fibrosis. On chest radiographs, rounded atelectasis appears as a mass abutting a pleural surface, usually in the posterior part of a lower lobe. Distorted vessels have a curvilinear disposition as they converge on the mass (the comet tail sign). The degree of lobar retraction depends on the volume of atelectatic lung. It is almost invariably associated with other signs of pleural fibrosis (eg, blunting of costophrenic angle). CT is more sensitive for the detection and display of the characteristic features of rounded atelectasis. An additional sign is homogeneous uptake of contrast medium in the atelectatic lung	NOT_TRANSLATED			
en	Rounded atelectasis	HP:0033658	rdfs:label	nl	Rounded atelectasis	NOT_TRANSLATED			
en	Tingling (often refered to as a pins and needles feeling) and numbness in the hand	HP:0033660	IAO:0000115	nl	Tingling (often refered to as a pins and needles feeling) and numbness in the hand	NOT_TRANSLATED			
en	An air crescent is a collection of air in a crescentic shape that separates the wall of a cavity from an inner mass. The air crescent sign is often considered characteristic of either Aspergillus colonization of preexisting cavities or retraction of infarcted lung in angioinvasive aspergillosis. However, the air crescent sign has also been reported in other conditions, including tuberculosis, Wegener granulomatosis, intracavitary hemorrhage, and lung cancer	HP:0033661	IAO:0000115	nl	An air crescent is a collection of air in a crescentic shape that separates the wall of a cavity from an inner mass. The air crescent sign is often considered characteristic of either Aspergillus colonization of preexisting cavities or retraction of infarcted lung in angioinvasive aspergillosis. However, the air crescent sign has also been reported in other conditions, including tuberculosis, Wegener granulomatosis, intracavitary hemorrhage, and lung cancer	NOT_TRANSLATED			
en	Air crescent	HP:0033661	rdfs:label	nl	Air crescent	NOT_TRANSLATED			
en	An air bronchogram is a pattern of air-filled (low-attenuation) bronchi on a background of opaque (high-attenuation) airless lung. The sign implies (a) patency of proximal airways and (b) evacuation of alveolar air by means of absorption (atelectasis) or replacement (eg, pneumonia) or a combination of these processes. In rare cases, the displacement of air is the result of marked interstitial expansion (eg, lymphoma)	HP:0033662	IAO:0000115	nl	An air bronchogram is a pattern of air-filled (low-attenuation) bronchi on a background of opaque (high-attenuation) airless lung. The sign implies (a) patency of proximal airways and (b) evacuation of alveolar air by means of absorption (atelectasis) or replacement (eg, pneumonia) or a combination of these processes. In rare cases, the displacement of air is the result of marked interstitial expansion (eg, lymphoma)	NOT_TRANSLATED			
en	Air bronchogram	HP:0033662	rdfs:label	nl	Air bronchogram	NOT_TRANSLATED			
en	Air trapping is retention of air in the lung distal to an obstruction (usually partial). Air trapping is seen on end-expiration CT scans as parenchymal areas with less than normal increase in attenuation and lack of volume reduction. Comparison between inspiratory and expiratory CT scans can be helpful when air trapping is subtle or diffuse	HP:0033663	IAO:0000115	nl	Air trapping is retention of air in the lung distal to an obstruction (usually partial). Air trapping is seen on end-expiration CT scans as parenchymal areas with less than normal increase in attenuation and lack of volume reduction. Comparison between inspiratory and expiratory CT scans can be helpful when air trapping is subtle or diffuse	NOT_TRANSLATED			
en	Air trapping	HP:0033663	rdfs:label	nl	Air trapping	NOT_TRANSLATED			
en	Gangliogliomas are rare tumours of the central nervous system. The are WHO grade I and considered low grade. They are well differentiated neuroepithelial tumours consisting of both dysplastic neuronal and neoplastic glial cells	HP:0033664	IAO:0000115	nl	Gangliogliomas are rare tumours of the central nervous system. The are WHO grade I and considered low grade. They are well differentiated neuroepithelial tumours consisting of both dysplastic neuronal and neoplastic glial cells	NOT_TRANSLATED			
en	Ganglioglioma	HP:0033664	rdfs:label	nl	Ganglioglioma	NOT_TRANSLATED			
en	A reduction in an individual's subjective assessment of his or her sense of well-being and ability to perform social roles	HP:0033665	IAO:0000115	nl	A reduction in an individual's subjective assessment of his or her sense of well-being and ability to perform social roles	NOT_TRANSLATED			
en	Diminished health-related quality of life	HP:0033665	rdfs:label	nl	Diminished health-related quality of life	NOT_TRANSLATED			
en	A reduction in the ability to perform activities of daily living as compared to previous abilities because of functional deficits due to illness. The 36-item Short Form (SF-36) health survey questionnaire is one of many methods used to measure patients' perceptions of diminished physical functioning	HP:0033666	IAO:0000115	nl	A reduction in the ability to perform activities of daily living as compared to previous abilities because of functional deficits due to illness. The 36-item Short Form (SF-36) health survey questionnaire is one of many methods used to measure patients' perceptions of diminished physical functioning	NOT_TRANSLATED			
en	Diminished physical functioning	HP:0033666	rdfs:label	nl	Diminished physical functioning	NOT_TRANSLATED			
en	A reduction in the subjective feeling of mental well being	HP:0033667	IAO:0000115	nl	A reduction in the subjective feeling of mental well being	NOT_TRANSLATED			
en	Diminished mental health	HP:0033667	rdfs:label	nl	Diminished mental health	NOT_TRANSLATED			
en	A structural anomaly of the amygdala	HP:0033668	IAO:0000115	nl	A structural anomaly of the amygdala	NOT_TRANSLATED			
en	Abnormal amygdala morphology	HP:0033668	rdfs:label	nl	Abnormal amygdala morphology	NOT_TRANSLATED			
en	A increase in the volume (size) of the amygdyla	HP:0033669	IAO:0000115	nl	A increase in the volume (size) of the amygdyla	NOT_TRANSLATED			
en	Enlarged amygdala	HP:0033669	rdfs:label	nl	Enlarged amygdala	NOT_TRANSLATED			
en	Organizing pneumonia manifests as a histologic pattern characterized by loose plugs of connective tissue in the airspaces and distal airways. Interstitial inflammation and fibrosis are minimal or absent. Cryptogenic organizing pneumonia, or COP, is a distinctive clinical disorder among the idiopathic interstitial pneumonias, but the histologic pattern of organizing pneumonia is encountered in many different situations, including pulmonary infection, hypersensitivity pneumonitis, and collagen vascular diseases. Airspace consolidation is the cardinal feature of organizing pneumonia on chest radiographs and CT scans. In COP, the distribution is typically subpleural and basal and sometimes bronchocentric. Other manifestations of organizing pneumonia include groundglass opacity, tree-in-bud pattern, and nodular opacities	HP:0033670	IAO:0000115	nl	Organizing pneumonia manifests as a histologic pattern characterized by loose plugs of connective tissue in the airspaces and distal airways. Interstitial inflammation and fibrosis are minimal or absent. Cryptogenic organizing pneumonia, or COP, is a distinctive clinical disorder among the idiopathic interstitial pneumonias, but the histologic pattern of organizing pneumonia is encountered in many different situations, including pulmonary infection, hypersensitivity pneumonitis, and collagen vascular diseases. Airspace consolidation is the cardinal feature of organizing pneumonia on chest radiographs and CT scans. In COP, the distribution is typically subpleural and basal and sometimes bronchocentric. Other manifestations of organizing pneumonia include groundglass opacity, tree-in-bud pattern, and nodular opacities	NOT_TRANSLATED			
en	Organizing pneumonia	HP:0033670	rdfs:label	nl	Organizing pneumonia	NOT_TRANSLATED			
en	Oligemia is a reduction in pulmonary blood volume. Most frequently, this reduction is regional, but occasionally it is generalized. Regional oligemia is usually associated with reduced blood flow in the oligemic area. Oligemia appears as a regional or widespread decrease in the size and number of identifiable pulmonary vessels, which is indicative of less than normal blood flow	HP:0033671	IAO:0000115	nl	Oligemia is a reduction in pulmonary blood volume. Most frequently, this reduction is regional, but occasionally it is generalized. Regional oligemia is usually associated with reduced blood flow in the oligemic area. Oligemia appears as a regional or widespread decrease in the size and number of identifiable pulmonary vessels, which is indicative of less than normal blood flow	NOT_TRANSLATED			
en	Pulmonary oligemia	HP:0033671	rdfs:label	nl	Pulmonary oligemia	NOT_TRANSLATED			
en	The Tinel test is performed by lightly tapping (percussing) over the median nerve. It is positive (abnormal) if the patient experiences pain and paresthesias (tingling, numbness) along the distribution of the median nerve	HP:0033672	IAO:0000115	nl	The Tinel test is performed by lightly tapping (percussing) over the median nerve. It is positive (abnormal) if the patient experiences pain and paresthesias (tingling, numbness) along the distribution of the median nerve	NOT_TRANSLATED			
en	Positive carpal Tinel sign	HP:0033672	rdfs:label	nl	Positive carpal Tinel sign	NOT_TRANSLATED			
en	The Phalen maneuver is performed by having the patient hold both wrists in complete and forced flexion (pushing the dorsal surfaces of both hands together) for 30-60 seconds. This can increase the pressure in the carpal tunnel. The test is positive (abnormal) if the patient experiences characteristic symptoms of carpal tunnel syndrome (pain and paresthesias along the distribution of the median nerve, i.e., thumb, index finger, and middle finger)	HP:0033673	IAO:0000115	nl	The Phalen maneuver is performed by having the patient hold both wrists in complete and forced flexion (pushing the dorsal surfaces of both hands together) for 30-60 seconds. This can increase the pressure in the carpal tunnel. The test is positive (abnormal) if the patient experiences characteristic symptoms of carpal tunnel syndrome (pain and paresthesias along the distribution of the median nerve, i.e., thumb, index finger, and middle finger)	NOT_TRANSLATED			
en	Positive Phalen test	HP:0033673	rdfs:label	nl	Positive Phalen test	NOT_TRANSLATED			
en	Pulmonary blood flow redistribution refers to any departure from the normal distribution of blood flow in the lungs that is caused by an increase in pulmonary vascular resistance elsewhere in the pulmonary vascular bed. Pulmonary blood flow redistribution is indicated by a decrease in the size and/or number of visible pulmonary vessels in one or more lung regions, with a corresponding increase in number and/or size of pulmonary vessels in other parts of the lung	HP:0033674	IAO:0000115	nl	Pulmonary blood flow redistribution refers to any departure from the normal distribution of blood flow in the lungs that is caused by an increase in pulmonary vascular resistance elsewhere in the pulmonary vascular bed. Pulmonary blood flow redistribution is indicated by a decrease in the size and/or number of visible pulmonary vessels in one or more lung regions, with a corresponding increase in number and/or size of pulmonary vessels in other parts of the lung	NOT_TRANSLATED			
en	Pulmonary blood flow redistribution	HP:0033674	rdfs:label	nl	Pulmonary blood flow redistribution	NOT_TRANSLATED			
en	A clinically recognizable state of increased vulnerability resulting from a decline in reserve and function across multiple physiologic systems such that the ability to cope with everyday or acute stressors is compromised	HP:0033675	IAO:0000115	nl	A clinically recognizable state of increased vulnerability resulting from a decline in reserve and function across multiple physiologic systems such that the ability to cope with everyday or acute stressors is compromised	NOT_TRANSLATED			
en	Frailty	HP:0033675	rdfs:label	nl	Frailty	NOT_TRANSLATED			
en	A behavioral or psychological symptom that typically occurs following exposure to one or more traumatic events. Posttraumatic stress disorder (PTSD) symptoms include intrusive recollections (re-experiencing the trauma in flashbacks, memories or nightmares); avoidant and numbing symptoms (including diminished emotions and avoidance of situations that are reminders of the traumatic event); and hyperarousal (including increased irritability, exaggerated startle reactions or difficulty sleeping or concentrating)	HP:0033676	IAO:0000115	nl	A behavioral or psychological symptom that typically occurs following exposure to one or more traumatic events. Posttraumatic stress disorder (PTSD) symptoms include intrusive recollections (re-experiencing the trauma in flashbacks, memories or nightmares); avoidant and numbing symptoms (including diminished emotions and avoidance of situations that are reminders of the traumatic event); and hyperarousal (including increased irritability, exaggerated startle reactions or difficulty sleeping or concentrating)	NOT_TRANSLATED			
en	Posttraumatic stress symptom	HP:0033676	rdfs:label	nl	Posttraumatic stress symptom	NOT_TRANSLATED			
en	Acute respiratory distress syndrome (ARDS) is defined as an acute disorder that starts within seven days of the inciting event and is characterized by bilateral lung infiltrates and severe progressive hypoxemia in the absence of any evidence of cardiogenic pulmonary edema. ARDS is defined by the patient's oxygen in arterial blood (PaO2) to the fraction of the oxygen in the inspired air (FiO2). These patients have a PaO2/FiO2 ratio of less than 300	HP:0033677	IAO:0000115	nl	Acute respiratory distress syndrome (ARDS) is defined as an acute disorder that starts within seven days of the inciting event and is characterized by bilateral lung infiltrates and severe progressive hypoxemia in the absence of any evidence of cardiogenic pulmonary edema. ARDS is defined by the patient's oxygen in arterial blood (PaO2) to the fraction of the oxygen in the inspired air (FiO2). These patients have a PaO2/FiO2 ratio of less than 300	NOT_TRANSLATED			
en	The term acute coronary syndrome (ACS) refers to any group of clinical symptoms compatible with acute myocardial ischemia and includes unstable angina (UA), non-ST-segment elevation myocardial infarction (NSTEMI), and ST-segment elevation myocardial infarction (STEMI)	HP:0033678	IAO:0000115	nl	The term acute coronary syndrome (ACS) refers to any group of clinical symptoms compatible with acute myocardial ischemia and includes unstable angina (UA), non-ST-segment elevation myocardial infarction (NSTEMI), and ST-segment elevation myocardial infarction (STEMI)	NOT_TRANSLATED			
en	Acute coronary syndrome	HP:0033678	rdfs:label	nl	Acute coronary syndrome	NOT_TRANSLATED			
en	Any structural anomaly of the red nucleus, a part of the midbrain involved in control of movement	HP:0033679	IAO:0000115	nl	Any structural anomaly of the red nucleus, a part of the midbrain involved in control of movement	NOT_TRANSLATED			
en	Abnormal red nucleus morphology	HP:0033679	rdfs:label	nl	Abnormal red nucleus morphology	NOT_TRANSLATED			
en	The most common form of astrocytoma (WHO Grade I) in childhood. These typically have MAPK signalling pathway abnormalities	HP:0033680	IAO:0000115	nl	The most common form of astrocytoma (WHO Grade I) in childhood. These typically have MAPK signalling pathway abnormalities	NOT_TRANSLATED			
en	Oligodendroglioma is a type of diffusely infiltrating glioma and constitutes approximately 5% of primary intracranial tumors. They often involve the cortical gray matter and are most commonly seen in the frontal lobes. OGs are generally low grade WHO grade II neoplasms that are slow-growing tumors and have a favorable treatment response when compared to other gliomas. Grade III anaplastic OG is a more malignant form of the tumor which portends a less favorable prognosis and may occur de novo or as degeneration from the lower grade OG	HP:0033681	IAO:0000115	nl	Oligodendroglioma is a type of diffusely infiltrating glioma and constitutes approximately 5% of primary intracranial tumors. They often involve the cortical gray matter and are most commonly seen in the frontal lobes. OGs are generally low grade WHO grade II neoplasms that are slow-growing tumors and have a favorable treatment response when compared to other gliomas. Grade III anaplastic OG is a more malignant form of the tumor which portends a less favorable prognosis and may occur de novo or as degeneration from the lower grade OG	NOT_TRANSLATED			
en	Oligodendroglioma	HP:0033681	rdfs:label	nl	Oligodendroglioma	NOT_TRANSLATED			
en	Pleomorphic xanthoastrocytomas (PXA) are rare low-grade astrocytomas (WHO Grade II) typically found in the temporal lobe and classically presenting with epilepsy. PXA is an astrocytic neoplasm that most often presents in children or young adults but can also occur in adults. The diagnosis of anaplastic PXA is made based upon tumor histopathologic characteristics and requires increased proliferative activity (mitotic index at least 5 mitoses/10 HPF), which is associated with worse overall survival. In general, anaplastic PXAs acquire features of a more aggressive astrocytic neoplasm that can include increased proliferation, necrosis, microvascular proliferation, loss of pericellular reticulin, and increased infiltrative growth	HP:0033682	IAO:0000115	nl	Pleomorphic xanthoastrocytomas (PXA) are rare low-grade astrocytomas (WHO Grade II) typically found in the temporal lobe and classically presenting with epilepsy. PXA is an astrocytic neoplasm that most often presents in children or young adults but can also occur in adults. The diagnosis of anaplastic PXA is made based upon tumor histopathologic characteristics and requires increased proliferative activity (mitotic index at least 5 mitoses/10 HPF), which is associated with worse overall survival. In general, anaplastic PXAs acquire features of a more aggressive astrocytic neoplasm that can include increased proliferation, necrosis, microvascular proliferation, loss of pericellular reticulin, and increased infiltrative growth	NOT_TRANSLATED			
en	Pleomorphic xanthoastrocytoma	HP:0033682	rdfs:label	nl	Pleomorphic xanthoastrocytoma	NOT_TRANSLATED			
en	Increased intensity of muscle tendon reflexes in jaw	HP:0033683	IAO:0000115	nl	Increased intensity of muscle tendon reflexes in jaw	NOT_TRANSLATED			
en	Ay deviation from the normal distribution of fiber types in skeletal muscle. The skeletal muscle groups of the mammalian body are made up of bundles of muscle fibers. These fibers can be assigned to different Types, with characteristic movement rates, response to neural inputs, and metabolic styles. Skeletal muscle fibers are broadly classified as slow-twitch (type 1) and fast-twitch (type 2). Multiple fiber types are generally intermingled within a single muscle group, and different muscle groups have varying proportions of fiber types	HP:0033684	IAO:0000115	nl	Ay deviation from the normal distribution of fiber types in skeletal muscle. The skeletal muscle groups of the mammalian body are made up of bundles of muscle fibers. These fibers can be assigned to different Types, with characteristic movement rates, response to neural inputs, and metabolic styles. Skeletal muscle fibers are broadly classified as slow-twitch (type 1) and fast-twitch (type 2). Multiple fiber types are generally intermingled within a single muscle group, and different muscle groups have varying proportions of fiber types	NOT_TRANSLATED			
en	Abnormal muscle fiber-type distribution	HP:0033684	rdfs:label	nl	Abnormal muscle fiber-type distribution	NOT_TRANSLATED			
en	An abnormal distribution of muscle fiber types in muscle tissue. Human skeletal muscle contains at least two fiber types recognizable by histochemical techniques. In transverse sections of normal skeletal muscle, type 1 and type 2 fibers are distributed in a random fashion. Grouping of fibers of the same type can be seen in certain peripheral neuropathies, thought to be due to reinnervation of denervated muscle fibers by sprouting axons. With grouping, motor units enlarge. The fibers of a motor unit, which are normally scattered, come to lie adjacent to one another. Histochemical examination shows groups of muscle fibers of the same histochemical type	HP:0033685	IAO:0000115	nl	An abnormal distribution of muscle fiber types in muscle tissue. Human skeletal muscle contains at least two fiber types recognizable by histochemical techniques. In transverse sections of normal skeletal muscle, type 1 and type 2 fibers are distributed in a random fashion. Grouping of fibers of the same type can be seen in certain peripheral neuropathies, thought to be due to reinnervation of denervated muscle fibers by sprouting axons. With grouping, motor units enlarge. The fibers of a motor unit, which are normally scattered, come to lie adjacent to one another. Histochemical examination shows groups of muscle fibers of the same histochemical type	NOT_TRANSLATED			
en	Enlargment of mitochondria. Mitochondrial hypertrophy is not discernible by light microscopy. By electron microscopy (EM), hypertrophic mitochondria have normal cristae and normal matrix density. In contrast, swollen mitochondria display swollen cristae and irregular matrix densities in EM	HP:0033686	IAO:0000115	nl	Enlargment of mitochondria. Mitochondrial hypertrophy is not discernible by light microscopy. By electron microscopy (EM), hypertrophic mitochondria have normal cristae and normal matrix density. In contrast, swollen mitochondria display swollen cristae and irregular matrix densities in EM	NOT_TRANSLATED			
en	Mitochondrial hypertrophy	HP:0033686	rdfs:label	nl	Mitochondrial hypertrophy	NOT_TRANSLATED			
en	A deficit in the retention of pieces of information (memory chunks) for a relatively short time (usually up to 30 seconds)	HP:0033687	IAO:0000115	nl	A deficit in the retention of pieces of information (memory chunks) for a relatively short time (usually up to 30 seconds)	NOT_TRANSLATED			
en	Short term memory impairment	HP:0033687	rdfs:label	nl	Short term memory impairment	NOT_TRANSLATED			
en	A deficit in the ability to retrieve information from long-term memory, which can be defined as a seemingly unlimited capacity to store memories can last years and relate to the performance of actions or skills (i.e., procedural memories, knowing how) and memories of facts, rules, concepts, and events (i.e., declarative memories, knowing that)	HP:0033688	IAO:0000115	nl	A deficit in the ability to retrieve information from long-term memory, which can be defined as a seemingly unlimited capacity to store memories can last years and relate to the performance of actions or skills (i.e., procedural memories, knowing how) and memories of facts, rules, concepts, and events (i.e., declarative memories, knowing that)	NOT_TRANSLATED			
en	Long term memory impairment	HP:0033688	rdfs:label	nl	Long term memory impairment	NOT_TRANSLATED			
en	The impaired ability to establish new long-term memories	HP:0033689	IAO:0000115	nl	The impaired ability to establish new long-term memories	NOT_TRANSLATED			
en	Anterograde memory impairment	HP:0033689	rdfs:label	nl	Anterograde memory impairment	NOT_TRANSLATED			
en	Inability to retrieve information from the long-term memory that was acquired before the onset of amnesia	HP:0033690	IAO:0000115	nl	Inability to retrieve information from the long-term memory that was acquired before the onset of amnesia	NOT_TRANSLATED			
en	Retrograde memory impairment	HP:0033690	rdfs:label	nl	Retrograde memory impairment	NOT_TRANSLATED			
en	A reduction in the ability to retrieve information about how to perform activities, such as how to ride a bike or drive a car, how to perform activities of daily living, or how to play a musical instrument	HP:0033691	IAO:0000115	nl	A reduction in the ability to retrieve information about how to perform activities, such as how to ride a bike or drive a car, how to perform activities of daily living, or how to play a musical instrument	NOT_TRANSLATED			
en	Procedural memory loss	HP:0033691	rdfs:label	nl	Procedural memory loss	NOT_TRANSLATED			
en	Impaired ability to remember facts and events	HP:0033692	IAO:0000115	nl	Impaired ability to remember facts and events	NOT_TRANSLATED			
en	Declarative memory loss	HP:0033692	rdfs:label	nl	Declarative memory loss	NOT_TRANSLATED			
en	Perception of an odor in the absence of any stimuli in the surrounding environment that could emit the odor	HP:0033693	IAO:0000115	nl	Perception of an odor in the absence of any stimuli in the surrounding environment that could emit the odor	NOT_TRANSLATED			
en	Phantosmia	HP:0033693	rdfs:label	nl	Phantosmia	NOT_TRANSLATED			
en	The false perception of tactile sensory input that creates a hallucinatory sensation of physical contact with an imaginary object	HP:0033694	IAO:0000115	nl	The false perception of tactile sensory input that creates a hallucinatory sensation of physical contact with an imaginary object	NOT_TRANSLATED			
en	Tactile hallucination	HP:0033694	rdfs:label	nl	Tactile hallucination	NOT_TRANSLATED			
en	This is a general term that denotes a reduced ability to perform the work that one performed prior to an illness, and may be related to pain, cognitive dysfunction, fatigue or other physical disabilities	HP:0033695	IAO:0000115	nl	This is a general term that denotes a reduced ability to perform the work that one performed prior to an illness, and may be related to pain, cognitive dysfunction, fatigue or other physical disabilities	NOT_TRANSLATED			
en	Occupational disability	HP:0033695	rdfs:label	nl	Occupational disability	NOT_TRANSLATED			
en	Acral areas of erythema with vesicles or pustules. The lesions resemble chilblains and have purpuric areas, affecting hands and feet	HP:0033696	IAO:0000115	nl	Acral areas of erythema with vesicles or pustules. The lesions resemble chilblains and have purpuric areas, affecting hands and feet	NOT_TRANSLATED			
en	Pseudo-chilblain	HP:0033696	rdfs:label	nl	Pseudo-chilblain	NOT_TRANSLATED			
en	A type of acute-onset skin rash characterized by multiple vesicles, which are circumscribed, fluid-containing, epidermal elevation generally considered less than 10mm in diameter at the widest point. The fluid contained in a vesicle may be clear, serous, or hemorrhagic	HP:0033697	IAO:0000115	nl	A type of acute-onset skin rash characterized by multiple vesicles, which are circumscribed, fluid-containing, epidermal elevation generally considered less than 10mm in diameter at the widest point. The fluid contained in a vesicle may be clear, serous, or hemorrhagic	NOT_TRANSLATED			
