source_language	translation_language	subject_id	source_value	predicate_id	translation_value	translation_status
en	es	HP:0012594	Microalbuminuria	rdfs:label	Microalbuminuria	OFFICIAL
en	es	HP:0012610	Abnormality of urinary uric acid concentration	rdfs:label	Anomalía en la concentración de ácido úrico urinario	OFFICIAL
en	es	HP:0012611	Increased urinary urate	rdfs:label	Aumento de urato urinario	OFFICIAL
en	es	HP:0012638	Abnormality of nervous system physiology	rdfs:label	Alteración en la función del sistema nervioso	OFFICIAL
en	es	HP:0012639	Abnormality of nervous system morphology	rdfs:label	Alteración en la morfología del sistema nervioso	OFFICIAL
en	es	HP:0012654	Abnormal CSF dopamine level	rdfs:label	Niveles anormales de dopamina en líquido cefaloraquídeo	OFFICIAL
en	es	HP:0012655	Elevated CSF dopamine level	rdfs:label	Niveles elevados de dopamina en líquido cefaloraquídeo	OFFICIAL
en	es	HP:0012656	Reduced CSF dopamine level	rdfs:label	Reducción del nivel de dopamina en el líquido cefalorraquideo	OFFICIAL
en	es	HP:0012663	Mildly reduced ejection fraction	rdfs:label	Fracción de eyección reducida ligeramente	OFFICIAL
en	es	HP:0012664	Reduced ejection fraction	rdfs:label	Fracción de eyección reducida	OFFICIAL
en	es	HP:0012665	Moderately reduced ejection fraction	rdfs:label	Fracción de eyección moderadamente reducida	OFFICIAL
en	es	HP:0012666	Severely reduced ejection fraction	rdfs:label	Fracción de eyección severamente reducida	OFFICIAL
en	es	HP:0012677	Iron accumulation in globus pallidus	rdfs:label	Acumulación de hierro en el globo pálido	OFFICIAL
en	es	HP:0012681	Abnormality of pineal morphology	rdfs:label	Alteración de la morfología pineal	OFFICIAL
en	es	HP:0012718	Morphological abnormality of the gastrointestinal tract	rdfs:label	Anomalía morfológica del tracto gastrointestinal	OFFICIAL
en	es	HP:0012760	Impaired social reciprocity	rdfs:label	Reciprocidad social deteriorada	OFFICIAL
en	es	HP:0012795	Abnormality of the optic disc	rdfs:label	Anomalía del disco óptico	OFFICIAL
en	es	HP:0012808	Abnormal nasal base	rdfs:label	Base nasal anormal	OFFICIAL
en	es	HP:0012865	Sperm head anomaly	rdfs:label	Anomalía de la cabeza del espermatozoide	OFFICIAL
en	es	HP:0012866	Sperm neck anomaly	rdfs:label	Anomalía cuello del espermatozoide	OFFICIAL
en	es	HP:0012867	Sperm mid-piece anomaly	rdfs:label	Anomalía del segmento medio del espermatozoide	OFFICIAL
en	es	HP:0012868	Sperm tail anomaly	rdfs:label	Anomalía en la cola de los espermatozoides	OFFICIAL
en	es	HP:0012880	Abnormality of the labia minora	rdfs:label	Anomalía de los labios menores	OFFICIAL
en	es	HP:0012881	Abnormality of the labia majora	rdfs:label	Anomalía de los labios mayores	OFFICIAL
en	es	HP:0012888	Abnormality of the uterine cervix	rdfs:label	Anomalía del cuello uterino	OFFICIAL
en	es	HP:0020063	Increased hemoglobin concentration	rdfs:label	Aumento de la concentración de hemoglobina.	OFFICIAL
en	es	HP:0020064	Abnormal eosinophil count	rdfs:label	Recuento anormal de eosinófilos	OFFICIAL
en	es	HP:0020098	Herpes encephalitis	rdfs:label	Encefalitis herpética	OFFICIAL
en	es	HP:0020111	Abnormal CD4+CD25+ regulatory T cell proportion	rdfs:label	Proporción anormal de células T reguladporas CD4 + CD25 +	OFFICIAL
en	es	HP:0020112	Elevated proportion of CD4+CD25+ regulatory T cells	rdfs:label	Proporción elevada de células T reguladoras CD4 + CD25 +	OFFICIAL
en	es	HP:0020113	Reduced proportion of CD4+CD25+ regulatory T cells	rdfs:label	Proporción reducida de células T reguladoras CD4 + CD25 +	OFFICIAL
en	es	HP:0020150	Elevated urinary uromodulin	rdfs:label	Aumento de uromodulina en orina	OFFICIAL
en	es	HP:0020151	Anti-DNA antibody positivity	rdfs:label	Anticuerpos anti-ADN positivos	OFFICIAL
en	es	HP:0020152	Distal joint laxity	rdfs:label	Laxitud articular distal	OFFICIAL
en	es	HP:0020175	Reduced cholinesterase level	rdfs:label	Disminución del nivel de colinesterasa	OFFICIAL
en	es	HP:0020177	Abnormal proportion of CD8-positive, alpha-beta TEMRA T cells	rdfs:label	Proporción anormal de células T alfa-beta TEMRA positivas para CD8	OFFICIAL
en	es	HP:0020179	Abnormal haptoglobin level	rdfs:label	Nivel de haptoglobina anormal	OFFICIAL
en	es	HP:0020182	Abnormal A-type atrial natriuretic peptide level	rdfs:label	Nivel anormal de péptido natriurético auricular tipo A	OFFICIAL
en	es	HP:0020183	Increased circulating A-type natriuretic peptide level	rdfs:label	Aumento del nivel de péptido natriurético de tipo A circulante	OFFICIAL
en	es	HP:0020184	Decreased circulating A-type natriuretic peptide level	rdfs:label	Disminución del nivel de péptido natriurético de tipo A circulante	OFFICIAL
en	es	HP:0020197	Increased circulating arachidonic acid level	rdfs:label	Aumento del nivel de ácido araquidónico circulante	OFFICIAL
en	es	HP:0020202	Abnormal Z disc morphology	rdfs:label	Morfología anormal del disco Z	OFFICIAL
en	es	HP:0020217	Focal motor aware seizure	rdfs:label	Convulsión focal motora sin pérdida de conciencia	OFFICIAL
en	es	HP:0025028	Abnormality of enteric nervous system morphology	rdfs:label	Anomalía de la morfología del sistema nervioso entérico	OFFICIAL
en	es	HP:0025029	Abnormality of enteric neuron morphology	rdfs:label	Anomalía de la morfología de la neurona entérica	OFFICIAL
en	es	HP:0025033	Abnormality of digestive system morphology	rdfs:label	Morfología anormal del sistema digestivo	OFFICIAL
en	es	HP:0025057	Abnormality of olfactory lobe morphology	rdfs:label	Morfología anormal del lóbulo olfativo	OFFICIAL
en	es	HP:0025100	Abnormal morphology of the hippocampus	rdfs:label	Morfología anormal del hipocampo	OFFICIAL
en	es	HP:0025109	Reduced red cell pyruvate kinase activity	rdfs:label	Disminución de la actividad de piruvato quinasa de glóbulos rojos	OFFICIAL
en	es	HP:0025112	Sound sensitivity	rdfs:label	Hipersensibilidad al sonido	OFFICIAL
en	es	HP:0025121	Simple partial occipital seizures	rdfs:label	Ataques epilépticos occipitales parciales simples	OFFICIAL
en	es	HP:0025130	Decreased small intestinal mucosa lactase activity	rdfs:label	Disminución de la actividad de lactasa de la mucosa del intestino delgado	OFFICIAL
en	es	HP:0025155	Abnormality of hepatobiliary system physiology	rdfs:label	Anomalía de la función del sistema hepatobiliar	OFFICIAL
en	es	HP:0025163	Abnormality of optic chiasm morphology	rdfs:label	Anomalía de la morfología del quiasma óptico	OFFICIAL
en	es	HP:0025179	Ground-glass opacification on pulmonary HRCT	rdfs:label	Opacificación en vidrio esmerilado en la tomografía computada pulmonar de alta resolución	OFFICIAL
en	es	HP:0025190	Generalized tonic-clonic seizures without focal onset	rdfs:label	Convulsiones tónico-clónicas generalizadas sin inicio focal	OFFICIAL
en	es	HP:0025191	Segmental myoclonic seizures	rdfs:label	Ataques mioclónicos segmentarios	OFFICIAL
en	es	HP:0025201	Abnormal apolipoprotein level	rdfs:label	Nivel anormal de apolipoproteína	OFFICIAL
en	es	HP:0025202	Elevated apolipoprotein A-IV level	rdfs:label	Nivel elevado de apolipoproteína A-IV	OFFICIAL
en	es	HP:0025231	Abnormality of synovial bursa morphology	rdfs:label	Morfología anormal de la cavidad sinovial	OFFICIAL
en	es	HP:0025235	Non-rapid eye movement parasomnia	rdfs:label	Parasomnia de movimiento ocular no rápido	OFFICIAL
en	es	HP:0025266	Cervical osteoarthritis	rdfs:label	Osteoartritis cervical	OFFICIAL
en	es	HP:0025270	Abnormality of esophagus physiology	rdfs:label	Anomalía de la función del esófago	OFFICIAL
en	es	HP:0025293	Distributed along Blashko lines	rdfs:label	Distribuido a lo largo de las líneas de Blashko	OFFICIAL
en	es	HP:0025319	Rubeosis iridis	rdfs:label	Rubeosis iridis	OFFICIAL
en	es	HP:0025348	Abnormality of the corneal limbus	rdfs:label	Anomalía del limbo corneal	OFFICIAL
en	es	HP:0025352	Autosomal dominant germline de novo mutation	rdfs:label	Mutación de novo en línea germinal autosómica dominante	OFFICIAL
en	es	HP:0025356	Psychomotor retardation	rdfs:label	Retraso psicomotor	OFFICIAL
en	es	HP:0025361	Abnormality of medullary pyramid morphology	rdfs:label	Morfología anormal de la pirámide medular renal	OFFICIAL
en	es	HP:0025363	Endocapillary hypercellularity	rdfs:label	Hipercelularidad endocapilar	OFFICIAL
en	es	HP:0025364	Extracapillary hypercellularity	rdfs:label	Hipercelularidad extracapilar	OFFICIAL
en	es	HP:0025368	Abnormality of growth plate morphology	rdfs:label	Anomalía de la morfología de la placa de crecimiento	OFFICIAL
en	es	HP:0025380	Increased serum androstenedione	rdfs:label	Aumento de la androstenediona sérica	OFFICIAL
en	es	HP:0025391	Crazy paving pattern on pulmonary HRCT	rdfs:label	"Patrón pulmonar ""en empedrado"" en la tomografía computada de alta resolución"	OFFICIAL
en	es	HP:0025428	Bronchospasm	rdfs:label	Broncoespasmo	OFFICIAL
en	es	HP:0025433	Decreased lecithin cholesterol acyl transferase activity	rdfs:label	Disminución de la actividad de la lecitina colesterol acil transferasa	OFFICIAL
en	es	HP:0025434	Reduced hemolytic complement activity	rdfs:label	Disminución de la actividad del complemento hemolítico	OFFICIAL
en	es	HP:0025435	Increased lactate dehydrogenase activity	rdfs:label	Aumento de la actividad de lactato deshidrogenasa	OFFICIAL
en	es	HP:0025437	Macrocephalic sperm head	rdfs:label	Cabeza espermática macrocefálica	OFFICIAL
en	es	HP:0025445	Morphological abnormality of the papillary muscles	rdfs:label	Morfología anormal de los músculos papilares	OFFICIAL
en	es	HP:0025454	Abnormal CSF metabolite level	rdfs:label	Nivel anormal de metabolitos en el LCR	OFFICIAL
en	es	HP:0025455	Decreased CSF 5-hydroxyindolacetic acid	rdfs:label	Disminución del ácido 5-hidroxiindolacético en el LCR	OFFICIAL
en	es	HP:0025456	Abnormal CSF protein level	rdfs:label	Nivel anormal de proteínas en el LCR	OFFICIAL
en	es	HP:0025457	Decreased CSF protein	rdfs:label	Disminución de proteínas en el LCR	OFFICIAL
en	es	HP:0025483	Abnormal circulating thyroglobulin level	rdfs:label	Nivel anormal de tiroglobulina circulante	OFFICIAL
en	es	HP:0025484	Increased circulating thyroglobulin level	rdfs:label	Aumento del nivel de tiroglobulina circulante	OFFICIAL
en	es	HP:0025487	Abnormality of bladder morphology	rdfs:label	Anomalía de la morfología de la vejiga	OFFICIAL
en	es	HP:0025620	Abnormal proportion of CD4+ central memory cells	rdfs:label	Proporción anormal de células de memoria central CD4 +	OFFICIAL
en	es	HP:0025621	Elevated proportion of CD4+ central memory cells	rdfs:label	Proporción elevada de células de memoria central CD4 +	OFFICIAL
en	es	HP:0025622	Reduced proportion of CD4+ central memory cells	rdfs:label	Proporción disminuida de células de memoria central CD4 +	OFFICIAL
en	es	HP:0025623	Abnormal proportion of CD4+ effector memory cells	rdfs:label	Proporción anormal de células de memoria efectoras CD4 +	OFFICIAL
en	es	HP:0025624	Reduced proportion of CD4+ effector memory T cells	rdfs:label	Proporción disminuida de células T efectoras de memoria CD4 +	OFFICIAL
en	es	HP:0025625	Elevated proportion of CD4+ effector memory T cells	rdfs:label	Proporción elevada de células T con memoria efectora CD4 +	OFFICIAL
en	es	HP:0025632	Reduced reactive oxygen species production in neutrophils	rdfs:label	Producción reducida de especies reactivas de oxígeno en neutrófilos	OFFICIAL
en	es	HP:0025654	Placenta acreta	rdfs:label	Placenta acreta	OFFICIAL
en	es	HP:0025658	Abnormal umbilical artery Doppler pattern in pregnancy	rdfs:label	Patrón Doppler anormal de la arteria umbilical en el embarazo	OFFICIAL
en	es	HP:0025707	Hypoplastic nasal bone	rdfs:label	Hueso nasal hipoplásico	OFFICIAL
en	es	HP:0030001	Lagopthalmos	rdfs:label	Lagoftalmos	OFFICIAL
en	es	HP:0030027	Abnormality of the nasal cartilage	rdfs:label	Anomalía del cartílago nasal	OFFICIAL
en	es	HP:0030034	Diffuse glomerular basement membrane lamellation	rdfs:label	Lamelación difusa de la membrana basal glomerular	OFFICIAL
en	es	HP:0030047	Abnormality of lateral ventricle	rdfs:label	Anomalía del ventrículo lateral cerebral	OFFICIAL
en	es	HP:0030085	Abnormal CSF lactate level	rdfs:label	Nivel anormal de lactato en LCR	OFFICIAL
en	es	HP:0030087	Abnormal serum testosterone level	rdfs:label	Nivel anormal de testosterona sérica	OFFICIAL
en	es	HP:0030126	Abnormality of the endometrium	rdfs:label	Anomalía del endometrio	OFFICIAL
en	es	HP:0030130	Impaired von Willibrand factor collagen binding activity	rdfs:label	Alteración del test de unión al colágeno del factor von Willebrand	OFFICIAL
en	es	HP:0030132	Absence of large von Willibrand factor multimers	rdfs:label	Ausencia de multímeros garandes de factor de von Willibrand	OFFICIAL
en	es	HP:0030135	Absence of intermediate von Willibrand factor multimers	rdfs:label	Ausencia de multímeros intermedios del factor von Willibrand	OFFICIAL
en	es	HP:0030205	Increased jitter at single fibre EMG	rdfs:label	EMG: aumento de la inestabilidad en una sola fibra	OFFICIAL
en	es	HP:0030208	Acetylcholine receptor antibody positivity	rdfs:label	Positividad del anticuerpo receptor de acetilcolina	OFFICIAL
en	es	HP:0030210	Muscle specific kinase antibody positivity	rdfs:label	Positividad de anticuerpos quinasa muscular específica	OFFICIAL
en	es	HP:0030213	Emotional blunting	rdfs:label	Embotamiento emocional	OFFICIAL
en	es	HP:0030214	Hypersexuality	rdfs:label	Hipersexualidad patológica	OFFICIAL
en	es	HP:0030223	Perseveration	rdfs:label	Perseveración	OFFICIAL
en	es	HP:0030252	Absence of mature B cells	rdfs:label	Ausencia de células B maduras	OFFICIAL
en	es	HP:0030253	Defective T cell proliferation	rdfs:label	Proliferación defectusoa de células T	OFFICIAL
en	es	HP:0030266	Abnormality of the sacroiliac notch	rdfs:label	Anomalía de la hendidura sacroilíaca	OFFICIAL
en	es	HP:0030269	Increased serum insulin-like growth factor 1	rdfs:label	Aumento sérico del IGF1	OFFICIAL
en	es	HP:0030272	Abnormal erythrocyte enzyme activity	rdfs:label	Actividad enzimática eritrocítica anormal	OFFICIAL
en	es	HP:0030273	Reduced red cell adenosine deaminase activity	rdfs:label	Disminución de la actividad de adenosina desaminasa de glóbulos rojos	OFFICIAL
en	es	HP:0030276	Small scrotum	rdfs:label	Escroto pequeño	OFFICIAL
en	es	HP:0030299	Distal femoral metaphyseal abnormality	rdfs:label	Anomalía metafisaria femoral distal	OFFICIAL
en	es	HP:0030338	Abnormal circulating gonadotropin level	rdfs:label	Nivel anormal de gonadotropina circulante	OFFICIAL
en	es	HP:0030339	Decreased circulating gonadotropin level	rdfs:label	Disminución del nivel circulante de gonadotropinas	OFFICIAL
en	es	HP:0030341	Decreased circulating follicle stimulating hormone level	rdfs:label	Disminución de la hormona estimulante del folículo circulante (FSH)	OFFICIAL
en	es	HP:0030345	Abnormal circulating luteinizing hormone level	rdfs:label	Nivel anormal de hormona luteinizante circulante (LH)	OFFICIAL
en	es	HP:0030346	Abnormal circulating follicle-stimulating hormone level	rdfs:label	Nivel anormal de hormona folículo estimulante circulante (FSH)	OFFICIAL
en	es	HP:0030348	Increased circulating androgen level	rdfs:label	Aumento del nivel de andrógeno circulante	OFFICIAL
en	es	HP:0030349	Decreased circulating androgen level	rdfs:label	Disminución del nivel de andrógeno circulante	OFFICIAL
en	es	HP:0030354	Abnormal serum interferon level	rdfs:label	Nivel sérico anormal de interferón	OFFICIAL
en	es	HP:0030355	Abnormal serum interferon-gamma level	rdfs:label	Nivel sérico anormal de interferón gamma	OFFICIAL
en	es	HP:0030356	Increased serum interferon-gamma level	rdfs:label	Aumento del nivel sérico de interferón gamma	OFFICIAL
en	es	HP:0030365	Vaginal birth after Caesarian	rdfs:label	Nacimiento vaginal después de una cesárea	OFFICIAL
en	es	HP:0030370	Abnormal proportion of naive B cells	rdfs:label	Proporción anormal de células B naive	OFFICIAL
en	es	HP:0030371	Increased proportion of naive B cells	rdfs:label	Mayor proporción de células B naive	OFFICIAL
en	es	HP:0030372	Decreased proportion of naive B cells	rdfs:label	Disminución de la proporción de células B naive	OFFICIAL
en	es	HP:0030373	Abnormal proportion of memory B cells	rdfs:label	Proporción anormal de células B de memoria	OFFICIAL
en	es	HP:0030376	Abnormal proportion of immature B cells	rdfs:label	Proporción anormal de células B inmaduras	OFFICIAL
en	es	HP:0030377	Increased proportion of immature B cells	rdfs:label	Mayor proporción de células B inmaduras	OFFICIAL
en	es	HP:0030378	Decreased proportion of immature B cells	rdfs:label	Disminución de la proporción de células B inmaduras	OFFICIAL
en	es	HP:0030379	Abnormal proportion of transitional B cells	rdfs:label	Proporción anormal de células B de transición	OFFICIAL
en	es	HP:0030380	Decreased proportion of transitional B cells	rdfs:label	Disminución de la proporción de células B de transición	OFFICIAL
en	es	HP:0030381	Increased proportion of transitional B cells	rdfs:label	Mayor proporción de células B de transición	OFFICIAL
en	es	HP:0030386	Abnormal proportion of class-switched memory B cells	rdfs:label	"Proporción anormal de células B de memoria ""class-switch"""	OFFICIAL
en	es	HP:0030387	Increased proportion of class-switched memory B cells	rdfs:label	"Proporción incrementada de células B de memoria ""class-switch"""	OFFICIAL
en	es	HP:0030388	Decreased proportion of class-switched memory B cells	rdfs:label	"Proporción disminuída de células B de memoria ""class-switch"""	OFFICIAL
en	es	HP:0030450	Neuroplasm of the autonomic nervous system	rdfs:label	Neuroplasma del sistema nervioso autónomo	OFFICIAL
en	es	HP:0030508	Retinal cavernous hemangioma	rdfs:label	Hemangioma cavernoso retiniano	OFFICIAL
en	es	HP:0030545	Unaided visual acuity 1 LogMAR	rdfs:label	Agudeza visual sin ayuda 1.0 LogMAR	OFFICIAL
en	es	HP:0030549	Unaided visual acuity 2 LogMAR	rdfs:label	Agudeza visual sin ayuda 2.0 LogMAR	OFFICIAL
en	es	HP:0030550	Unaided visual acuity 3 LogMAR	rdfs:label	Agudeza visual sin ayuda 3.0 LogMAR	OFFICIAL
en	es	HP:0030563	Best corrected visual acuity 1 LogMAR	rdfs:label	Mejor agudeza visual corregida 1.0 LogMAR	OFFICIAL
en	es	HP:0030567	Best corrected visual acuity 2 LogMAR	rdfs:label	Mejor agudeza visual corregida 2.0 LogMAR	OFFICIAL
en	es	HP:0030568	Best corrected visual acuity 3 LogMAR	rdfs:label	Mejor agudeza visual corregida 3.0 LogMAR	OFFICIAL
en	es	HP:0030578	Pinhole visual acuity 1 LogMAR	rdfs:label	Agudeza visual estenopeica 1.0 LogMAR	OFFICIAL
en	es	HP:0030582	Pinhole visual acuity 2 LogMAR	rdfs:label	Agudeza visual estenopeica 2.0 LogMAR	OFFICIAL
en	es	HP:0030583	Pinhole visual acuity 3 LogMAR	rdfs:label	Agudeza visual estenopeica 3.0 LogMAR	OFFICIAL
en	es	HP:0030597	Abnormal Humphrey SITA 24-feb perimetry test	rdfs:label	Prueba de perimetría Humphrey SITA 24-2 anormal	OFFICIAL
en	es	HP:0030598	Abnormal Humphrey SITA 10-feb perimetry test	rdfs:label	Prueba de perimetría Humphrey SITA 10-2 anormal	OFFICIAL
en	es	HP:0030599	Abnormal Estermann grid perimetry test	rdfs:label	Prueba de perimetría de red de Estermann anormal	OFFICIAL
en	es	HP:0030644	Blind-spot enlargment	rdfs:label	Agrandamiento del punto ciego	OFFICIAL
en	es	HP:0030680	Abnormality of cardiovascular system morphology	rdfs:label	Anomalía de la morfología del sistema cardiovascular	OFFICIAL
en	es	HP:0030782	Abnormal serum interleukin level	rdfs:label	Nivel anormal de interleukina sérica	OFFICIAL
en	es	HP:0030783	Increased serum interleukin-6	rdfs:label	Aumento de la interleukina-6 sérica	OFFICIAL
en	es	HP:0030784	Anomia	rdfs:label	Anomia	OFFICIAL
en	es	HP:0030794	Abnormal C-peptide level	rdfs:label	Nivel anormal de péptido C	OFFICIAL
en	es	HP:0030814	Orange discoloured tonsils	rdfs:label	Amígdalas de color anaranjadas	OFFICIAL
en	es	HP:0030859	Topoisomerase I antibody positivity	rdfs:label	Anticuerpos positivos contra Topoisomerasa I	OFFICIAL
en	es	HP:0030860	Abnormal CSF amyloid level	rdfs:label	Nivel anormal de amiloide en el LCR	OFFICIAL
en	es	HP:0030861	Decreased CSF amyloid level	rdfs:label	Disminución del nivel de amiloide en el LCR	OFFICIAL
en	es	HP:0030862	Elevated CSF amyloid level	rdfs:label	Nivel elevado de amiloide en el LCR	OFFICIAL
en	es	HP:0030879	Interlobular septal thickening on pulmonary HRCT	rdfs:label	Engrosamiento septal interlobulillar en la tomografía computada de alta resolución pulmonar	OFFICIAL
en	es	HP:0030886	Abnormal lymphocyte apoptosis	rdfs:label	Apoptosis anormal de linfocitos	OFFICIAL
en	es	HP:0030887	Increased lymphocyte apoptosis	rdfs:label	Aumento de la apoptosis de linfocitos	OFFICIAL
en	es	HP:0030891	Periventricular white matter hyperdensities	rdfs:label	Hiperdensidades de la sustancia blanca periventricular	OFFICIAL
en	es	HP:0030892	Deep cerebral white matter hyperdensities	rdfs:label	Hiperdensidades de la materia blanca cerebral profunda	OFFICIAL
en	es	HP:0030935	Abnormality of intestinal smooth muscle morphology	rdfs:label	Anomalía de la morfología del músculo liso intestinal	OFFICIAL
en	es	HP:0030948	Elevated gamma-glutamyltransferase activity	rdfs:label	Elevación de la actividad gamma-glutamiltransferasa	OFFICIAL
en	es	HP:0030952	Birdshot choroidal lesions	rdfs:label	Lesiones de la coroides de Birdshot	OFFICIAL
en	es	HP:0030955	Alcoholism	rdfs:label	Alcoholismo	OFFICIAL
en	es	HP:0030973	Postexertional malaise	rdfs:label	Malestar post-ejercicio o esfuerzo	OFFICIAL
en	es	HP:0030985	Decreased serum bile concentration	rdfs:label	Disminución de la concentración de bilis en suero	OFFICIAL
en	es	HP:0030995	Peritoneal effusion	rdfs:label	Derrame peritoneal	OFFICIAL
en	es	HP:0031005	Hyperalgesia	rdfs:label	Hiperalgesia	OFFICIAL
en	es	HP:0031029	Elevated carcinoembryonic antigen level	rdfs:label	Nivel elevado de antígeno carcinoembrionario	OFFICIAL
en	es	HP:0031039	Early spermatogenesis maturation arrest	rdfs:label	Detención de la maduración de la espermatogénesis temprana	OFFICIAL
en	es	HP:0031040	Late spermatogenesis maturation arrest	rdfs:label	Detención de la maduración de la espermatogénesis tardía	OFFICIAL
en	es	HP:0031068	Increased femoral torsion	rdfs:label	Aumento de la torsión femoral	OFFICIAL
en	es	HP:0031070	Decreased femoral torsion	rdfs:label	Disminución de la torsión femoral	OFFICIAL
en	es	HP:0031085	Decreased prealbumin level	rdfs:label	Disminución del nivel de prealbúmina	OFFICIAL
en	es	HP:0031100	Decreased inhibin B level	rdfs:label	Disminución del nivel de inhibina B	OFFICIAL
en	es	HP:0031101	Abnormal antimullerian hormone level	rdfs:label	Nivel anormal de hormona antimulleriana	OFFICIAL
en	es	HP:0031102	Increased antimullerian hormone level	rdfs:label	Aumento del nivel de hormona antimulleriana	OFFICIAL
en	es	HP:0031103	Decreased antimullerian hormone level	rdfs:label	Disminución del nivel de hormona antimulleriana	OFFICIAL
en	es	HP:0031134	Cor triatrium sinister	rdfs:label	Cor triatrium izquierdo	OFFICIAL
en	es	HP:0031138	Abnormal B-type natriuretic peptide level	rdfs:label	Nivel anormal de péptido natriurético de tipo B	OFFICIAL
en	es	HP:0031185	Increased NT-proBNP level	rdfs:label	Aumento del nivel de NT-proBNP	OFFICIAL
en	es	HP:0031187	Abnormality of circulating pregnenolone level	rdfs:label	Anomalía del nivel de pregnenolona circulante	OFFICIAL
en	es	HP:0031209	Decreased lipoprotein lipase activity	rdfs:label	Disminución de la actividad de lipoproteín lipasa	OFFICIAL
en	es	HP:0031213	Elevated circulating 17-hydroxyprogesterone	rdfs:label	Elevado 17-hidroxiprogesterona circulante	OFFICIAL
en	es	HP:0031214	Decreased circulating dehydroepiandrosterone level	rdfs:label	Disminución del nivel circulante de deshidroepiandrosterona	OFFICIAL
en	es	HP:0031215	Decreased circulating dehydroepiandrosterone-sulfate level	rdfs:label	Disminución del nivel circulante de deshidroepiandrosterona-sulfato	OFFICIAL
en	es	HP:0031264	Abnormal morphology of Bowman capsule	rdfs:label	Morfología anormal de la cápsula Bowman	OFFICIAL
en	es	HP:0031265	Abnormal podocyte morphology	rdfs:label	Morfología anormal de los podocitos	OFFICIAL
en	es	HP:0031339	Abnormal cadiomyocyte dystrophin staining	rdfs:label	Tinción anormal de distrofina en cadiomiocitos	OFFICIAL
en	es	HP:0031362	Sex-limited autosomal recessive inheritance	rdfs:label	Herencia autosómica recesiva limitada por sexo	OFFICIAL
en	es	HP:0031381	Decreased lymphocyte proliferation in response to mitogen	rdfs:label	Disminución de la proliferación de linfocitos en respuesta a mitógeno	OFFICIAL
en	es	HP:0031382	Decreased lymphocyte proliferation in response to anti-CD3	rdfs:label	Disminución de la proliferación de linfocitos en respuesta a anti-CD3	OFFICIAL
en	es	HP:0031389	Abnormal MHC II surface expression	rdfs:label	Expresión de superficie MHC II anormal	OFFICIAL
en	es	HP:0031390	Reduced MHC II surface expression	rdfs:label	Expresión de superficie de MHC II reducida	OFFICIAL
en	es	HP:0031391	Elevated MHC II surface expression	rdfs:label	Elevada expresión de superficie MHC II	OFFICIAL
en	es	HP:0031392	Abnormal proportion of CD4 T cells	rdfs:label	Proporción anormal de células T CD4	OFFICIAL
en	es	HP:0031393	Abnormal proportion of CD8 T cells	rdfs:label	Proporción anormal de células T CD8	OFFICIAL
en	es	HP:0031396	Abnormal proportion of naive T cells	rdfs:label	Proporción anormal de células T naive	OFFICIAL
en	es	HP:0031397	Reduced proportion of naive T cells	rdfs:label	Proporción reducida de células T naive	OFFICIAL
en	es	HP:0031398	Elevated proportion of naive T cells	rdfs:label	Proporción incrementada de células T naive	OFFICIAL
en	es	HP:0031399	Abnormal proportion of double-negative alpha-beta regulatory T cell	rdfs:label	Proporción anormal de células T reguladoras alfa-beta doblemente negativas	OFFICIAL
en	es	HP:0031401	Reduced proportion of CD4-negative, CD8-negative, alpha-beta regulatory T cells	rdfs:label	Proporción reducida de linfocitos T reguladores alfa-beta CD8 negativos, CD8-negativos	OFFICIAL
en	es	HP:0031420	Small yellow foveal lesion with surrounding grey zone	rdfs:label	Pequeña lesión foveal amarilla con zona gris circundante	OFFICIAL
en	es	HP:0031422	Abnormal morphology of the cerebellar cortex	rdfs:label	Morfología anormal de la corteza cerebelosa	OFFICIAL
en	es	HP:0031424	Abnormal circulating beta-C-terminal telopeptide level	rdfs:label	Nivel de telopéptido beta-C-terminal circulante anormal	OFFICIAL
en	es	HP:0031425	Increased circulating beta-C-terminal telopeptide level	rdfs:label	Aumento del nivel de telopéptido terminal beta-C circulante	OFFICIAL
en	es	HP:0031426	Decreased circulating beta-C-terminal telopeptide level	rdfs:label	Disminución del nivel de telopeptido beta-C-terminal circulante	OFFICIAL
en	es	HP:0031431	Persistent repetition of words	rdfs:label	Repetición persistente de palabras	OFFICIAL
en	es	HP:0031432	Persistent repetition of actions	rdfs:label	Repetición persistente de acciones	OFFICIAL
en	es	HP:0031434	Abnormal speech prosody	rdfs:label	Prosodia del habla anormal	OFFICIAL
en	es	HP:0031436	Increased pitch variability of speech	rdfs:label	Aumento de la variabilidad del tono del habla	OFFICIAL
en	es	HP:0031467	Negative affectivity	rdfs:label	Afectividad negativa	OFFICIAL
en	es	HP:0031469	Low self esteem	rdfs:label	Baja autoestima	OFFICIAL
en	es	HP:0031472	Risk taking	rdfs:label	Temeridad	OFFICIAL
en	es	HP:0031473	Hostility	rdfs:label	Hostilidad	OFFICIAL
en	es	HP:0031475	Nonconvulsive status epilepticus	rdfs:label	Estado epiléptico no convulsivo	OFFICIAL
en	es	HP:0031505	Abnormal circulating thyroxine level	rdfs:label	Nivel anormal de tiroxina circulante	OFFICIAL
en	es	HP:0031506	Increased circulating thyroxine level	rdfs:label	Aumento del nivel circulante de tiroxina	OFFICIAL
en	es	HP:0031507	Decreased circulating thyroxine level	rdfs:label	Disminución del nivel circulante de tiroxina	OFFICIAL
