source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date
en	An increased concentration of guanidinoacetic acid in the blood circulation	HP:0034321	IAO:0000115	nl	An increased concentration of guanidinoacetic acid in the blood circulation	NOT_TRANSLATED			
en	Diminished enzyme activity of galactocerebrosidase	HP:0034322	IAO:0000115	nl	Diminished enzyme activity of galactocerebrosidase	NOT_TRANSLATED			
en	Reduced galactocerebrosidase activity	HP:0034322	rdfs:label	nl	Verminderde galactocerebrosidase-activiteit	OFFICIAL	orcid:0000-0002-5648-2155	DOMAIN_EXPERT	2024-11-26
en	Ectopic endometrial tissue within the uterine myometrium	HP:0034326	IAO:0000115	nl	Ectopic endometrial tissue within the uterine myometrium	NOT_TRANSLATED			
en	The terms in this hierarchy can be used to specificy the context in which inheritance of a disease is typically observed	HP:0034335	IAO:0000115	nl	The terms in this hierarchy can be used to specificy the context in which inheritance of a disease is typically observed	NOT_TRANSLATED			
en	Inheritance modifier	HP:0034335	rdfs:label	nl	Inheritance modifier	NOT_TRANSLATED			
en	An abormality of the hand characterized by metacarpophalangeal (MCP) hyperextension and proximal interphalangeal (PIP) and distal interphalangeal (DIP) flexion. The position of the affected hand is said to resemble a claw	HP:0034337	IAO:0000115	nl	An abormality of the hand characterized by metacarpophalangeal (MCP) hyperextension and proximal interphalangeal (PIP) and distal interphalangeal (DIP) flexion. The position of the affected hand is said to resemble a claw	NOT_TRANSLATED			
en	Reduced brigthness of the foveal reflex, which normally is a bright pinpoint of light that is observed to move sideways or up and down in response to movement of the opthalmoscope	HP:0034362	IAO:0000115	nl	Reduced brigthness of the foveal reflex, which normally is a bright pinpoint of light that is observed to move sideways or up and down in response to movement of the opthalmoscope	NOT_TRANSLATED			
en	Abnormally reduced activity of the enzyme beta-mannosidase, which is a lysosomal enzyme that catabolized oligosaccharides	HP:0034367	IAO:0000115	nl	Abnormally reduced activity of the enzyme beta-mannosidase, which is a lysosomal enzyme that catabolized oligosaccharides	NOT_TRANSLATED			
en	Decreased beta-mannosidase activity	HP:0034367	rdfs:label	nl	Decreased beta-mannosidase activity	NOT_TRANSLATED			
en	Reduced concentration of prekallikrein (PK; also known as Fletcher factor) in the blood circulation. PK is the precursor of plasma kallikrein, a serine protease that activates kinins. PK is cleaved to produce kallikrein by activated Factor XII	HP:0034371	IAO:0000115	nl	Reduced concentration of prekallikrein (PK; also known as Fletcher factor) in the blood circulation. PK is the precursor of plasma kallikrein, a serine protease that activates kinins. PK is cleaved to produce kallikrein by activated Factor XII	NOT_TRANSLATED			
en	Reduced circulating prekallikrein concentration	HP:0034371	rdfs:label	nl	Reduced circulating prekallikrein concentration	NOT_TRANSLATED			
en	Spherophakia is a rare congenital condition that presents with weak zonules around a smaller and more spherical crystalline lens with an increased anteroposterior thickness of the lens, and highly myopic eye. The lens zonules are developmentally hypoplastic and abnormally weak and due to non-attachment of the posterior zonules to the equatorial zone of the lens, the lens changes its normal shape to spherical	HP:0034375	IAO:0000115	nl	Spherophakia is a rare congenital condition that presents with weak zonules around a smaller and more spherical crystalline lens with an increased anteroposterior thickness of the lens, and highly myopic eye. The lens zonules are developmentally hypoplastic and abnormally weak and due to non-attachment of the posterior zonules to the equatorial zone of the lens, the lens changes its normal shape to spherical	NOT_TRANSLATED			
en	Vascular granular osmiophilic material deposition	HP:0034379	rdfs:label	nl	Vascular granular osmiophilic material deposition	NOT_TRANSLATED			
en	Hilar lymphadenopathy is swelling or enlargement of lymph nodes localised in hila, wedge-shaped anatomical structures containing pulmonary vessels, major bronchi, nerves and lymph nodes. Hilar lymph nodes are not visible on chest X-ray if they are not enlarged. Hilar lymph node enlargement can be caused by benign and malignant conditions and can be symmetrical (bilateral) or asymmetrical (unilateral)	HP:0034388	IAO:0000115	nl	Hilar lymphadenopathy is swelling or enlargement of lymph nodes localised in hila, wedge-shaped anatomical structures containing pulmonary vessels, major bronchi, nerves and lymph nodes. Hilar lymph nodes are not visible on chest X-ray if they are not enlarged. Hilar lymph node enlargement can be caused by benign and malignant conditions and can be symmetrical (bilateral) or asymmetrical (unilateral)	NOT_TRANSLATED			
en	Pulmonary vein varix (PVV), refers to a localised dilatation of a pulmonary vein. PVV is a rare condition and can be congenital or acquired. PVV typically occur at the confluence of the veins adjacent to the left atrium. PVVs are sometimes classified into three morphological types: saccular, tortuous and confluent	HP:0034389	IAO:0000115	nl	Pulmonary vein varix (PVV), refers to a localised dilatation of a pulmonary vein. PVV is a rare condition and can be congenital or acquired. PVV typically occur at the confluence of the veins adjacent to the left atrium. PVVs are sometimes classified into three morphological types: saccular, tortuous and confluent	NOT_TRANSLATED			
en	A limitation in the passive range of motion of the elbow resulting from loss of elasticity in the periarticular tissues owing to structural changes of non-bony tissues, such as muscles, tendons, ligaments, joint capsules or skin. A contracture prevents movement of the associated body part	HP:0034392	IAO:0000115	nl	A limitation in the passive range of motion of the elbow resulting from loss of elasticity in the periarticular tissues owing to structural changes of non-bony tissues, such as muscles, tendons, ligaments, joint capsules or skin. A contracture prevents movement of the associated body part	NOT_TRANSLATED			
en	A rhabdoid tumor that arises from the kidney. It occurs in children and it is associated with abnormalities of chromosome 22. It is characterized by the presence of cells with a large eccentric nucleus, prominent nucleolus, and abundant cytoplasm	HP:0034402	IAO:0000115	nl	A rhabdoid tumor that arises from the kidney. It occurs in children and it is associated with abnormalities of chromosome 22. It is characterized by the presence of cells with a large eccentric nucleus, prominent nucleolus, and abundant cytoplasm	NOT_TRANSLATED			
en	A dark, keratotic papule about 2-10 mm in diameter, usually occuring on the lower extremeities. Usually the lesions begin as bright, soft, and nonkeratotic paules which grow larger and change to a firm, blue to black and keratotic stage	HP:0034408	IAO:0000115	nl	A dark, keratotic papule about 2-10 mm in diameter, usually occuring on the lower extremeities. Usually the lesions begin as bright, soft, and nonkeratotic paules which grow larger and change to a firm, blue to black and keratotic stage	NOT_TRANSLATED			
en	A type of angiokeratoma that typically presents in childhood as a large, mostly linear and unilateral hyperkeratotic plaque which is composed of confluent keratotic papules. The size ranges from a few centimeters up to a major part of the body surface. Initially the lesions present asa multile reddish macules, clinically similar to a nevus flammeus. Within several years they develop into acanthokeratotic papules that agrregate into plaques which may have a hyperkeratotic surface	HP:0034410	IAO:0000115	nl	A type of angiokeratoma that typically presents in childhood as a large, mostly linear and unilateral hyperkeratotic plaque which is composed of confluent keratotic papules. The size ranges from a few centimeters up to a major part of the body surface. Initially the lesions present asa multile reddish macules, clinically similar to a nevus flammeus. Within several years they develop into acanthokeratotic papules that agrregate into plaques which may have a hyperkeratotic surface	NOT_TRANSLATED			
en	Any abnormal behavior related to communication	HP:0034434	IAO:0000115	nl	Any abnormal behavior related to communication	NOT_TRANSLATED			
en	Abnormal social communication behavior	HP:0034434	rdfs:label	nl	Abnormal social communication behavior	NOT_TRANSLATED			
en	Any abnormality of eye contact behavior. We define eye contact as a form of nonverbal communication between two individuals who are facing each other in which an individual directs the eyes towards the eyes or face of the other individual. Eye contact occurs frequently and voluntarily during face-to-face verbal communication. The duration and frequency of eye contact that are interpreted to be appropriate may follow social and situational norms	HP:0034435	IAO:0000115	nl	Any abnormality of eye contact behavior. We define eye contact as a form of nonverbal communication between two individuals who are facing each other in which an individual directs the eyes towards the eyes or face of the other individual. Eye contact occurs frequently and voluntarily during face-to-face verbal communication. The duration and frequency of eye contact that are interpreted to be appropriate may follow social and situational norms	NOT_TRANSLATED			
en	Increased level of hawkinsin in the urine. Hawkinsin is a cysteine derivative that is cysteine in which the thiol group is substituted by a [2-(carboxymethyl)-2,5-dihydroxycyclohex-3-en-1-yl]sulfanediyl group	HP:0034457	IAO:0000115	nl	Increased level of hawkinsin in the urine. Hawkinsin is a cysteine derivative that is cysteine in which the thiol group is substituted by a [2-(carboxymethyl)-2,5-dihydroxycyclohex-3-en-1-yl]sulfanediyl group	NOT_TRANSLATED			
en	An increase in the level of 2-hydroxyadipic acid in the urine	HP:0034465	IAO:0000115	nl	An increase in the level of 2-hydroxyadipic acid in the urine	NOT_TRANSLATED			
en	An increased amount of hexanoic acid in the urine	HP:0034497	IAO:0000115	nl	An increased amount of hexanoic acid in the urine	NOT_TRANSLATED			
en	Abnormal lincrease in the width of the mediastinum, often defined as being greater than 6 to 8cm	HP:0034501	IAO:0000115	nl	Abnormal lincrease in the width of the mediastinum, often defined as being greater than 6 to 8cm	NOT_TRANSLATED			
en	Any deviation from the normal activity of an enzyme in muscle tissue, usually measured in a muscle biopsy specimen	HP:0034510	IAO:0000115	nl	Any deviation from the normal activity of an enzyme in muscle tissue, usually measured in a muscle biopsy specimen	NOT_TRANSLATED			
en	Abnormal muscle tissue enzyme activity	HP:0034510	rdfs:label	nl	Abnormal muscle tissue enzyme activity	NOT_TRANSLATED			
en	Abnormal keratinization of the epidermal stratum coreum (horny layer) with increased keratin formation, preservation of the nuclei in the superficial cells, and absence of the stratum granulosum	HP:0040009	IAO:0000115	nl	Abnormal keratinization of the epidermal stratum coreum (horny layer) with increased keratin formation, preservation of the nuclei in the superficial cells, and absence of the stratum granulosum	NOT_TRANSLATED			
en	Onychogryposis of fingernail	HP:0040036	rdfs:label	nl	Onychogrypose van vingernagel	CANDIDATE			
en	Thickening of the retina that takes place due to accumulation of fluid in the macula as a nonspecific response to blood-retinal barrier breakdown. Macular edema is a common pathological response to a wide variety of ocular insults, most commonly after intraocular (e.g. cataract) surgery or in association with retinal vascular (e.g. diabetic eye disease, retinal vein occlusion) or inflammatory (e.g. uveitis) disease	HP:0040049	IAO:0000115	nl	Thickening of the retina that takes place due to accumulation of fluid in the macula as a nonspecific response to blood-retinal barrier breakdown. Macular edema is a common pathological response to a wide variety of ocular insults, most commonly after intraocular (e.g. cataract) surgery or in association with retinal vascular (e.g. diabetic eye disease, retinal vein occlusion) or inflammatory (e.g. uveitis) disease	NOT_TRANSLATED			
en	Abnormality of nasal hair	HP:0040057	rdfs:label	nl	Afwijking van nasale haar	CANDIDATE			
en	A conspicuously happy disposition with frequent smiling and laughing that may be context-inappropriate or unrelated to context	HP:0040082	IAO:0000115	nl	A conspicuously happy disposition with frequent smiling and laughing that may be context-inappropriate or unrelated to context	NOT_TRANSLATED			
en	Abnormal circulating renin	HP:0040084	rdfs:label	nl	Afwijking van circulerend renine niveau	CANDIDATE			
en	Abnormal circulating aldosterone	HP:0040085	rdfs:label	nl	Afwijking van circulerend aldosteron niveau	CANDIDATE			
en	Any deviation from the normal overall count of natural killer (NK) cells in the circulation or a deviation from the normal distribution of NK cell subtypes	HP:0040089	IAO:0000115	nl	Any deviation from the normal overall count of natural killer (NK) cells in the circulation or a deviation from the normal distribution of NK cell subtypes	NOT_TRANSLATED			
en	Abnormal natural killer cell count	HP:0040089	rdfs:label	nl	Afwijkend aantal natural killer cellen	CANDIDATE			
en	An abnormality of the tympanic membrane	HP:0040090	IAO:0000115	nl	An abnormality of the tympanic membrane	NOT_TRANSLATED			
en	Abnormality of the tympanic membrane	HP:0040090	rdfs:label	nl	Afwijking van het trommelvlies	CANDIDATE			
en	Cutaneous stenosis of the external auditory canal	HP:0040103	rdfs:label	nl	Cutane stenose van de externe gehoorgang	CANDIDATE			
en	Morphological abnormality of the lateral semicircular canal	HP:0040106	rdfs:label	nl	Morfologische afwijkingen van het laterale semicirculaire kanaal	CANDIDATE			
en	Morphological abnormality of the posterior semicircular canal	HP:0040107	rdfs:label	nl	Morfologische afwijkingen van het posterieure semicirculaire kanaal	CANDIDATE			
en	Morphological abnormality of the anterior semicircular canal	HP:0040108	rdfs:label	nl	Morfologische afwijking van het anterieure semicirculaire kanaal	CANDIDATE			
en	Morphological abnormality of the utricle	HP:0040109	rdfs:label	nl	Morfologische afwijkingen van de utriculus	CANDIDATE			
en	Morphological abnormality of the saccule	HP:0040110	rdfs:label	nl	Morfologische afwijking van de sacculus	CANDIDATE			
en	Abnormal vitamin B12 level	HP:0040126	rdfs:label	nl	Afwijkend vitamine B12 niveau	CANDIDATE			
en	Abnormal serum iron concentration	HP:0040130	rdfs:label	nl	Afwijkend serum ijzer	CANDIDATE			
en	Decreased level of the reaction 5-oxo-L-proline + ATP + 2 H(2)O = L-glutamate + ADP + 2 H(+) + phosphate	HP:0040142	IAO:0000115	nl	Decreased level of the reaction 5-oxo-L-proline + ATP + 2 H(2)O = L-glutamate + ADP + 2 H(+) + phosphate	NOT_TRANSLATED			
en	Reduced 5-oxoprolinase level	HP:0040142	rdfs:label	nl	5-oxoprolinase deficiëntie	CANDIDATE			
en	The presence of woolly hair on the scalp. The term woolly hair refers to an abnormal variant of hair that is fine, with tightly coiled curls, and often hypopigmented. Optical microscopy may reveal the presence of tight spirals and a clear diameter reduction as compared with normal hair. Electron microscopy may show flat, oval hair shafts with reduced transversal diameter	HP:0040149	IAO:0000115	nl	The presence of woolly hair on the scalp. The term woolly hair refers to an abnormal variant of hair that is fine, with tightly coiled curls, and often hypopigmented. Optical microscopy may reveal the presence of tight spirals and a clear diameter reduction as compared with normal hair. Electron microscopy may show flat, oval hair shafts with reduced transversal diameter	NOT_TRANSLATED			
en	Abnormal concentration of biopterin in the cerebrospinal fluid (CSF)	HP:0040207	IAO:0000115	nl	Abnormal concentration of biopterin in the cerebrospinal fluid (CSF)	NOT_TRANSLATED			
en	Abnormal CSF biopterin concentration	HP:0040207	rdfs:label	nl	Afwijkend liquor biopterine niveau	CANDIDATE			
en	Increased concentration of biopterin in the cerebrospinal fluid (CSF)	HP:0040208	IAO:0000115	nl	Increased concentration of biopterin in the cerebrospinal fluid (CSF)	NOT_TRANSLATED			
en	Decreased concentration of biopterin in the cerebrospinal fluid (CSF)	HP:0040209	IAO:0000115	nl	Decreased concentration of biopterin in the cerebrospinal fluid (CSF)	NOT_TRANSLATED			
en	Less than normal number of natural killer cells, a type of lymphocyte in the innate immune system with an ability to mediate cytotoxicity and produce cytokines after the ligation of a germline-encoded activation receptor	HP:0040218	IAO:0000115	nl	Less than normal number of natural killer cells, a type of lymphocyte in the innate immune system with an ability to mediate cytotoxicity and produce cytokines after the ligation of a germline-encoded activation receptor	NOT_TRANSLATED			
en	Reduced natural killer cell count	HP:0040218	rdfs:label	nl	Verminderd aantal natural killer cellen	CANDIDATE			
en	Lack of natural killer cells, a type of lymphocyte in the innate immune system that contains cytoplasmic granzymes, i.e., small granules with perforin and proteases that allow natural killer cells to form pores in the cell membrane of the target cell through which the granzymes and associated molecules can enter, inducing apoptosis	HP:0040219	IAO:0000115	nl	Lack of natural killer cells, a type of lymphocyte in the innate immune system that contains cytoplasmic granzymes, i.e., small granules with perforin and proteases that allow natural killer cells to form pores in the cell membrane of the target cell through which the granzymes and associated molecules can enter, inducing apoptosis	NOT_TRANSLATED			
en	Clincial phenotype characterized by delayed bleeding accelerated break down of blood clot (fibrinolysis)	HP:0040224	IAO:0000115	nl	Clincial phenotype characterized by delayed bleeding accelerated break down of blood clot (fibrinolysis)	NOT_TRANSLATED			
en	Bleeding occuring within a muscle	HP:0040242	IAO:0000115	nl	Bleeding occuring within a muscle	NOT_TRANSLATED			
en	Jaw ankylosis	HP:0040263	rdfs:label	nl	Ankylose van de kaak	CANDIDATE			
en	Recurrent infections of the middle ear	HP:0040268	rdfs:label	nl	Recidiverende infecties van het middenoor	CANDIDATE			
en	Prolactinoma	HP:0040278	rdfs:label	nl	Prolactinoom	CANDIDATE			
en	Recurrent episodes of abnormally low levels of neutrophils in the body (neutropenia)	HP:0040289	IAO:0000115	nl	Recurrent episodes of abnormally low levels of neutrophils in the body (neutropenia)	NOT_TRANSLATED			
en	Cyclic neutropenia	HP:0040289	rdfs:label	nl	Cyclische neutropenie	CANDIDATE			
en	Decreased serum iron	HP:0040303	rdfs:label	nl	Verminderd serum ijzer	CANDIDATE			
en	Erythema of the eyelids	HP:0040323	rdfs:label	nl	Erytheem van de oogleden	CANDIDATE			
en	A decrease in the protein expression fo GPI-anchor proteins, such as CD55 and CD59, at the cell surface, which suggests a defect in GPI-anchor biosynthesis	HP:0041048	IAO:0000115	nl	A decrease in the protein expression fo GPI-anchor proteins, such as CD55 and CD59, at the cell surface, which suggests a defect in GPI-anchor biosynthesis	NOT_TRANSLATED			
en	Chronic decreased cirulating IgG2	HP:0041063	rdfs:label	nl	Chronic decreased cirulating IgG2	NOT_TRANSLATED			
en	Fractured knee	HP:0041064	rdfs:label	nl	Fractured knee	NOT_TRANSLATED			
en	Heightened emotional reactivity to environmental stimuli, including emotions of others	HP:0041092	IAO:0000115	nl	Heightened emotional reactivity to environmental stimuli, including emotions of others	NOT_TRANSLATED			
en	Fractured elbow joint	HP:0041154	rdfs:label	nl	Fractured elbow joint	NOT_TRANSLATED			
en	A partial or complete breakage of the foot bone, such as the metatarsal or toe	HP:0041162	IAO:0000115	nl	A partial or complete breakage of the foot bone, such as the metatarsal or toe	NOT_TRANSLATED			
en	Fractured foot bone	HP:0041162	rdfs:label	nl	Fractured foot bone	NOT_TRANSLATED			
en	Fractured distal phalanx of manus	HP:0041174	rdfs:label	nl	Fractured distal phalanx of manus	NOT_TRANSLATED			
en	Fractured elbow	HP:0041219	rdfs:label	nl	Gebroken elleboog	OFFICIAL	orcid:0000-0002-5648-2155	DOMAIN_EXPERT	2024-11-26
en	Fractured metacarpal bone of digit 1	HP:0041225	rdfs:label	nl	Fractured metacarpal bone of digit 1	NOT_TRANSLATED			
en	A partial or complete breakage of the middle phalanx of manus	HP:0041236	IAO:0000115	nl	A partial or complete breakage of the middle phalanx of manus	NOT_TRANSLATED			
en	Fractured middle phalanx of manus	HP:0041236	rdfs:label	nl	Fractured middle phalanx of manus	NOT_TRANSLATED			
en	A partial or complete breakage of the manual digit 1 phalanx	HP:0041239	IAO:0000115	nl	A partial or complete breakage of the manual digit 1 phalanx	NOT_TRANSLATED			
en	Fractured manual digit 1 phalanx	HP:0041239	rdfs:label	nl	Fractured manual digit 1 phalanx	NOT_TRANSLATED			
en	Fractured phalanx of pes	HP:0041240	rdfs:label	nl	Fractured phalanx of pes	NOT_TRANSLATED			
en	A partial or complete breakage of the phalanx of manus	HP:0041241	IAO:0000115	nl	A partial or complete breakage of the phalanx of manus	NOT_TRANSLATED			
en	Fractured phalanx of manus	HP:0041241	rdfs:label	nl	Fractured phalanx of manus	NOT_TRANSLATED			
en	Fractured proximal phalanx of manus	HP:0041243	rdfs:label	nl	Fractured proximal phalanx of manus	NOT_TRANSLATED			
en	Abnormality of peripheral nerves	HP:0045010	rdfs:label	nl	Afwijking van perifere zenuwen	CANDIDATE			
en	Elevated urinary aminoisobutyric acid	HP:0045034	rdfs:label	nl	Verhoogd urine aminoisobutyric-zuur	CANDIDATE			
en	Abnormal lactate dehydrogenase level	HP:0045040	rdfs:label	nl	Afwijkend lactaatdehydrogenase activiteit	CANDIDATE			
en	A decreased or reduced level of the enzyme lactate dehydrogenase in serum	HP:0045041	IAO:0000115	nl	A decreased or reduced level of the enzyme lactate dehydrogenase in serum	NOT_TRANSLATED			
en	Reduced lactate dehydrogenase B level	HP:0045041	rdfs:label	nl	Verminderde lactaatdehydrogenase B activiteit	CANDIDATE			
en	A reduced level of the complement component C4 in the circulation	HP:0045042	IAO:0000115	nl	A reduced level of the complement component C4 in the circulation	NOT_TRANSLATED			
en	Decreased serum complement C4	HP:0045042	rdfs:label	nl	Verminderd serum complement C4	CANDIDATE			
en	A reduced level of the complement component C4a in circulation	HP:0045043	IAO:0000115	nl	A reduced level of the complement component C4a in circulation	NOT_TRANSLATED			
en	Decreased serum complement C4a	HP:0045043	rdfs:label	nl	Verminderd serum complement C4a	CANDIDATE			
en	A reduced level of the complement component C4b in circulation	HP:0045044	IAO:0000115	nl	A reduced level of the complement component C4b in circulation	NOT_TRANSLATED			
en	Decreased serum complement C4b	HP:0045044	rdfs:label	nl	Verminderd serum complement C4b	CANDIDATE			
en	An abnormally increased concentration in the blood circulation of acylcarnitine, which is produced by reversible esterification of the 3-hydroxyl group of carnitine	HP:0045045	IAO:0000115	nl	An abnormally increased concentration in the blood circulation of acylcarnitine, which is produced by reversible esterification of the 3-hydroxyl group of carnitine	NOT_TRANSLATED			
en	Presence of an abnormal type of hemoglobin characterized by the subsitution of a glutamic acid residue at position 7 following the initial methionine residue by a valine (the mutation causative of sickle cell disease). The mutation promotes the polymerization of the HbS under conditions of low oxygen concentration. HbS can be identified by multiple methodologies including hemoglobin electrophoresis and high-performance liquid chromatography	HP:0045047	IAO:0000115	nl	Presence of an abnormal type of hemoglobin characterized by the subsitution of a glutamic acid residue at position 7 following the initial methionine residue by a valine (the mutation causative of sickle cell disease). The mutation promotes the polymerization of the HbS under conditions of low oxygen concentration. HbS can be identified by multiple methodologies including hemoglobin electrophoresis and high-performance liquid chromatography	NOT_TRANSLATED			
en	Abnormal levels of alpha-fetoprotein	HP:0045056	rdfs:label	nl	Afwijkende niveaus van alfafoetoproteïne	CANDIDATE			
en	A decrease in the concentration of alpha-fetoprotein in the blood circulation	HP:0045057	IAO:0000115	nl	A decrease in the concentration of alpha-fetoprotein in the blood circulation	NOT_TRANSLATED			
en	Decreased levels of alpha-fetoprotein	HP:0045057	rdfs:label	nl	Afgenomen niveaus van alfafoetoproteïne	CANDIDATE			
en	Decreased proportion of CD3-positive T cells	HP:0045080	rdfs:label	nl	Afgenomen aantal van CD3-positieve T-cellen	CANDIDATE			
en	Malignant mesothelioma is a form of cancer that originates from the cells of the mesothelium, a thin tissue layer surrounding the body's internal organs. Malignant mesothelioma is almost exclusively caused by asbestos exposure, pleural mesothelioma beeing the most common form, affecting the lining of the lungs called the pleura. Other forms such as perioneal-, percardial- or testicular- mesothelioma are much rarer	HP:0100001	IAO:0000115	nl	Malignant mesothelioma is a form of cancer that originates from the cells of the mesothelium, a thin tissue layer surrounding the body's internal organs. Malignant mesothelioma is almost exclusively caused by asbestos exposure, pleural mesothelioma beeing the most common form, affecting the lining of the lungs called the pleura. Other forms such as perioneal-, percardial- or testicular- mesothelioma are much rarer	NOT_TRANSLATED			
en	A benign or malignant neoplasm (tumour) of the peripheral nervous system	HP:0100007	IAO:0000115	nl	A benign or malignant neoplasm (tumour) of the peripheral nervous system	NOT_TRANSLATED			
en	An epiretinal membrane is a thin sheet of fibrous tissue that can develop on the surface of the macular area of the retina and cause a disturbance in vision. An epiretinal membrane area can develop on the thin macular area of the retin. An epiretinal membrane is also sometimes called a macular pucker, premacular fibrosis, surface wrinkling retinopathy or cellophane maculopathy	HP:0100014	IAO:0000115	nl	An epiretinal membrane is a thin sheet of fibrous tissue that can develop on the surface of the macular area of the retina and cause a disturbance in vision. An epiretinal membrane area can develop on the thin macular area of the retin. An epiretinal membrane is also sometimes called a macular pucker, premacular fibrosis, surface wrinkling retinopathy or cellophane maculopathy	NOT_TRANSLATED			
en	Abnormality of mesentery morphology	HP:0100016	rdfs:label	nl	Afwijking van mesenterium morfologie	CANDIDATE			
en	Cerebral palsy describes a group of permanent disorders of the development of movement and posture, causing activity limitation, that are attributed to nonprogressive disturbances that occurred in the developing fetal or infant brain. The motor disorders of cerebral palsy are often accompanied by disturbances of sensation, perception, cognition, communication, and behaviour, by epilepsy, and by secondary musculoskeletal problems	HP:0100021	IAO:0000115	nl	Cerebral palsy describes a group of permanent disorders of the development of movement and posture, causing activity limitation, that are attributed to nonprogressive disturbances that occurred in the developing fetal or infant brain. The motor disorders of cerebral palsy are often accompanied by disturbances of sensation, perception, cognition, communication, and behaviour, by epilepsy, and by secondary musculoskeletal problems	NOT_TRANSLATED			
en	A type of stereotypic behavior in which the affected individual repeatedly waves the hands up and down	HP:0100023	IAO:0000115	nl	A type of stereotypic behavior in which the affected individual repeatedly waves the hands up and down	NOT_TRANSLATED			
en	An unusually happy aspect over time which can also may be observed during inappropriate situations that should be causing for example distress, fear or anger	HP:0100024	IAO:0000115	nl	An unusually happy aspect over time which can also may be observed during inappropriate situations that should be causing for example distress, fear or anger	NOT_TRANSLATED			
en	A form of hypersociability that presents as mostly inappropriate people-orientation and friendliness towards others on an inadequate level which might go as far as being dangerous considering for example young children following strangers without restriction	HP:0100025	IAO:0000115	nl	A form of hypersociability that presents as mostly inappropriate people-orientation and friendliness towards others on an inadequate level which might go as far as being dangerous considering for example young children following strangers without restriction	NOT_TRANSLATED			
en	Repeated, individually recognizable, intermittent movements or movement fragments that are almost always briefly suppresable and are usually associated with awareness of an urge to perform the movement	HP:0100033	IAO:0000115	nl	Repeated, individually recognizable, intermittent movements or movement fragments that are almost always briefly suppresable and are usually associated with awareness of an urge to perform the movement	NOT_TRANSLATED			
en	Involuntary sounds produced by moving air through the nose, mouth, or throat. The vocal cords are not involved in all tics that produce sound	HP:0100035	IAO:0000115	nl	Involuntary sounds produced by moving air through the nose, mouth, or throat. The vocal cords are not involved in all tics that produce sound	NOT_TRANSLATED			
en	Ectopic respiratory epithelium presenting as a superficial lesion in the skin usually localised unilateral in the skin of the forearm and associated with ipsilateral hand malformations	HP:0100241	IAO:0000115	nl	Ectopic respiratory epithelium presenting as a superficial lesion in the skin usually localised unilateral in the skin of the forearm and associated with ipsilateral hand malformations	NOT_TRANSLATED			
en	Desmoid tumors	HP:0100245	rdfs:label	nl	Desmoïde tumoren	CANDIDATE			
en	The presence of mulitple lipomas located in the central nervous system	HP:0100251	IAO:0000115	nl	The presence of mulitple lipomas located in the central nervous system	NOT_TRANSLATED			
en	Gustatory lacrimation results from an aberrant innervation of fibres from the seventh cranial nerve to the pterygopalatine ganglion which are destined originally for the submandibular ganglion. This aberrant innervation leads to uncontrollable tearing while eating or in anticipation of a meal	HP:0100274	IAO:0000115	nl	Gustatory lacrimation results from an aberrant innervation of fibres from the seventh cranial nerve to the pterygopalatine ganglion which are destined originally for the submandibular ganglion. This aberrant innervation leads to uncontrollable tearing while eating or in anticipation of a meal	NOT_TRANSLATED			
en	Abnormality of central somatosensory evoked potentials	HP:0100291	rdfs:label	nl	Afwijking van centrale somatosensorische opgewekte potentialen	CANDIDATE			
en	An increased volume of the endomysium, which is a connective tissue sheath that surrounds each muscule fiber. Together, bundles of muscle fibers form a fasciculus, surrounded by another layer of connective tissue called the perimysium	HP:0100297	IAO:0000115	nl	An increased volume of the endomysium, which is a connective tissue sheath that surrounds each muscule fiber. Together, bundles of muscle fibers form a fasciculus, surrounded by another layer of connective tissue called the perimysium	NOT_TRANSLATED			
en	Bands of scar-like tisssue that hve formed within a cerebral ventricle	HP:0100311	IAO:0000115	nl	Bands of scar-like tisssue that hve formed within a cerebral ventricle	NOT_TRANSLATED			
en	Immunological states where the immune system produces harmful responses upon reexposure to sensitising antigens	HP:0100326	IAO:0000115	nl	Immunological states where the immune system produces harmful responses upon reexposure to sensitising antigens	NOT_TRANSLATED			
en	Clefting of the upper lip affecting the lateral portions of the upper lip rather than the midline/median region	HP:0100335	IAO:0000115	nl	Clefting of the upper lip affecting the lateral portions of the upper lip rather than the midline/median region	NOT_TRANSLATED			
en	Non-midline cleft lip	HP:0100335	rdfs:label	nl	Non-middellijn gespleten lip	CANDIDATE			
en	Vitamin B12 deficiency	HP:0100502	rdfs:label	nl	Vitamine B12 deficiëntie	CANDIDATE			
en	A reduced concentration of vitamin B1	HP:0100503	IAO:0000115	nl	A reduced concentration of vitamin B1	NOT_TRANSLATED			
en	Low levels of vitamin B1	HP:0100503	rdfs:label	nl	Vitamine B1 deficiëntie	CANDIDATE			
en	A reduced concentration of vitamin B2	HP:0100504	IAO:0000115	nl	A reduced concentration of vitamin B2	NOT_TRANSLATED			
en	Low levels of vitamin B2	HP:0100504	rdfs:label	nl	Vitamine B2 deficiëntie	CANDIDATE			
en	A reduced concentration of vitamin B5	HP:0100505	IAO:0000115	nl	A reduced concentration of vitamin B5	NOT_TRANSLATED			
en	Low levels of vitamin B5	HP:0100505	rdfs:label	nl	Vitamine B5 deficiëntie	CANDIDATE			
