subject_id	source_language	translation_language	predicate_id	comment	source_value	translation_status	translation_value
HP:0030952	en	fr	rdfs:label	label of HP:0030952 (Birdshot choroidal lesions)  ; abnormality of the eye	Birdshot choroidal lesions	OFFICIAL	Lésions choroïdiennes de type Birdshot
HP:0030955	en	fr	IAO:0000115	definition of HP:0030955 (Alcoholism)  ; abnormality of the nervous system	An addictive behavior defined as drinking excessive amounts of alcohol over a long period of time, having difficulty reducing the amount of alcohol consumed, strongly desiring alcohol and experiencing withdrawal symoptoms when not drinking alcohol	NOT_TRANSLATED	An addictive behavior defined as drinking excessive amounts of alcohol over a long period of time, having difficulty reducing the amount of alcohol consumed, strongly desiring alcohol and experiencing withdrawal symoptoms when not drinking alcohol
HP:0030955	en	fr	rdfs:label	label of HP:0030955 (Alcoholism)  ; abnormality of the nervous system	Alcoholism	OFFICIAL	Alcoolisme
HP:0030957	en	fr	IAO:0000115	definition of HP:0030957 (Ventricular septal aneurysm)  ; abnormality of the cardiovascular system	A bowing (bulding to one side) of the interventricular septum of more than 15 mm on either side in adults and 5 mm in children during normal cardiac motion	NOT_TRANSLATED	A bowing (bulding to one side) of the interventricular septum of more than 15 mm on either side in adults and 5 mm in children during normal cardiac motion
HP:0030961	en	fr	IAO:0000115	definition of HP:0030961 (Microspherophakia)  ; abnormality of the eye	Lens of the eye is smaller than normal and spherically shaped	NOT_TRANSLATED	Lens of the eye is smaller than normal and spherically shaped
HP:0030973	en	fr	IAO:0000115	definition of HP:0030973 (Postexertional malaise)  ; constitutional symptom	A subjective feeling of tiredness characterized by a lack of energy and motivation and that is induced by exertion or exercise	NOT_TRANSLATED	A subjective feeling of tiredness characterized by a lack of energy and motivation and that is induced by exertion or exercise
HP:0030973	en	fr	rdfs:label	label of HP:0030973 (Postexertional malaise)  ; constitutional symptom	Postexertional malaise	OFFICIAL	Malaise après l'effort
HP:0030974	en	fr	IAO:0000115	definition of HP:0030974 (Cryptozoospermia)  ; abnormality of the genitourinary system	A type of low sperm count where ejaculated semen contains less than 100,000 spermatozoa per ml. With cryptozoospermia, the sperm count may fluctuate and a zero sperm count in the ejaculate may be initially measured. If sperm are observed in a second semen sample following centrifugation, the diagnosis of cryptozoospermia can be made (and azoospermia can be ruled out)	NOT_TRANSLATED	A type of low sperm count where ejaculated semen contains less than 100,000 spermatozoa per ml. With cryptozoospermia, the sperm count may fluctuate and a zero sperm count in the ejaculate may be initially measured. If sperm are observed in a second semen sample following centrifugation, the diagnosis of cryptozoospermia can be made (and azoospermia can be ruled out)
HP:0030981	en	fr	IAO:0000115	definition of HP:0030981 (Abnormal CSF/serum albumin ratio)  ; abnormality of the nervous system	A deviation from the normal range of the ratio of the albumin concentration in the cerebrospinal fluid (CSF) to the concentration in serum (which may be defined as 3.2-9.0). This is an index of blood-brain barrier (BBB) integrity, adjusted for the serum albumin concentration, and an increased ratio is taken as a sign of a loss of integretiy of the BBB with leakage of albumin into the CSF	NOT_TRANSLATED	A deviation from the normal range of the ratio of the albumin concentration in the cerebrospinal fluid (CSF) to the concentration in serum (which may be defined as 3.2-9.0). This is an index of blood-brain barrier (BBB) integrity, adjusted for the serum albumin concentration, and an increased ratio is taken as a sign of a loss of integretiy of the BBB with leakage of albumin into the CSF
HP:0030985	en	fr	rdfs:label	label of HP:0030985 (Decreased serum bile concentration)  ; abnormality of metabolism/homeostasis	Decreased serum bile concentration	OFFICIAL	Diminution de la concentration sérique de bile
HP:0030992	en	fr	IAO:0000115	definition of HP:0030992 (Abnormal pancreatic duct morphology)  ; abnormality of the digestive system	Any structural anomaly of the pancreatic duct, which is the tubular structure that collects exocrine pancreatic secretions and and transports them to the duodenum	NOT_TRANSLATED	Any structural anomaly of the pancreatic duct, which is the tubular structure that collects exocrine pancreatic secretions and and transports them to the duodenum
HP:0030995	en	fr	rdfs:label	label of HP:0030995 (Peritoneal effusion)  ; abnormality of the digestive system	Peritoneal effusion	OFFICIAL	Épanchement péritonéal
HP:0031001	en	fr	IAO:0000115	definition of HP:0031001 (Minifascicle formation)  ; abnormality of the nervous system	A nerve fascicle or fasciculus is a small bundle of axons, enclosed by the perineurium. A minifascule refers to a group of thinly myelinated and unmyelinated axons surrounded by a delicate perineurium, and with a smaller diamter than a normal nerve fascicle	NOT_TRANSLATED	A nerve fascicle or fasciculus is a small bundle of axons, enclosed by the perineurium. A minifascule refers to a group of thinly myelinated and unmyelinated axons surrounded by a delicate perineurium, and with a smaller diamter than a normal nerve fascicle
HP:0031003	en	fr	IAO:0000115	definition of HP:0031003 (Polyneuritis)  ; abnormality of the nervous system	Simulataneous inflammation of multiple nerves	NOT_TRANSLATED	Simulataneous inflammation of multiple nerves
HP:0031005	en	fr	rdfs:label	label of HP:0031005 (Hyperalgesia)  ; abnormality of the nervous system	Hyperalgesia	OFFICIAL	Hyperalgésie
HP:0031010	en	fr	IAO:0000115	definition of HP:0031010 (Hyperphalangy of the 3rd finger)  ; abnormality of limbs ; abnormality of the skeletal system	An accessory phalanx of the third (middle) finger that is arranged linearly with the other phalanges. Hyperphalangy results from an accessory ossification center at the metacarpophalangeal joint, resulting in radial deviation of the finger	NOT_TRANSLATED	An accessory phalanx of the third (middle) finger that is arranged linearly with the other phalanges. Hyperphalangy results from an accessory ossification center at the metacarpophalangeal joint, resulting in radial deviation of the finger
HP:0031012	en	fr	IAO:0000115	definition of HP:0031012 (Thin-cap fibroatheroma)  ; abnormality of the cardiovascular system	Thin-cap fibroatheroma is characterized by a relatively large necrotic core with an overlying thin fibrous cap measuring <65 µm typically containing numerous macrophages, and is considered to be the precursor lesion of plaque rupture which is the most common cause of coronary thrombosis	NOT_TRANSLATED	Thin-cap fibroatheroma is characterized by a relatively large necrotic core with an overlying thin fibrous cap measuring <65 µm typically containing numerous macrophages, and is considered to be the precursor lesion of plaque rupture which is the most common cause of coronary thrombosis
HP:0031014	en	fr	rdfs:label	label of HP:0031014 (Arteria lusoria)  ; abnormality of the cardiovascular system	Arteria lusoria	OFFICIAL	Arteria lusoria
HP:0031025	en	fr	IAO:0000115	definition of HP:0031025 (Gastric leiomyosarcoma)  ; abnormality of the digestive system ; neoplasm	A malignant neoplasm of the stomach that grows submocosally in the gastric wall. Necrosis and hemorrhage may be visible radiologically. Histologically, spindle cells with abnormal mitotic activity may be visible	NOT_TRANSLATED	A malignant neoplasm of the stomach that grows submocosally in the gastric wall. Necrosis and hemorrhage may be visible radiologically. Histologically, spindle cells with abnormal mitotic activity may be visible
HP:0031029	en	fr	IAO:0000115	definition of HP:0031029 (Elevated carcinoembryonic antigen level)  ; abnormality of metabolism/homeostasis	An increased blood concentration of the carcinoembryonic antigen (CEA). CEA is a member of the immunoglobulin supergene family. The human CEA gene family is clustered on chromosome 19q and comprises 29 genes. CEA is highly expressed in embryonic tissue and in some cancers, and is a widely used tumor marker	NOT_TRANSLATED	An increased blood concentration of the carcinoembryonic antigen (CEA). CEA is a member of the immunoglobulin supergene family. The human CEA gene family is clustered on chromosome 19q and comprises 29 genes. CEA is highly expressed in embryonic tissue and in some cancers, and is a widely used tumor marker
HP:0031029	en	fr	rdfs:label	label of HP:0031029 (Elevated carcinoembryonic antigen level)  ; abnormality of metabolism/homeostasis	Elevated carcinoembryonic antigen level	OFFICIAL	Taux élevé d'antigène carcino-embryonnaire
HP:0031039	en	fr	IAO:0000115	definition of HP:0031039 (Early spermatogenesis maturation arrest)  ; abnormality of the genitourinary system	A type of maturation arrest in which only spermatogonia or spermatocytes are found	NOT_TRANSLATED	A type of maturation arrest in which only spermatogonia or spermatocytes are found
HP:0031039	en	fr	rdfs:label	label of HP:0031039 (Early spermatogenesis maturation arrest)  ; abnormality of the genitourinary system	Early spermatogenesis maturation arrest	OFFICIAL	Arrêt de la maturation de la spermatogenèse précoce
HP:0031040	en	fr	IAO:0000115	definition of HP:0031040 (Late spermatogenesis maturation arrest)  ; abnormality of the genitourinary system	A type of maturation arrest in which spermatids are detected without spermatozoa	NOT_TRANSLATED	A type of maturation arrest in which spermatids are detected without spermatozoa
HP:0031040	en	fr	rdfs:label	label of HP:0031040 (Late spermatogenesis maturation arrest)  ; abnormality of the genitourinary system	Late spermatogenesis maturation arrest	OFFICIAL	Arrêt de la maturation de la spermatogenèse tardive
HP:0031042	en	fr	IAO:0000115	definition of HP:0031042 (Strawberry tongue)  ; abnormality of head or neck	Inflammed tongue with hyperplastic (enlarged) fungiform papillae that is said to resemble a strawberry or raspberry	NOT_TRANSLATED	Inflammed tongue with hyperplastic (enlarged) fungiform papillae that is said to resemble a strawberry or raspberry
HP:0031068	en	fr	rdfs:label	label of HP:0031068 (Increased femoral torsion)  ; abnormality of limbs ; abnormality of the skeletal system	Increased femoral torsion	OFFICIAL	Augmentation de la torsion fémorale
HP:0031069	en	fr	IAO:0000115	definition of HP:0031069 (Abnormal femoral torsion)  ; abnormality of limbs ; abnormality of the skeletal system	Femoral torsion, also known as femoral rotation or femoral version, refers to the twist between the proximal and distal parts of the femur on the transverse plane. Femoral anteversion averages between 30-40 degress at birth, and between 8-14 degrees in adults. This term applies if the amount of femoral torsion deviates from this range	NOT_TRANSLATED	Femoral torsion, also known as femoral rotation or femoral version, refers to the twist between the proximal and distal parts of the femur on the transverse plane. Femoral anteversion averages between 30-40 degress at birth, and between 8-14 degrees in adults. This term applies if the amount of femoral torsion deviates from this range
HP:0031070	en	fr	rdfs:label	label of HP:0031070 (Decreased femoral torsion)  ; abnormality of limbs ; abnormality of the skeletal system	Decreased femoral torsion	OFFICIAL	Diminution de la torsion fémorale
HP:0031074	en	fr	IAO:0000115	definition of HP:0031074 (Abnormal response to ACTH stimulation test)  ; abnormality of the endocrine system	An anomolous response to stimulation by adminstration of the adrenocorticotropic hormone (ACTH). ACTH stimulation normally stimulates the adrenal glands to release cortisol and adrenaline	NOT_TRANSLATED	An anomolous response to stimulation by adminstration of the adrenocorticotropic hormone (ACTH). ACTH stimulation normally stimulates the adrenal glands to release cortisol and adrenaline
HP:0031075	en	fr	IAO:0000115	definition of HP:0031075 (Abnormal response to insulin tolerance test)  ; abnormality of the endocrine system	An anomalous response to the insulin tolerance test (ITT), in which insulin is administered intravenously and blood glucose and potentially other compounds are measred at intervals. Insulin administration is intended to induce extreme hypoglycemia (bloodgluoce below 40 mg/dl), which in turn induces release of adrenocorticotropic hormone (ACTH) and growth hormone (GH). ACTH induces the adrenal gland to release cortisol, which together with GH opposes the action of insulin on the blood glucose level	NOT_TRANSLATED	An anomalous response to the insulin tolerance test (ITT), in which insulin is administered intravenously and blood glucose and potentially other compounds are measred at intervals. Insulin administration is intended to induce extreme hypoglycemia (bloodgluoce below 40 mg/dl), which in turn induces release of adrenocorticotropic hormone (ACTH) and growth hormone (GH). ACTH induces the adrenal gland to release cortisol, which together with GH opposes the action of insulin on the blood glucose level
HP:0031085	en	fr	IAO:0000115	definition of HP:0031085 (Decreased prealbumin level)  ; abnormality of metabolism/homeostasis	A reduced concentration of prealbumin in the blood. Prealbumin, also known as transthyretin, has a half-life in plasma of about 2 days, much shorter than that of albumin. Prealbumin is therefore more sensitive to changes in protein-energy status than albumin, and its concentration closely reflects recent dietary intake rather than overall nutritional status	NOT_TRANSLATED	A reduced concentration of prealbumin in the blood. Prealbumin, also known as transthyretin, has a half-life in plasma of about 2 days, much shorter than that of albumin. Prealbumin is therefore more sensitive to changes in protein-energy status than albumin, and its concentration closely reflects recent dietary intake rather than overall nutritional status
HP:0031085	en	fr	rdfs:label	label of HP:0031085 (Decreased prealbumin level)  ; abnormality of metabolism/homeostasis	Decreased prealbumin level	OFFICIAL	Diminution du taux de préalbumine
HP:0031095	en	fr	IAO:0000115	definition of HP:0031095 (Abnormal humerus morphology)  ; abnormality of limbs ; abnormality of the skeletal system	Any anomaly of the structure of the humerus	NOT_TRANSLATED	Any anomaly of the structure of the humerus
HP:0031099	en	fr	IAO:0000115	definition of HP:0031099 (Abnormal circulating inhibin level)  ; abnormality of the endocrine system	Any deviation from the normal concentration of iInhibins, which are heterodimeric protein hormones secreted by granulosa cells of the ovary in females and Sertoli cells of the testis in males. Inhibins suppress the secretion of pituitary follicle-stimulating hormone	NOT_TRANSLATED	Any deviation from the normal concentration of iInhibins, which are heterodimeric protein hormones secreted by granulosa cells of the ovary in females and Sertoli cells of the testis in males. Inhibins suppress the secretion of pituitary follicle-stimulating hormone
HP:0031100	en	fr	IAO:0000115	definition of HP:0031100 (Decreased inhibin B level)  ; abnormality of the endocrine system	A reduced concentration of inhibin B in the blood	NOT_TRANSLATED	A reduced concentration of inhibin B in the blood
HP:0031100	en	fr	rdfs:label	label of HP:0031100 (Decreased inhibin B level)  ; abnormality of the endocrine system	Decreased inhibin B level	OFFICIAL	Diminution du taux d'inhibine B
HP:0031101	en	fr	rdfs:label	label of HP:0031101 (Abnormal antimullerian hormone level)  ; abnormality of the endocrine system	Abnormal antimullerian hormone level	OFFICIAL	Anomalie du taux d'hormone antimüllerienne
HP:0031102	en	fr	rdfs:label	label of HP:0031102 (Increased antimullerian hormone level)  ; abnormality of the endocrine system	Increased antimullerian hormone level	OFFICIAL	Augmentation du taux d'hormone antimüllérienne
HP:0031103	en	fr	rdfs:label	label of HP:0031103 (Decreased antimullerian hormone level)  ; abnormality of the endocrine system	Decreased antimullerian hormone level	OFFICIAL	Diminution du taux d'hormone antimüllérienne
HP:0031131	en	fr	rdfs:label	label of HP:0031131 (Abnormal plalelet phosphatidylserine exposure)  ; abnormality of blood and blood-forming tissues	Abnormal plalelet phosphatidylserine exposure	OFFICIAL	Exposition anormale de la phosphatidylsérine plaquettaire
HP:0031134	en	fr	IAO:0000115	definition of HP:0031134 (Cor triatrium sinister)  ; abnormality of the cardiovascular system	A developmental anomaly of the heart characterizedby the presence of three atria because the left atrium is divided by an abnormal septum	NOT_TRANSLATED	A developmental anomaly of the heart characterizedby the presence of three atria because the left atrium is divided by an abnormal septum
HP:0031134	en	fr	rdfs:label	label of HP:0031134 (Cor triatrium sinister)  ; abnormality of the cardiovascular system	Cor triatrium sinister	OFFICIAL	Cor triatrium sinister
HP:0031138	en	fr	rdfs:label	label of HP:0031138 (Abnormal B-type natriuretic peptide level)  ; abnormality of metabolism/homeostasis	Abnormal B-type natriuretic peptide level	OFFICIAL	Taux anormal de peptide natriurétique de type B
HP:0031179	en	fr	IAO:0000115	definition of HP:0031179 (Nuchal rigidity)  ; abnormality of head or neck	Resistnace of the extensor muscles of the neck to being bent forwards (i.e., impaired neck flexion) as a result of muscle spasm of the extensor muscles of the neck. Nuchal rigidity is not a fixed rigidity. Nuchal rigidity has been used as a bedside test for meningism, although its sensitivity for this purpose has been debated	NOT_TRANSLATED	Resistnace of the extensor muscles of the neck to being bent forwards (i.e., impaired neck flexion) as a result of muscle spasm of the extensor muscles of the neck. Nuchal rigidity is not a fixed rigidity. Nuchal rigidity has been used as a bedside test for meningism, although its sensitivity for this purpose has been debated
HP:0031185	en	fr	rdfs:label	label of HP:0031185 (Increased NT-proBNP level)  ; abnormality of metabolism/homeostasis	Increased NT-proBNP level	OFFICIAL	Augmentation du taux de NT-proBNP
HP:0031187	en	fr	rdfs:label	label of HP:0031187 (Abnormality of circulating pregnenolone level)  ; abnormality of the endocrine system	Abnormality of circulating pregnenolone level	OFFICIAL	Anomalie du taux de prégnénolone circulant
HP:0031190	en	fr	IAO:0000115	definition of HP:0031190 (Superficial dermal perivascular inflammatory infiltrate)  ; abnormality of the integument ; abnormality of the immune system	Numerous lymphocytes surrounding blood vessels in the superfical part of the dermis	NOT_TRANSLATED	Numerous lymphocytes surrounding blood vessels in the superfical part of the dermis
HP:0031194	en	fr	IAO:0000115	definition of HP:0031194 (Increased density of left ventricular trabeculae)  ; abnormality of the cardiovascular system	An increased denisty (number and tightness) of the muscular columns which project from the inner surface of the left ventricles of the heart (cardiac trabeculae, trabeculae carneae)	NOT_TRANSLATED	An increased denisty (number and tightness) of the muscular columns which project from the inner surface of the left ventricles of the heart (cardiac trabeculae, trabeculae carneae)
HP:0031195	en	fr	IAO:0000115	definition of HP:0031195 (Apical hypertrabeculation of the left ventricle)  ; abnormality of the cardiovascular system	An increased number and denisty of the trabeculae in the apex (tip) of the left ventricle	NOT_TRANSLATED	An increased number and denisty of the trabeculae in the apex (tip) of the left ventricle
HP:0031203	en	fr	IAO:0000115	definition of HP:0031203 (Fatty casts)  ; abnormality of metabolism/homeostasis ; abnormality of the genitourinary system	A type of acellular urinary casts that contain lipid droplets, oval fat bodies or cholesterol crystals, and are often associated with the free forms of these elements. Their identification may require the use of polarised light microscopy, under which fatty particles embedded into the cast matrix appear as Maltese crosses	NOT_TRANSLATED	A type of acellular urinary casts that contain lipid droplets, oval fat bodies or cholesterol crystals, and are often associated with the free forms of these elements. Their identification may require the use of polarised light microscopy, under which fatty particles embedded into the cast matrix appear as Maltese crosses
HP:0031208	en	fr	IAO:0000115	definition of HP:0031208 (Increased pituitary glycoprotein alpha subunit level)  ; abnormality of the endocrine system	An increased concentration of circulating alpha polypeptide of glycoprotein hormones (Entrez Gene 1081). This alpha subunit is common to luteinizing hormone (LH) , follicle stimulating hormone (FSH) , thyroid stimulating hormone (TSH) and human chorionic gonadotropin (hCG), which are glycoprotein hormones composed of an identical alpha subunit together with a beta subunit that confers biological specificity. The alpha subunit is used as a marker for tumors that produce these hormones	NOT_TRANSLATED	An increased concentration of circulating alpha polypeptide of glycoprotein hormones (Entrez Gene 1081). This alpha subunit is common to luteinizing hormone (LH) , follicle stimulating hormone (FSH) , thyroid stimulating hormone (TSH) and human chorionic gonadotropin (hCG), which are glycoprotein hormones composed of an identical alpha subunit together with a beta subunit that confers biological specificity. The alpha subunit is used as a marker for tumors that produce these hormones
HP:0031208	en	fr	rdfs:label	label of HP:0031208 (Increased pituitary glycoprotein alpha subunit level)  ; abnormality of the endocrine system	Increased pituitary glycoprotein alpha subunit level	OFFICIAL	Augmentation du niveau de la sous-unité alpha des hormones glycoprotéiques hypophysaires
HP:0031209	en	fr	IAO:0000115	definition of HP:0031209 (Decreased lipoprotein lipase activity)  ; abnormality of metabolism/homeostasis	Reduction in the activity of lipoprotein lipase in the blood	NOT_TRANSLATED	Reduction in the activity of lipoprotein lipase in the blood
HP:0031209	en	fr	rdfs:label	label of HP:0031209 (Decreased lipoprotein lipase activity)  ; abnormality of metabolism/homeostasis	Decreased lipoprotein lipase activity	OFFICIAL	Diminution de l'activité de la lipoprotéine lipase
HP:0031213	en	fr	rdfs:label	label of HP:0031213 (Elevated circulating 17-hydroxyprogesterone)  ; abnormality of the endocrine system	Elevated circulating 17-hydroxyprogesterone	OFFICIAL	Augmentation de la 17-hydroxyprogestérone dans la circulation
HP:0031214	en	fr	rdfs:label	label of HP:0031214 (Decreased circulating dehydroepiandrosterone level)  ; abnormality of the endocrine system	Decreased circulating dehydroepiandrosterone level	OFFICIAL	Diminution du taux de déhydroépiandrostérone dans la circulation
HP:0031215	en	fr	rdfs:label	label of HP:0031215 (Decreased circulating dehydroepiandrosterone-sulfate level)  ; abnormality of the endocrine system	Decreased circulating dehydroepiandrosterone-sulfate level	OFFICIAL	Diminution du taux de sulfate de déhydroépiandrostérone dans la circulation.
HP:0031219	en	fr	IAO:0000115	definition of HP:0031219 (Reduced radioactive iodine uptake)  ; abnormality of the endocrine system	A decreased amount of uptake on the radioactive iodine uptake (RAIU) test, which utilizes a radioisotope of iodine to measure how much iodine the thyroid gland absorbs from the blood. The radioactive marker is measured 4-6 hours and in some cases also 24 hours afteradministration of the radioactive marker	NOT_TRANSLATED	A decreased amount of uptake on the radioactive iodine uptake (RAIU) test, which utilizes a radioisotope of iodine to measure how much iodine the thyroid gland absorbs from the blood. The radioactive marker is measured 4-6 hours and in some cases also 24 hours afteradministration of the radioactive marker
HP:0031220	en	fr	IAO:0000115	definition of HP:0031220 (Increased radioactive iodine uptake)  ; abnormality of the endocrine system	An elevated amount of uptake on the radioactive iodine uptake (RAIU) test, which utilizes a radioisotope of iodine to measure how much iodine the thyroid gland absorbs from the blood. The radioactive marker is measured 4-6 hours and in some cases also 24 hours afteradministration of the radioactive marker	NOT_TRANSLATED	An elevated amount of uptake on the radioactive iodine uptake (RAIU) test, which utilizes a radioisotope of iodine to measure how much iodine the thyroid gland absorbs from the blood. The radioactive marker is measured 4-6 hours and in some cases also 24 hours afteradministration of the radioactive marker
HP:0031221	en	fr	IAO:0000115	definition of HP:0031221 (Abnormal radioactive iodine uptake test result)  ; abnormality of the endocrine system	Any deviation from normal in the amount of uptake on the radioactive iodine uptake (RAIU) test, which utilizes a radioisotope of iodine to measure how much iodine the thyroid gland absorbs from the blood. The radioactive marker is measured 4-6 hours and in some cases also 24 hours afteradministration of the radioactive marker	NOT_TRANSLATED	Any deviation from normal in the amount of uptake on the radioactive iodine uptake (RAIU) test, which utilizes a radioisotope of iodine to measure how much iodine the thyroid gland absorbs from the blood. The radioactive marker is measured 4-6 hours and in some cases also 24 hours afteradministration of the radioactive marker
HP:0031237	en	fr	IAO:0000115	definition of HP:0031237 (Internally nucleated skeletal muscle fibers)  ; abnormality of the musculature	An abnormality in which the nuclei of sarcomeres take on an abnormally internal localization (or in which this feature is found in an increased proportion of muscle cells)	NOT_TRANSLATED	An abnormality in which the nuclei of sarcomeres take on an abnormally internal localization (or in which this feature is found in an increased proportion of muscle cells)
HP:0031260	en	fr	IAO:0000115	definition of HP:0031260 (Triangular tibia)  ; abnormality of limbs ; abnormality of the skeletal system	A short, dysplastic tibia with a triangular shape. Instead of the normal shaft configuration of the tibia, the tibia forms a triangle with the longest side corresponding to the proximal-distal dimension, and the apex of the triangle diected laterally (See Figure 2 of PMID:18616733)	NOT_TRANSLATED	A short, dysplastic tibia with a triangular shape. Instead of the normal shaft configuration of the tibia, the tibia forms a triangle with the longest side corresponding to the proximal-distal dimension, and the apex of the triangle diected laterally (See Figure 2 of PMID:18616733)
HP:0031263	en	fr	IAO:0000115	definition of HP:0031263 (Abnormal renal corpuscle morphology)  ; abnormality of the genitourinary system	Any anomolous structure of the renal corpuscle, which is the initial component of the nephron that filters blood. The renal corpuscle consists of a knot of capillaries (glomerulus) that is surrounded by a double-walled capsule (Bowman capsule) that opens into a renal tubule	NOT_TRANSLATED	Any anomolous structure of the renal corpuscle, which is the initial component of the nephron that filters blood. The renal corpuscle consists of a knot of capillaries (glomerulus) that is surrounded by a double-walled capsule (Bowman capsule) that opens into a renal tubule
HP:0031264	en	fr	rdfs:label	label of HP:0031264 (Abnormal morphology of Bowman capsule)  ; abnormality of the genitourinary system	Abnormal morphology of Bowman capsule	OFFICIAL	Morphologie anormale de la capsule de Bowman
HP:0031265	en	fr	rdfs:label	label of HP:0031265 (Abnormal podocyte morphology)  ; abnormality of the genitourinary system	Abnormal podocyte morphology	OFFICIAL	Morphologie anormale du podocyte
HP:0031271	en	fr	IAO:0000115	definition of HP:0031271 (Absent ankle pulse)  ; abnormality of the cardiovascular system	The pulsation of the posterior tibial artery behind the internal malleolus, or of the dorsalis pedis artery,cannot be detected on physical examination	NOT_TRANSLATED	The pulsation of the posterior tibial artery behind the internal malleolus, or of the dorsalis pedis artery,cannot be detected on physical examination
HP:0031280	en	fr	IAO:0000115	definition of HP:0031280 (Increased LH response to gonadotropin-releasing hormone stimulation test)  ; abnormality of the endocrine system	An abnormally high amount of luteinizing hormone (LH) is released upon gonadotropin-releasing hormine stimulation test	NOT_TRANSLATED	An abnormally high amount of luteinizing hormone (LH) is released upon gonadotropin-releasing hormine stimulation test
HP:0031287	en	fr	IAO:0000115	definition of HP:0031287 (Seborrheic keratosis)  ; abnormality of the integument ; neoplasm	A raised growths on the skin of older individuals. The lesion usually is initially light tan and may darken to dark brown or nearly black. The consistent feature of seborrheic keratoses is their waxy, pasted-on or stuck-on look	NOT_TRANSLATED	A raised growths on the skin of older individuals. The lesion usually is initially light tan and may darken to dark brown or nearly black. The consistent feature of seborrheic keratoses is their waxy, pasted-on or stuck-on look
HP:0031292	en	fr	IAO:0000115	definition of HP:0031292 (Cutaneous abscess)  ; abnormality of the integument ; abnormality of the immune system	A circumscribed area of pus or necrotic debris in the skin	NOT_TRANSLATED	A circumscribed area of pus or necrotic debris in the skin
HP:0031297	en	fr	rdfs:label	label of HP:0031297 (Unroofed coronary sinus)  ; abnormality of the cardiovascular system	Unroofed coronary sinus	OFFICIAL	Sinus coronaire non recouvert
HP:0031317	en	fr	IAO:0000115	definition of HP:0031317 (Fatty replacement of ventricular myocardial tissue)  ; abnormality of the cardiovascular system	Presence of an increased amount of fat tissue withina cardiac ventricle with corresponding reduction of muscle tissue	NOT_TRANSLATED	Presence of an increased amount of fat tissue withina cardiac ventricle with corresponding reduction of muscle tissue
HP:0031319	en	fr	IAO:0000115	definition of HP:0031319 (Cardiomyocyte hypertrophy)  ; abnormality of the cardiovascular system ; abnormal cellular phenotype	An abnormal increase in the volume of cardiac myocytes	NOT_TRANSLATED	An abnormal increase in the volume of cardiac myocytes
HP:0031327	en	fr	IAO:0000115	definition of HP:0031327 (Transthyretin cardiac amyloidosis)  ; abnormality of metabolism/homeostasis ; abnormality of the cardiovascular system	A type of cardiac amyloidosis related to deposition of transthyretin (TTR), which is indentified by immunohistochemical staining	NOT_TRANSLATED	A type of cardiac amyloidosis related to deposition of transthyretin (TTR), which is indentified by immunohistochemical staining
HP:0031327	en	fr	rdfs:label	label of HP:0031327 (Transthyretin cardiac amyloidosis)  ; abnormality of metabolism/homeostasis ; abnormality of the cardiovascular system	Transthyretin cardiac amyloidosis	OFFICIAL	Amyloïdose cardiaque à transthyrétine
HP:0031332	en	fr	IAO:0000115	definition of HP:0031332 (Cardiomyocyte degeneration)  ; abnormality of the cardiovascular system ; abnormal cellular phenotype	Deterioration of cardiomyocyte charyacterized by abnormal features sich as loss of myotilaments, occurrence of cellular sequestration, decreased mitochondrial sizes and cellular debris	NOT_TRANSLATED	Deterioration of cardiomyocyte charyacterized by abnormal features sich as loss of myotilaments, occurrence of cellular sequestration, decreased mitochondrial sizes and cellular debris
HP:0031333	en	fr	IAO:0000115	definition of HP:0031333 (Myocardial sarcomeric disarray)  ; abnormality of the cardiovascular system ; abnormal cellular phenotype	A disruption of the structure of the sarcomeres of cardiomyocytes. The sarcomere is the repeating unit between two Z lines comprised largely of myosin and action that mediates contractility, and normally sarcomeres are aligned with the long axis of cells, with the Z bands being in register throughout the length of the cardiac myocytes	NOT_TRANSLATED	A disruption of the structure of the sarcomeres of cardiomyocytes. The sarcomere is the repeating unit between two Z lines comprised largely of myosin and action that mediates contractility, and normally sarcomeres are aligned with the long axis of cells, with the Z bands being in register throughout the length of the cardiac myocytes
HP:0031339	en	fr	rdfs:label	label of HP:0031339 (Abnormal cadiomyocyte dystrophin staining)  ; abnormality of the cardiovascular system ; abnormal cellular phenotype	Abnormal cadiomyocyte dystrophin staining	OFFICIAL	Coloration anormale de la dystrophine dans les cadiomyocytes
HP:0031349	en	fr	rdfs:label	label of HP:0031349 (Levotransposition of the great arteries)  ; abnormality of the cardiovascular system	Levotransposition of the great arteries	OFFICIAL	Lévotransposition des grandes artères
HP:0031354	en	fr	IAO:0000115	definition of HP:0031354 (Sleep onset Insomnia)  ; abnormality of the nervous system	Difficulty initiating sleep, that is, increased sleep onset latency	NOT_TRANSLATED	Difficulty initiating sleep, that is, increased sleep onset latency
HP:0031355	en	fr	IAO:0000115	definition of HP:0031355 (Maintenance insomnia)  ; abnormality of the nervous system	Abnormal difficulty in staying asleep. Affected individuals tend to wake up at night and have difficulty returning to sleep	NOT_TRANSLATED	Abnormal difficulty in staying asleep. Affected individuals tend to wake up at night and have difficulty returning to sleep
HP:0031356	en	fr	IAO:0000115	definition of HP:0031356 (Terminal insomnia)  ; abnormality of the nervous system	A type of insomnia characterized by waking up (too) early in the morning	NOT_TRANSLATED	A type of insomnia characterized by waking up (too) early in the morning
