Retinal deposits	C0235972	HP:0007702	Pigmentary retinal deposits	SK: indirect umls mapping	more general term		
Retinal detachment	C0035305	HP:0007864	Congenital retinal detachment	SK: indirect umls mapping	checked		
Retinal disorder	C0035309	HP:0007814	Salt and pepper retinopathy, early	SK: indirect umls mapping	check later		
Retinal exudates	C0240897	HP:0007822	Central retinal exudate	SK: indirect umls mapping	more general term		
Retinal haemorrhage	C0035317	HP:0000573	Retinal hemorrhage	SK: indirect umls mapping	checked		
Retinal oedema	C0242420	HP:0001085	Papilledema	LB	more general term		
Retinal pigmentation	C0151892	HP:0007703	Abnormal retinal pigmentation	SK: indirect umls mapping	more general term		
Retinitis	C0035333	HP:0000510	Retinitis pigmentosa	LB	more general term		
Retinitis pigmentosa	C0035334	HP:0000510	Retinitis pigmentosa	LB	checked		
Retrograde amnesia	C0002624	HP:0002354	Memory impairment	LB	more general term		alias memory loss 2081
Retroperitoneal fibrosis	C0035357	HP:0005200	Retroperitoneal fibrosis	SK: indirect umls mapping	checked		
Reye's syndrome	C0035400	HP:0006582	Reye syndrome-like episodes	SK: indirect umls mapping	checked		
Rhabdomyolysis	C0035410	HP:0009045	Rhabdomyolysis with exercise	SK: indirect umls mapping	more general term		
Rheumatoid arthritis	C0003873	HP:0005681	Rheumatoid arthritis, juvenile	SK: indirect umls mapping	checked		
Rhinitis	C0035455	HP:0002257	Chronic rhinitis	LB	different modifier		
Rhinitis allergic	C2607914	HP:0003193	Allergic rhinitis	LB	checked		
Rhinitis atrophic	C0035459	HP:0002257	Chronic rhinitis	LB	different modifier		
Rhinitis perennial	C0848309	HP:0003193	Allergic rhinitis	LB	different modifier		
Rhinitis seasonal	C1322281	HP:0003193	Allergic rhinitis	LB	different modifier		
Rhinitis ulcerative	C0235963	HP:0002257	Chronic rhinitis	LB	different modifier		
Rickets	C0035579	HP:0006463	Rickets of the lower limbs	SK: indirect umls mapping	more general term		
Salivary gland disorder	C0036093	HP:0010286	Abnormality of the salivary glands	SK: indirect umls mapping	checked		
Salivary hypersecretion	C0037036	HP:0003781	Excessive salivation	SK: indirect umls mapping	checked		
Sarcoma	C1261473	HP:0100242	Sarcoma	LB	checked		
Sarcoma uterus	C0338113	HP:0100242	Sarcoma	LB	more general term		or 2891
Scab	C0205204	HP:0007564	Crusting erythematous dermatitis	SK: indirect umls mapping	check later		
Scar	C2004491	HP:0007777	Chorioretinal scars	SK: indirect umls mapping	more general term		
Scotoma	C0036454	HP:0000575	Scotoma	LB	more general term		replace HP:0007987 Progressive visual field defects
Scotoma annular	C0438434	HP:0007761	Pericentral scotomas	LB	check later		
Scotoma of blind spot area	C0152192	HP:0000576	Centrocecal scotoma	LB	check later		
Scrotal erythema	C0240972	HP:0010783	Erythema	LB	more general term		
Scrotal infection	C1299539	HP:0002719	Recurrent infections	LB	more general term		
Scrotal oedema	C0151609	HP:0000969	Edema	LB	more general term		Nothing more relevant in edema
Scrotal ulcer	C0268948	HP:0003249	Genital ulcer	LB	more general term		
Seborrhoeic dermatitis	C0036508	HP:0001051	Seborrheic dermatitis	LB	checked		replace HP:0007569 Generalized seborrheic dermatitis
Secondary infection	C0442886	HP:0002719	Recurrent infections	LB	more general term		
Seizures	C0036572	HP:0001250	Seizures	SK: indirect umls mapping	checked		
Sepsis	C0243026	HP:0002718	Recurrent bacterial infections	SK: indirect umls mapping	more general term		
Sepsis secondary	C0235855	HP:0002718	Recurrent bacterial infections	LB	more general term		
Septic shock	C0036983	HP:0002718	Recurrent bacterial infections	LB	more general term		
Septicemia	C0036690	HP:0002718	Recurrent bacterial infections	LB	more general term		
Serum albumin decreased	C0580493	HP:0003073	Hypoalbuminemia	LB	checked		
Serum bilirubin increased	C0859062	HP:0002904	Hyperbilirubinemia	LB	checked		
Serum calcium decreased	C0595882	HP:0002901	Hypocalcemia	LB	checked		
Serum calcium increased	C0595928	HP:0003072	Hypercalcemia	LB	checked		
Serum creatinine increased	C0700225	HP:0003259	Increased creatinine	SK: indirect umls mapping	more general term		
Serum ferritin increased	C0241013	HP:0003281	Increased serum ferritin	SK: indirect umls mapping	checked		
Serum iron increased	C0151900	HP:0003452	Increased serum iron	SK: indirect umls mapping	checked		
Serum triglycerides increased	C0813230	HP:0002155	Hypertriglyceridemia	SK: indirect umls mapping	checked		
Sideroblastic anaemia	C0002896	HP:0004864	refractory sideroblastic anemia	SK: indirect umls mapping	more general term		also pyridoxin responsive anemia 5522
Simple partial seizures	C0234974	HP:0002349	Focal seizures without impairment of consciousness or awareness	SK: indirect umls mapping	checked		
Single umbilical artery	C1384670	HP:0001195	Single umbilical artery	SK: indirect umls mapping	checked		
Sinus arrhythmia	C0003813	HP:0011675	Arrhythmia	LB	more general term		or HP:0005115        Supraventricular arr or 1692 attrial arrhythmia
Sinus bradycardia	C0085610	HP:0001688	Sinus bradycardia	LB	checked		replace HP:0005137 Sinus bradycardia, isolated
Sinus headache	C0037195	HP:0002315	Headache	LB	more general term		
Sinus infection	C1398341	HP:0005425	Recurrent sinopulmonary infections	LB	different modifier		
Sinus pain	C0522251	HP:0010833	Spontaneous pain sensation	LB	more general term		
Sinus tachycardia	C0039239	HP:0001649	Tachycardia	LB	more general term		
Sinusitis	C0037199	HP:0000246	Sinusitis	SK: indirect umls mapping	checked		
Skin bacterial infection	C0162627	HP:0005406	Recurrent bacterial skin infections	LB	more general term		or 5429 recurrent cutaneous and systemic pyogenic infections
Skin carcinoma	C0699893	HP:0006739	Squamous cell carcinoma of the skin	SK: indirect umls mapping	more general term		
Skin disorder	C0037274	HP:0011123	Inflammatory abnormality of the skin	SK: indirect umls mapping	more general term		
Skin exfoliation	C0237849	HP:0007549	Desquamation of skin soon after birth	SK: indirect umls mapping	checked		
Skin fragility	C0549419	HP:0007585	Skin fragility with non-scarring blistering	SK: indirect umls mapping	more general term		
Skin haemorrhage	C0852361	HP:0000967	Petechiae	LB	more general term		and also 978 ecchymoses and 979purpura
Skin hyperpigmentation	C0162834	HP:0010284	Intra-oral hyperpigmentation	SK: indirect umls mapping	more general term		
Skin infection	C0037278	HP:0001581	Recurrent skin infections	SK: indirect umls mapping	different modifier		
Skin melanoma	C0151779	HP:0007716	Malignant intraocular melanoma	SK: indirect umls mapping	more general term		
Skin necrosis	C0151799	HP:0001038	Warfarin-induced skin necrosis	SK: indirect umls mapping	different modifier		
Skin oedema	C0521464	HP:0000969	Edema	LB	more general term		Nothing more relevant in edema
Skin scaly	C0423773	HP:0007525	Yellow subcutaneous tissue covered by thin, scaly skin	SK: indirect umls mapping	more general term		
Skin tenderness	C0241164	HP:0000951	Abnormality of the skin	LB	more general term		
Skin thickening	C0241165	HP:0001072	Thickened skin	SK: indirect umls mapping	checked		
Skin thinness	C0423757	HP:0000963	Thin skin	SK: indirect umls mapping	checked		
Skin ulcer	C0037299	HP:0200042	Skin ulcer	LB	checked		
Skin wrinkling	C0037301	HP:0007407	Excessive skin wrinkling on dorsum of hands and fingers	SK: indirect umls mapping	more general term		
Sleep apnoea syndrome	C0037315	HP:0010535	Sleep apnea	SK: indirect umls mapping	checked		
Sleep disorder	C0851578	HP:0002360	Sleep disturbances	SK: indirect umls mapping	checked		
Sleep disturbance	C0037317	HP:0002360	Sleep disturbances	SK: indirect umls mapping	checked		
Slipped femoral capital epiphysis	C0149887	HP:0006461	Proximal femoral epiphysiolysis	SK: indirect umls mapping	checked		
Soft tissue infection	C0149778	HP:0002719	Recurrent infections	LB	more general term		
Solar dermatitis	C1442835	HP:0000992	photosensitivity	LB	check later		HP:0007562 Dysseborrheic dermatitis?
Somnolence	C2830004	HP:0001262	Somnolence	LB	more general term		
Spasm biliary	C0235360	HP:0001080	Biliary tract abnormality	LB	more general term		or HP:0003739        Myoclonic spams or 5230 Biliary tract obstruction but this one feels a bit unfitting
Spasm generalised	C0151911	HP:0003739	Myoclonic spams	LB	more general term		
Spasm of sphincter of Oddi	C0152168	HP:0001080	Biliary tract abnormality	LB	more general term		or HP:0003739        Myoclonic spams or 5230 Biliary tract obstruction but this one feels a bit unfitting
Spastic paraparesis	C0037771	HP:0007199	Progressive spastic paraparesis	SK: indirect umls mapping	different modifier		
Speech disorder	C0037822	HP:0006977	Grammar-specific speech disorder	SK: indirect umls mapping	more general term		
Speech impairment NOS	C0233715	HP:0000750	Delayed speech and language development	SK: indirect umls mapping	more general term		
Spina bifida	C0080178	HP:0010301	Spinal dysraphism	SK: indirect umls mapping	checked		
Spinal cord compression	C0037926	HP:0002176	Spinal cord compression	SK: indirect umls mapping	checked		
Spinal cord disorder	C0037928	HP:0002196	Myelopathy	SK: indirect umls mapping	checked		
Spinal cord infarction	C0393972	HP:0007344	Atrophy/Degeneration involving the spinal cord	LB	check later		or 6827 Atrophy of the spinal cord (is a 7344 so lesser level). Or 7372 A/D involving the corticospinal tracts
Spinal osteoarthritis	C0949690	HP:0002758	Osteoarthritis	LB	more general term		
Splenic infarction	C0037998	HP:0005201	Anomalous splenoportal venous system	LB	more general term		
Splenomegaly	C0038002	HP:0001744	Splenomegaly	SK: indirect umls mapping	checked		
Squamous cell carcinoma	C0007137	HP:0006739	Squamous cell carcinoma of the skin	SK: indirect umls mapping	more general term		
Staphylococcal infection	C0038160	HP:0007499	Recurrent staphylococcal infections	SK: indirect umls mapping	different modifier		
Staring	C0423086	HP:0011146	Dialeptic seizures	SK: indirect umls mapping	causality		
Status asthmaticus	C0038218	HP:0002099	Asthma	LB	more general term		related, though different, to Exacerbation of asthma
Status epilepticus	C0038220	HP:0002133	Status epilepticus	SK: indirect umls mapping	checked		
Status epilepticus grand mal	C0311335	HP:0002133	Status epilepticus	LB	more general term		but also HP:0002069 generalized tonic-clonic seizures
Steatorrhoea	C0038238	HP:0002570	Steatorrhea	SK: indirect umls mapping	checked		
Stiffness	C0427008	HP:0008969	Leg muscle stiffness	SK: indirect umls mapping	more general term		
Stillbirth	C0595939	HP:0001410	Stillbirth	SK: indirect umls mapping	checked		
Stomatitis	C0038362	HP:0010280	Stomatitis	SK: indirect umls mapping	checked		
Strabismus	C0038379	HP:0000486	Strabismus	SK: indirect umls mapping	checked		
Strangulated hernia	C0401116	HP:0100790	Hernia	LB	more general term		
Streptococcal infection	C0038395	HP:0005366	Increased susceptibility to streptococcus pneumoniae infections	LB	more general term		
Stridor	C0038450	HP:0010307	Stridor	SK: indirect umls mapping	checked		
Stridor inspiratory	C0677600	HP:0005951	Progressive inspiratory stridor	SK: indirect umls mapping	different modifier		
Subarachnoid haemorrhage	C0038525	HP:0002138	Subarachnoid hemorrhage	SK: indirect umls mapping	checked		
Subconjunctival hemorrhage	C0038534	HP:0007902	Vitreous hemorrhage	LB	different modifier		eye but not the same, dont know if they are the same mechanisms
Subcutaneous nodule	C0151811	HP:0007470	Periarticular subcutaneous nodules	SK: indirect umls mapping	more general term		
Subdural effusion	C0038538	HP:0100309	Subdural hemorrhage	LB	check later		
Subdural haematoma	C0018946	HP:0100309	Subdural hemorrhage	match term synonym (Subdural haematoma)	checked		
Subjective visual disturbances	C0155001	HP:0002367	Visual hallucinations	LB	more general term		
Sudden cardiac death	C0085298	HP:0001645	Sudden cardiac death	SK: indirect umls mapping	checked		
Sudden death	C0011071	HP:0001645	Sudden cardiac death	LB	more general term		
Sudden death, cause unknown	C0520806	HP:0001645	Sudden cardiac death	LB	more general term		
Sudden hearing loss	C0011057	HP:0000365	 Hearing impairment	LB	more general term		
Sudden infant death syndrome	C0038644	HP:0001522	Death in infancy	LB	more general term		also 5161 premature sudden cardiac death
Sudden visual loss	C0155002	HP:0001117	Sudden central visual loss	SK: indirect umls mapping	more general term		
Superficial thrombophlebitis of leg	C0265057	HP:0002638	Superficial thrombophlebitis	LB	more general term		
Superinfection	C0038826	HP:0005364	Severe viral infection	LB	check later		? not really fitting
Supernumerary nipple	C0266011	HP:0002558	Supernumerary nipples	SK: indirect umls mapping	checked		
Supraventricular tachycardia	C0039240	HP:0004765	Episodic supraventricular tachycardia	SK: indirect umls mapping	different modifier		also paroxystic 4751
Sustained ventricular tachycardia	C0750197	HP:0004756	Ventricular tachycardia	LB	check later		
Sweating	C0038990	HP:0000975	Hyperhidrosis	SK	checked		
Sweating decreased	C0553721	HP:0000966	Hypohidrosis	LB	check later		
Sweating increased	C0700590	HP:0000975	Hyperhidrosis	SK: indirect umls mapping	checked		replace HP:0001064 Diaphoresis
Swelling	C0038999	HP:0007341	Diffuse swelling of cerebral white matter	SK: indirect umls mapping	more general term		
Swelling of eyelid	C0560024	HP:0100540	Palpebral edema	SK: indirect umls mapping	checked		
Syncope	C0039070	HP:0001279	Syncope	SK: indirect umls mapping	checked		
Syncope vasovagal	C0042420	HP:0001279	Syncope	LB	more general term		
Synostosis	C1368355	HP:0006595	Scapulohumeral synostosis	SK: indirect umls mapping	more general term		
Synovial cyst	C0085648	HP:0005262	Abnormality of the synovia	LB	more general term		or hypertrophy?
Synovitis	C0039103	HP:0100769	Synovitis	LB	checked		
Systemic candida	C0153252	HP:0005401	Recurrent candida infections	LB	different modifier		
Systemic lupus erythematosus	C0024141	HP:0002725	Systemic lupus erythematosus	SK: indirect umls mapping	checked		
Systemic lupus erythematosus rash	C0521471	HP:0002725	Systemic lupus erythematosus	LB	causality		
Systolic hypertension	C0221155	HP:0004421	Elevated systolic blood pressure	SK: indirect umls mapping	checked		equals to HP:0004956  systolic hypertension, mild
T-cell lymphoma	C0079772	HP:0005517	T-cell lymphoma/leukemia	SK: indirect umls mapping	more general term		
Tachyarrhythmia	C0080203	HP:0001649	Tachycardia	LB	check later		
Tachycardia	C0039231	HP:0001649	Tachycardia	LB	checked		replace HP:0005307 Postural hypotension with compensatory tachycardia
Tachycardia foetal	C0410918	HP:0001649	Tachycardia	LB	more general term		
Tachypnoea	C0231835	HP:0004346	Increased respiratory rate or depth of breathing	SK: indirect umls mapping	more general term		
Talipes	C1301937	HP:0001883	Talipes	SK: indirect umls mapping	checked		
Talkativeness	C0859023	HP:0002167	Neurological speech impairment	LB	check later		
Tardive dyskinesia	C0686347	HP:0100660	Dyskinesis	LB	more general term		
Tarry stools	C0474585	HP:0002249	Melena	SK: indirect umls mapping	checked		
Taste altered	C0740425	HP:0000223	Abnormality of taste sensation	LB	more general term		
Taste bitter	C0235290	HP:0000223	Abnormality of taste sensation	LB	more general term	or HP:0011160 Gustatory auras	
Taste metallic	C0240327	HP:0000223	Abnormality of taste sensation	LB	more general term	or HP:0011160 Gustatory auras	
Taste peculiar	C0235293	HP:0000223	Abnormality of taste sensation	LB	more general term	or HP:0011160 Gustatory auras	
Taste salty	C0858598	HP:0000223	Abnormality of taste sensation	LB	more general term	or HP:0011160 Gustatory auras	
Taste sweet	C0858600	HP:0000223	Abnormality of taste sensation	LB	more general term	or HP:0011160 Gustatory auras	
Telangiectasia	C0039446	HP:0009893	Telangiectasia of the ear	SK: indirect umls mapping	more general term		
Telangiectasis facial	C0858684	HP:0007380	Facial telangiectatic vessels	SK: indirect umls mapping	checked		
Tendon reflex decreased	C0700078	HP:0001265	Hyporeflexia	SK: indirect umls mapping	more general term		
Tendonitis	C0039503	HP:0100261	Abnormality of the tendons	LB	more general term		
Tenosynovitis	C0039520	HP:0100769	Synovitis	LB	more general term		
Tension	C0233494	HP:0000722	Obsessive-compulsive disorder	LB	more general term		not the best way to describe it but related to stress;  maybe 739 anxiety is fitting too.
Tension headache	C0033893	HP:0002315	Headache	LB	more general term		
Terminal insomnia	C0541798	HP:0002360	Sleep disturbances	LB	more general term		
Testicular atrophy	C0156312	HP:0000029	Testicular atrophy	SK: indirect umls mapping	checked		
Testosterone low	C0241357	HP:0008230	Decreased testosterone in males	SK: indirect umls mapping	more general term		
Tetanus	C0039614	HP:0001281	Tetany	LB	more general term		
Tetany	C0039621	HP:0001281	Tetany	SK: indirect umls mapping	checked		
Thalassaemia	C0039730	HP:0005560	Thalassemia	SK: indirect umls mapping	checked		
Thinking abnormal	C0233632	HP:0100543	Cognitive impairment	LB	checked		
Thirst	C0039971	HP:0001959	Polydipsia	LB	different modifier		
Thought blocking	C0233660	HP:0100543	Cognitive impairment	LB	more general term		
Throat infection	C0729771	HP:0002788	Recurrent upper respiratory tract infections	LB	more general term		
Throbbing headache	C0423618	HP:0002315	Headache	LB	more general term		
Thrombocytopenia	C0040034	HP:0001873	Thrombocytopenia	SK: indirect umls mapping	checked		
Thrombocytopenic purpura	C0857305	HP:0004829	idiopathic thrombocytopenic purpura	LB	more general term		
Thrombocytosis	C0836924	HP:0001894	Thrombocytosis	SK: indirect umls mapping	checked		
Thromboembolic event	C0857496	HP:0001907	Thromboembolism	SK: indirect umls mapping	checked		
Thromboembolism	C0040038	HP:0004831	recurrent thromboembolic disease	SK: indirect umls mapping	checked		
Thrombophlebitis	C0040046	HP:0004418	Thrombophlebitis	SK: indirect umls mapping	checked		
Thrombophlebitis injection site	C0542237	HP:0004418	Thrombophlebitis	LB	different modifier		
Thrombophlebitis of the leg	C0235504	HP:0004418	Thrombophlebitis	LB	different modifier		
Thrombophlebitis superficial	C1510431	HP:0002638	Superficial thrombophlebitis	SK: indirect umls mapping	checked		
Thrombosis	C0040053	HP:0004419	Recurrent thrombophlebitis	SK: indirect umls mapping	different modifier		
Thrombotic microangiopathy	C2717961	HP:0002597	Abnormality of the vasculature	LB	more general term		or HP:0005296 Occlusive vascular disease, 1907 thrombosis or 4850 recurrent thromboembolic disease
Thrombotic thrombocytopenic purpura	C0034155	HP:0004829	idiopathic thrombocytopenic purpura	LB	more general term		
Thyroid adenoma	C0151468	HP:0000854	Thyroid adenoma	SK: indirect umls mapping	checked		
Thyroid carcinoma	C0549473	HP:0002890	Thyroid carcinoma	SK: indirect umls mapping	checked		
Thyroid disorder	C0040128	HP:0000820	Abnormality of the thyroid gland	SK: indirect umls mapping	checked		
Tic	C0040188	HP:0100035	Phonic tics	SK: indirect umls mapping	more general term		
Tight foreskin	C0031538	HP:0001741	Phimosis	SK: indirect umls mapping	checked		
Tinea infection	C0040247	HP:0002841	Fungal infections, recurrent	LB	different modifier		maybe related to paronychia? HP:0001818
Tinea pedis	C0040259	HP:0002841	Fungal infections, recurrent	LB	different modifier		maybe related to paronychia? HP:0001818
Tingling sensation	C2242996	HP:0003401	Paresthesia	SK: indirect umls mapping	checked		
Tinnitus	C0040264	HP:0000360	Tinnitus	SK: indirect umls mapping	checked		
Tongue oedema	C0151610	HP:0000969	Edema	LB	more general term		Nothing more relevant in edema
Tongue spasm	C0234953	HP:0001308	Tongue fasciculations	LB	more general term		or 157 abnormality of the tongue or HP:0003739 Myoclonic spams or 3727 tongue fasciculation/fibrillation ir HP:0000182 movement abnormalities of the tongue
Tongue ulceration	C0235351	HP:0000155	Oral ulcers	LB	more general term		
Tonic-clonic seizures	C0494475	HP:0007193	Generalized tonic-clonic seizures on awakening	SK: indirect umls mapping	more general term		
Tonsillar hypertrophy	C0272386	HP:0001739	Abnormality of the nasopharynx	LB	more general term		
Tonsillitis	C0040425	HP:0001739	Abnormality of the nasopharynx	LB	more general term		
Tooth impacted	C0040456	HP:0001571	Multiple impacted teeth	SK: indirect umls mapping	checked		
Tooth infection	C0877046	HP:0000670	Carious teeth	LB	checked		
Tooth loss	C0080233	HP:0006349	Agenesis of permanent teeth	SK: indirect umls mapping	different modifier		
Tooth malformation	C0040427	HP:0006482	Abnormality of dental morphology	SK: indirect umls mapping	checked		
Torsade de pointes	C0040479	HP:0001664	Torsade de pointes	SK: indirect umls mapping	checked		
Torticollis	C0040485	HP:0005988	Congenital muscular torticollis	SK: indirect umls mapping	checked		
Toxic epidermal necrolysis	C0014518	HP:0001038	Warfarin induced skin necrosis	LB	different modifier		
Tracheo-oesophageal fistula	C0040588	HP:0002575	Tracheoesophageal fistula	SK: indirect umls mapping	checked		
Tracheobronchitis	C0040586	HP:0002837	bronchitis	LB	more general term		
Tracheostomy infection	C0695236	HP:0002788	Recurrent upper respiratory tract infections	LB	different modifier		or 2964 susceptibility to infection
Transaminases increased	C0438717	HP:0002910	Elevated transaminases	SK: indirect umls mapping	checked		
Transient global amnesia	C0338591	HP:0010534	Transient global amnesia	SK: indirect umls mapping	checked		
Transient insomnia	C0393759	HP:0002360	Sleep disturbances	LB	more general term		
Transient ischaemic attack	C0007787	HP:0002326	Transient ischemic attack	SK: indirect umls mapping	checked		
Tremor	C0040822	HP:0001337	Tremor	LB	more general term		replace HP:0002322 Resting tremor
Tremor coarse	C0234374	HP:0001337	Tremor	LB	more general term		
Tremor fine	C0234373	HP:0001337	Tremor	LB	more general term		
Tremor limb	C0235081	HP:0001337	Tremor	LB	more general term		or 7351 upper limb postural tremor or 7297 postural tremor of arms or 2378 hand tremor
Tremor muscle	C0235082	HP:0001337	Tremor	LB	more general term		
Tremor of hands	C0239842	HP:0002378	Hand tremor	SK: indirect umls mapping	checked		
Tremulousness	C0542247	HP:0001337	Tremor	LB	checked		
Trigeminal neuralgia	C0040997	HP:0100661	Trigeminal neuralgia	LB	checked		
Trismus	C0041105	HP:0000211	Trismus	SK: indirect umls mapping	checked		
Tropical spastic paresis	C0030481	HP:0007191	Tropical spastic paraparesis	SK: indirect umls mapping	checked		
Tubulointerstitial nephritis	C0041349	HP:0001970	Tubulointerstitial nephritis	SK: indirect umls mapping	checked		
Tumour invasion	C1269955	HP:0003562	Abnormal metaphyseal vascular invasion	SK: indirect umls mapping	different modifier		
Type 1 diabetes mellitus	C0011854	HP:0004904	Insulin-dependent maturity-onset diabetes of the young	SK: indirect umls mapping	checked		
Type 2 diabetes mellitus	C0011860	HP:0008205	Insulin-dependent but ketosis-resistant diabetes	SK: indirect umls mapping	more general term		
Type I hypersensitivity	C0020523	HP:0100326	Immunologic hypersensitivity	LB	more general term		
Type IV hypersensitivity reaction	C0020522	HP:0100326	Immunologic hypersensitivity	LB	more general term		opposites with HP:0005427Lack of delayed skin hypersensitivity reaction
Ulcer	C0041582	HP:0005229	Jejunoileal ulceration	SK: indirect umls mapping	more general term		
Ulcer foot	C0085119	HP:0001026	Penetrating foot ulcers	SK: indirect umls mapping	more general term		
Ulcer haemorrhage	C0333291	HP:0002239	Gastrointestinal hemorrhage	LB	more general term		or maybe more relevant to relate it as caused by ulcer
Ulcerative enterocolitis	C0151624	HP:0100279	Ulcerative colitis	LB	more general term		or 4387 enterocolitis
Ulcerative keratitis	C0010043	HP:0007812	Herpetiform corneal ulcers	SK: indirect umls mapping	more general term		
Ulcerative stomatitis	C0038367	HP:0000155	Oral ulcers	LB	more general term		also HP:0010280 Stomatitis
Umbilical hernia	C0019322	HP:0001537	Umbilical hernia	SK: indirect umls mapping	checked		
Unspecified disorder of autonomic nervous system	C1145628	HP:0002270	Abnormality of the autonomous nervous system	LB	checked		
Unspecified disorder of intestine	C0021831	HP:0002628	Enteropathy	SK: indirect umls mapping	checked		
Unsteady gait	C0231686	HP:0006962	Gait instability, worse in the dark	SK: indirect umls mapping	more general term		
Upper airway obstruction	C0740852	HP:0002781	Upper airway obstruction	SK: indirect umls mapping	checked		
Upper gastrointestinal haemorrhage	C0041909	HP:0002239	Gastrointestinal hemorrhage	LB	more general term		
Upper limb oedema	C0522035	HP:0010742	Edema of the upper limbs	LB	checked		
Upper respiratory tract infection	C0041912	HP:0002788	Recurrent upper respiratory tract infections	SK: indirect umls mapping	different modifier		
Urate	C0729829	HP:0003359	Decreased urinary sulfate and urate	SK: indirect umls mapping	different modifier		opposites
Ureteric obstruction	C0041956	HP:0006000	Ureteral obstruction	SK: indirect umls mapping	checked		
Urethral obstruction	C0041972	HP:0000796	Urethral obstruction	SK: indirect umls mapping	checked		
Urge incontinence	C0150045	HP:0000012	Urinary urgency	LB	checked		also 20 urinary incontinence
Uric acid level increased	C0041981	HP:0002149	Hyperuricemia	LB	more general term		assuming that we speak about blood
Uricaciduria	C0268105	HP:003149	Hyperuricosuria	LB	check later		
Urinary hesitation	C0152032	HP:0000019	Urinary hesitancy	SK: indirect umls mapping	checked		
Urinary incontinence	C0042024	HP:0000020	Urinary incontinence	SK: indirect umls mapping	checked		
Urinary retention	C0080274	HP:0000016	Urinary retention	LB	checked		
Urinary tract disorder	C0042075	HP:0000079	Abnormality of the urinary system	LB	more general term		
Urinary tract infection	C0042029	HP:0000094	Urinary tract infections	SK: indirect umls mapping	checked		
Urinary tract pain	C0423701	HP:0000079	Abnormality of the urinary system	LB	more general term		or 10833 spontaneous pain sensation
Urination impaired	C0151991	HP:0004424	Micturition difficulties	LB	check later		or 16 urinary retention or 0100518 dysuria
Urticaria	C0042109	HP:0001025	Urticaria	SK: indirect umls mapping	checked		
Urticaria chronic	C0263338	HP:0001025	Urticaria	LB	more general term		
Urticaria physical	C0343065	HP:0001025	Urticaria	LB	more general term		
Urticaria vesiculosa	C0234934	HP:0001025	Urticaria	LB	more general term		
Uterine fibroids enlarged	C0151996	HP:0000131	Uterine leiomyoma	match term synonym (Uterine fibroid)	more general term		
Uterine leiomyoma	C0042133	HP:0000131	Uterine leiomyoma	SK: indirect umls mapping	checked		
Uterine neoplasm	C0042138	HP:0010784	Uterine neoplasm	SK: indirect umls mapping	checked		
Uveitis	C0042164	HP:0000554	Uveitis	LB	checked		replace HP:0007813 Nongranulomatous uveitis
Vaginal cyst	C0241619	HP:0000142	Abnormality of the vagina	LB	more general term		
Vaginal discharge	C0227791	HP:0000142	Abnormality of the vagina	LB	more general term		
Vaginal discomfort	C0236080	HP:0000142	Abnormality of the vagina	LB	more general term		or HP:0010833        Spontaneous pain sensation
Vaginal disorder	C0042251	HP:0000142	Abnormality of the vagina	LB	more general term		
Vaginal dryness	C0241633	HP:0000142	Abnormality of the vagina	LB	more general term		
Vaginal dysplasia	C0156384	HP:0100650	Vaginal neoplasm	LB	more general term		
Vaginal erythema	C0241635	HP:0010783	Erythema	LB	more general term		or HP:0000142 Abnormality of the vagina
Vaginal haemorrhage	C2979982	HP:0000142	Abnormality of the vagina	LB	more general term		
Vaginal infection	C0404521	HP:0000142	Abnormality of the vagina	LB	check later		or something related to infections like 5388 recurrent bacterial viral and fungal infections or 5386 Frequent bacterial, viral, protozoan and fungal infections, as all these type are frequent in mst and this area.
Vaginal inflammation	C0042267	HP:0000142	Abnormality of the vagina	LB	more general term		
Vaginal irritation	C0558368	HP:0000142	Abnormality of the vagina	LB	more general term		
Vaginal itching	C0042256	HP:0000142	Abnormality of the vagina	LB	more general term		
Vaginal moniliasis	C0006852	HP:0000142	Abnormality of the vagina	LB	more general term		
Vaginal neoplasm	C0042258	HP:0100650	Vaginal neoplasm	LB	checked		
Vaginal odour	C0235678	HP:0000142	Abnormality of the vagina	LB	more general term		
Vaginal pain	C0236082	HP:0000142	Abnormality of the vagina	LB	more general term		
Vaginal prolapse	C0205990	HP:0001672	Vaginal hernia	LB	check later		
Vaginal swelling	C0566948	HP:0000142	Abnormality of the vagina	LB	more general term		
Vaginal ulceration	C0566951	HP:0003249	Genital ulcers	LB	more general term		
Vaginal yeast	C0857737	HP:0000142	Abnormality of the vagina	LB	more general term		
Vaginal yeast infection	C0860029	HP:0005401	Frequent candida infections	LB	more general term		
Vaginismus	C2004487	HP:0000142	Abnormality of the vagina	LB	check later		a psychological term would be better as it is not an abnormality per se of the vagina
Vaginitis atrophic	C0221392	HP:0011026	Aplasia/Hypoplasia of the vagina	LB	more general term		
Vaginitis bacterial	C0085166	HP:0000142	Abnormality of the vagina	LB	more general term		
Vaginitis ulcerative	C0235680	HP:0003249	Genital ulcers	LB	more general term		
Varicella	C0008049	HP:0005428	Severe recurrent varicella	LB	more general term		replace HP:0005360 Susceptibility to chickenpox
Varicella zoster	C0740380	HP:0005428	Severe recurrent varicella	LB	more general term		
Varices oesophageal	C0014867	HP:0002040	Esophageal varices	SK: indirect umls mapping	checked		
Varicose vein	C0042345	HP:0002626	Venous varicosities of celiac and mesenteric vessels	SK: indirect umls mapping	more general term		
