LNDB ID	LNDB Name	HPO ID	HPO Name	Mapping status	Comment
32.24.28	Metabolic acidosis - see also pyruvate/lactate	HP:0001942	Metabolic acidosis	OK	0
28.03.02	Hypoglycaemia	HP:0001943	Hypoglycemia	Good	0
21.01.11	Renal tubular acidosis	HP:0001947	Renal tubular acidosis	Good	0
32.07.13	Intermittent fever	HP:0001954	Episodic fever	OK	0
01.02.01	Truncal obesity	HP:0001956	Truncal obesity	Good	0
26.03.01	Abnormal/absent metatarsals	HP:0001964	Aplasia/Hypoplasia of metatarsal bones	OK	0
32.13.00	SCALP, general abnormalities	HP:0001965	Abnormality of the scalp	Good	0
26.05.01	Absent toes	HP:0010760	Absent toe	Good	0
21.01.02	Organicaciduria	HP:0001992	Organic aciduria	Good	0
32.24.03	* Organic aciduria - see URINARY/Urine	HP:0001992	Organic aciduria	Good	0
11.03.02	Prominent/deep philtrum	HP:0002002	Deep philtrum	OK	0
10.01.05	Facial cleft	HP:0002006	Facial cleft	Good	0
18.01.06	*Dysphagia - see CRANIAL NERVES	HP:0002015	Dysphagia	OK	0
32.14.06	N.IX, X abnormal/dysphagia	HP:0002015	Dysphagia	OK	0
18.01.03	Constipation	HP:0002019	Constipation	Good	0
32.23.09	* constipation - see ABDOMEN	HP:0002019	Constipation	OK	0
18.09.01	Pyloric stenosis	HP:0002021	Pyloric stenosis	Good	0
32.03.05	* feeding problems - see ABDOMEN	HP:0008872	Feeding difficulties in infancy	OK	0
18.02.01	Anal atresia/stenosis	HP:0002023	Anal atresia	OK	0
18.01.11	Malabsorption	HP:0002024	Malabsorption	Good	0
18.06.00	Oesophagus, general abnormalities	HP:0002031	Abnormality of the esophagus	Good	0
17.04.04	Hiatus hernia	HP:0002036	Hiatus hernia	Good	0
32.19.18	Malignant hyperthermia	HP:0002047	Malignant hyperthermia	Good	0
05.02.05	Glabella bone defect	HP:0002056	Abnormality of the glabella	OK	0
05.01.01	Prominent glabella	HP:0002057	Prominent glabella	Good	0
32.19.10	Myopathic face	HP:0002058	Myopathic facies	Good	0
32.31.01	Cerebral atrophy, generalised	HP:0002059	Cerebral atrophy	OK	0
32.17.00	PYRAMIDAL SIGNS, general abnormalities	HP:0007256	Abnormality of pyramidal motor function	OK	0
32.18.01	Rigidity	HP:0002063	Rigidity	Good	0
32.06.03	Tonic/clonic (grand-mal)	HP:0002069	Generalized tonic-clonic seizures	Good	0
32.18.00	EXTRAPYRAMIDAL/INVOLUNTARY, general abnorm.	HP:0002071	Abnormality of extrapyramidal motor function	OK	0
32.18.02	Chorea	HP:0002072	Chorea	Good	0
32.16.02	Truncal ataxia/non-cerebellar ataxia	HP:0002078	Truncal ataxia	OK	0
32.32.16	Agenesis/hypoplasia of corpus callosum	HP:0002079	Hypoplasia of the corpus callosum	OK	0
32.16.01	Cerebellar ataxia/intention tremor	HP:0002080	Intention tremor	OK	0
32.32.02	Encephalocele/cranial meningocele	HP:0002084	Encephalocele	OK	0
17.06.06	Respiratory abnormality, unspecified	HP:0002086	Abnormality of the respiratory system	Good	0
17.06.00	Lung, general abnormalities	HP:0002088	Abnormality of the lung	Good	0
17.06.05	Lung hypoplasia/agenesis	HP:0002089	Pulmonary hypoplasia	OK	0
17.06.02	Bronchiectasis	HP:0002110	Bronchiectasis	Good	0
14.01.07	Speech delay	HP:0000750	Delayed speech and language development	Good	0
32.31.12	Cortical atrophy, occipital	HP:0012105	Occipital cortical atrophy	Good	0
32.31.13	Cortical atrophy, temporal	HP:0007112	Temporal cortical atrophy	Good	0
32.31.14	Cortical atrophy, frontal	HP:0006913	Frontal cortical atrophy	Consider a more precise definition in the HPO	0
32.31.15	Cortical atrophy, parietal	HP:0012104	Parietal cortical atrophy	Good	0
32.06.04	Absences (petit mal)	HP:0002121	Absence seizures	Good	0
32.31.19	*Polymicrogyria - NEURORADIOL CONT	HP:0002126	Polymicrogyria	Good	0
32.32.10	Polymicrogyria	HP:0002126	Polymicrogyria	Good	0
32.32.06	Hydranencephaly/porencephaly	HP:0002132	Porencephaly	OK	0
32.35.32	*basal ganglia calicification - see NEURORADIOL	HP:0002135	Basal ganglia calcification	Good	0
32.31.03	Basal ganglia calcific/ or high density	HP:0002135	Basal ganglia calcification	OK	0
28.04.05	Hypophosphataemia	HP:0002148	Hypophosphatemia	Good	0
32.24.09	Uric acid (elevated plasma)	HP:0002149	Hyperuricemia	OK	0
21.01.12	Hypercalciuria	HP:0002150	Hypercalciuria	Good	0
32.35.13	Gliosis (focal)	HP:0002171	Gliosis	OK	0
32.35.14	Gliosis (diffuse)	HP:0002171	Gliosis	OK	0
32.33.06	Brain oedema	HP:0002181	Cerebral edema	OK	0
32.35.31	Subcortical tangles	HP:0002185	Neurofibrillary tangles	?	0
32.35.20	Neurofibrillary tangles	HP:0002185	Neurofibrillary tangles	Good	0
04.02.05	Coarse hair	HP:0002208	Coarse hair	Good	0
04.02.02	Fine hair	HP:0002213	Fine hair	Good	0
04.03.03	Premature greying of hair	HP:0002216	Premature graying of hair	Good	0
04.01.04	Slow growth of hair	HP:0002217	Slow-growing hair	Good	0
08.01.01	Absent eyebrows	HP:0002223	Absent eyebrow	Good	0
04.04.01	Generalized hirsutism	HP:0002230	Generalized hirsutism	Good	0
04.04.05	Frontal upsweep/cowlick	HP:0002236	Frontal upsweep of hair	Good	0
18.05.06	Enlarged liver	HP:0002240	Hepatomegaly	Good	0
18.01.19	Meckel diverticulum	HP:0002245	Meckel diverticulum	Good	0
18.04.00	Duodenum, general abnormalities	HP:0002246	Abnormality of the duodenum	Good	0
18.04.01	Duodenal atresia	HP:0002247	Duodenal atresia	Good	0
18.03.00	Colon, general abnormalities	HP:0002250	Abnormality of the large intestine	OK	0
18.03.03	Megacolon or Hirschsprung syndrome	HP:0002251	Aganglionic megacolon	Good	0
18.03.02	Diverticulosis of colon	HP:0002253	Colonic diverticulosis	Good	0
11.01.03	Cupid bow shape of mouth	HP:0002263	Exaggerated cupid's bow	Good	0
32.07.12	Excessive startle	HP:0002267	Exaggerated startle response	Good	0
32.32.24	Large (mega) cisterna magna	HP:0002280	Enlarged cisterna magna	Good	0
32.31.16	* heterotopia/migration - see NEURO/MICROSCOPIC	HP:0002282	Heterotopia	OK	0
32.35.03	Neuronal migration abnormality/heterotopia	HP:0002282	Heterotopia	OK	0
04.01.03	Frontal balding	HP:0002292	Frontal balding	Good	0
04.02.01	Brittle hair	HP:0002299	Brittle hair	Good	0
32.17.02	Hemiplegia, including intermittent hemiplegia	HP:0002301	Hemiplegia	OK	0
32.04.00	MENTAL,COGNITIVE FUNCTION, general abnormalities	HP:0100543	Cognitive impairment	OK	0
32.18.11	Akinesia	HP:0002304	Akinesia	Good	0
32.07.15	Paroxysmal dystonia/athetosis	HP:0002305	Athetosis	OK	0
32.18.03	Athetosis	HP:0002305	Athetosis	Good	0
32.32.03	Arnold-Chiari malformation	HP:0002308	Arnold-Chiari malformation	Good	0
32.07.03	Headache/migraine/body pain	HP:0002315	Headache	OK	0
32.18.05	Tremor at rest/postural excl. paroxysmal	HP:0002322	Resting tremor	OK	0
32.32.01	Anencephaly/craniorachyschisis	HP:0002323	Anencephaly	OK	0
32.06.08	Simple partial seizure	HP:0002349	Focal seizures without impairment of consciousness or awareness	Good	0
32.25.00	EEG, general abnormalities	HP:0002353	EEG abnormality	Good	0
32.04.07	Dysphasia, congenital	HP:0002357	Dysphasia	OK	0
32.04.08	Dysphasia, aquired	HP:0002357	Dysphasia	OK	0
32.05.09	Sleep disorders excl. apnoea	HP:0002360	Sleep disturbance	OK	0
32.06.09	Febrile convulsion	HP:0002373	Febrile seizures	Good	0
32.04.14	Anarthria/aphasia	HP:0002381	Aphasia	OK	0
32.35.19	Encephalitis	HP:0002383	Encephalitis	Good	0
32.06.07	Complex partial seizure	HP:0002384	Focal seizures with impairment of consciousness or awareness	Good	0
32.23.00	AUTONOMIC DYSFUNCTIONS, general abnormalities	HP:0002459	Dysautonomia	OK	0
32.32.19	Cavum septi pellucidi/other cavums	HP:0002389	Cavum septum pellucidum	OK	0
32.33.01	Vascular malformation in CNS/AV malformations	HP:0002408	Cerebral arteriovenous malformation	OK	0
32.32.08	Aqueduct stenosis	HP:0002410	Aqueductal stenosis	Good	0
32.19.13	Myokymia	HP:0002411	Myokymia	Good	0
32.31.04	Leukodystrophy/demyelination/dysmyelination	HP:0002415	Leukodystrophy	OK	0
16.01.04	Meningocele/meningo-myelocele	HP:0002435	Meningocele	OK	0
32.04.12	Dyscalculia	HP:0002442	Dyscalculia	Good	0
32.21.00	MOTOR NERVE INVOLVEMENT, general abnormalities	HP:0002450	Abnormality of the motor neurons	Good	0
32.19.08	Myotonia	HP:0002486	Myotonia	Good	0
32.24.30	CSF lactate raised	HP:0002490	Increased CSF lactate	Good	0
32.22.04	Loss of vibration sensation	HP:0002495	Impaired vibratory sensation	Good	0
32.31.02	Intra-cranial calcification	HP:0002514	Cerebral calcification	Good	0
10.01.06	* Facial weakness - see MUSCULAR or CRANIAL NERV	HP:0010628	Facial palsy	OK	0
32.25.22	EEG: hypsarrhythmia	HP:0002521	Hypsarrhythmia	Good	0
32.07.14	Cataplexy	HP:0002524	Cataplexy	Good	0
08.01.02	Arched eyebrows	HP:0002553	Highly arched eyebrow	Good	0
17.07.02	Supernumerary nipples	HP:0002558	Supernumerary nipples	Good	0
17.07.01	Hypoplastic/inverted/absent nipples	HP:0002561	Absent nipples	OK	0
17.05.09	Constrictive pericarditis	HP:0002563	Constrictive pericarditis	Good	0
17.05.08	Congenital cardiac anomaly, unspecified	HP:0002564	Malformation of the heart and great vessels	OK	0
18.01.13	Intestinal malrotation	HP:0002566	Intestinal malrotation	Good	0
18.06.02	Abnormal motility of oesophagus/achalasia	HP:0002571	Achalasia	OK	0
32.07.04	Cyclic vomiting	HP:0002572	Episodic vomiting	Good	0
18.06.03	Tracheo-oesophageal fistula	HP:0002575	Tracheoesophageal fistula	Good	0
18.09.00	Stomach, general abnormalities	HP:0002577	Abnormality of the stomach	Good	0
18.07.02	Pancreatic insufficiency	HP:0001738	Exocrine pancreatic insufficiency	OK	0
18.04.03	Duodenal ulcers	HP:0002588	Duodenal ulcer	Good	0
18.09.02	Stomach ulcers	HP:0002592	Gastric ulcer	Good	0
18.01.21	Lymphangiectasia of intestine	HP:0002593	Intestinal lymphangiectasia	Good	0
07.11.10	Vascular abnormalities of retina	HP:0008046	Abnormality of the retinal vasculature	Good	0
34.04.00	Vascular change, general abnormalities	HP:0002597	Abnormality of the vasculature	OK	0
27.01.09	Varicose veins	HP:0002619	Varicose veins	Good	0
17.05.14	Duplicated/right aortic arch	HP:0002627	Right aortic arch with mirror image branching	OK	0
19.00.00	PELVIS	HP:0002644	Abnormality of pelvic girdle bone morphology	OK	0
19.01.00	Pelvis, general abnormalities	HP:0002644	Abnormality of pelvic girdle bone morphology	OK	0
32.12.08	Wormian bones	HP:0002645	Wormian bones	Good	0
27.01.11	Dissection of the aorta	HP:0002647	Aortic dissection	Good	0
16.01.06	Scoliosis	HP:0002650	Scoliosis	Good	0
16.03.12	Spondylo-epiphyseal dysplasia	HP:0002655	Spondyloepiphyseal dysplasia	Good	0
33.02.08	Epiphyseal dysplasia	HP:0002656	Epiphyseal dysplasia	Good	0
25.03.04	Coxa valga	HP:0002673	Coxa valga	Good	0
32.09.06	Kleeblattschadel/Clover-leaf skull	HP:0002676	Cloverleaf skull	Good	0
32.11.00	SELLA TURCICA, general abnormalities	HP:0002679	Abnormality of the sella turcica	Good	0
32.11.01	Sella turcica, J-shaped	HP:0002680	J-shaped sella turcica	Good	0
32.12.01	Thick calvarium	HP:0002684	Thickened calvaria	Good	0
32.11.02	Sella turcica, large	HP:0002690	Large sella turcica	Good	0
32.08.07	Platybasia	HP:0002691	Platybasia	Good	0
32.12.10	Parietal foramina	HP:0002697	Parietal foramina	Good	0
32.12.03	Ossification defects of skull	HP:0002703	Abnormality of skull ossification	OK	0
11.01.02	Down-turned corners of the mouth	HP:0002714	Downturned corners of mouth	Good	0
29.01.05	Lymphadenopathy	HP:0002716	Lymphadenopathy	Good	0
29.01.12	Recurrent infections	HP:0002719	Recurrent infections	Good	0
12.01.02	Leukoplakia	HP:0002745	Oral leukoplakia	OK	0
33.01.07	Osteomalacia	HP:0002749	Osteomalacia	Good	0
33.01.11	Delayed bone age	HP:0002750	Delayed skeletal maturation	Good	0
33.02.05	Cortical thinning of bones	HP:0002753	Thin bony cortex	Good	0
33.01.04	Multiple fractures	HP:0002757	Recurrent fractures	OK	0
33.01.02	Cartilaginous/bony exostoses	HP:0002762	Multiple exostoses	OK	0
33.01.06	Osteolysis	HP:0002797	Osteolysis	Good	0
16.01.02	Kyphosis	HP:0002808	Kyphosis	Good	0
25.03.03	Coxa vara	HP:0002812	Coxa vara	Good	0
25.00.00	LOWER LIMBS	HP:0002814	Abnormality of the lower limb	Good	0
25.01.00	Lower limbs, general abnormalities	HP:0002814	Abnormality of the lower limb	Good	0
25.05.00	Knee, general abnormalities	HP:0002815	Abnormality of the knees	Good	0
22.00.00	UPPER LIMBS	HP:0002817	Abnormality of the upper limb	Good	0
22.01.00	Upper limbs, general abnormalities	HP:0002817	Abnormality of the upper limb	Good	0
25.03.00	Femur, general abnormalities	HP:0002823	Abnormality of the femur	Good	0
16.02.03	Caudal appendage	HP:0002825	Caudal appendage	Good	0
25.02.01	Dislocation of hip	HP:0002827	Hip dislocation	Good	0
21.02.02	Bladder exstrophy	HP:0002836	Bladder exstrophy	Good	0
29.01.02	T-cell deficiency	HP:0005403	T lymphocytopenia	Good	0
29.01.01	B-cell deficiency	HP:0010976	B lymphocytopenia	Good	0
25.05.03	Genu valgum	HP:0002857	Genu valgum	Good	0
32.34.08	Meningioma/sarcoma	HP:0002858	Meningioma	OK	0
19.03.00	Ilium, general abnormalities	HP:0002867	Abnormality of the ilium	Good	0
19.03.01	Flared iliac wings	HP:0002869	Flared iliac wings	Good	0
32.34.05	Medulloblastoma	HP:0002885	Medulloblastoma	Good	0
32.34.07	Ependymoma	HP:0002888	Ependymoma	Good	0
28.04.02	Hypocalcaemia	HP:0002901	Hypocalcemia	Good	0
21.01.01	Aminoaciduria	HP:0003355	Aminoaciduria	Good	0
32.24.21	* aminoaciduria - see URINARY/Urine	HP:0003355	Aminoaciduria	Good	0
21.01.15	Myoglobinuria	HP:0002913	Myoglobinuria	Good	0
16.03.05	Hemivertebrae	HP:0002937	Hemivertebrae	Good	0
16.01.03	Lordosis	HP:0003307	Hyperlordosis	Good	0
16.03.04	Fusion of vertebrae	HP:0002948	Vertebral fusion	Good	0
22.04.01	Cubitus valgus	HP:0002967	Cubitus valgus	Good	0
22.01.09	Rhizomelia of upper limbs	HP:0004991	Rhizomelic arm shortening	Good	0
25.01.10	Rhizomelia of lower limbs	HP:0012106	Rhizomelic leg shortening	Good	0
25.05.04	Genu varum	HP:0002970	Genu varum	Good	0
22.05.00	Forearm, general abnormalities	HP:0002973	Abnormality of the forearm	Good	0
22.05.05	Radio-ulnar synostosis	HP:0002974	Radioulnar synostosis	Good	0
25.03.02	Bowed femur	HP:0002980	Femoral bowing	Good	0
25.07.01	Bowed tibia	HP:0002982	Tibial bowing	Good	0
22.05.02	Hypoplastic or absent radii	HP:0002984	Hypoplasia of the radius	OK	0
22.05.03	Bowed radius	HP:0002986	Radial bowing	Good	0
25.06.00	Fibula, general abnormalities	HP:0002991	Abnormality of the fibula	Good	0
25.07.00	Tibia, general abnormalities	HP:0002992	Abnormality of the tibia	Good	0
25.04.03	Dislocated patella	HP:0002999	Patellar dislocation	Good	0
28.02.05	Neuroblastoma	HP:0003006	Neuroblastoma	Good	0
32.19.00	MUSCULAR ABNORMALITIES, general abnormalities	HP:0003011	Abnormality of the musculature	Good	0
33.02.14	Wide metaphysis	HP:0003016	Metaphyseal widening	Good	0
22.06.00	Wrist, general abnormalities	HP:0003019	Abnormality of the wrist	Good	0
22.01.06	Mesomelia of upper limbs	HP:0005011	Mesomelic arm shortening	Good	0
25.01.06	Mesomelia of lower limbs	HP:0004987	Mesomelic leg shortening	Good	0
25.08.00	Ankle, general abnormalities	HP:0003028	Abnormality of the ankles	Good	0
22.05.06	Bowed ulna	HP:0003031	Ulnar bowing	Good	0
31.01.02	Enlarged joints	HP:0003037	Enlarged joints	Good	0
22.04.02	Dislocated elbow	HP:0003042	Elbow dislocation	Good	0
22.02.00	Shoulder joint, general abnormalities	HP:0003043	Abnormality of the shoulder	Good	0
25.04.00	Patella, general abnormalities	HP:0003045	Abnormality of the patella	Good	0
22.03.00	Humerus, general abnormalities	HP:0003063	Abnormality of the humerus	Good	0
22.05.01	Madelung deformity	HP:0003067	Madelung deformity	Good	0
28.04.01	Hypercalcaemia	HP:0003072	Hypercalcemia	Good	0
32.24.31	Hypoalbuminaemia	HP:0003073	Hypoalbuminemia	Good	0
21.01.14	Glycosuria	HP:0003076	Glycosuria	Good	0
32.24.14	CPK raised	HP:0003236	Elevated serum creatine phosphokinase	Good	0
25.06.03	Long fibula	HP:0003085	Disproportionately long fibulae	Good	0
25.03.05	Short femur	HP:0003097	Short femur	Good	0
25.06.04	Wide fibula	HP:0012107	Increased fibular diameter	OK	0
19.02.00	Acetabulum, general abnormalities	HP:0003170	Abnormality of the acetabulum	Good	0
19.02.01	Horizontal acetabulum	HP:0003180	Flat acetabular roof	OK	0
19.04.00	Pubis, general abnormalities	HP:0003172	Abnormality of the pubic bones	OK	0
19.04.01	Narrow pubis	HP:0003173	Hypoplastic pubic bones	OK	0
19.02.02	Acetabulum protrusio	HP:0003179	Protrusio acetabuli	Good	0
32.30.24	Ragged red fibres	HP:0003200	Ragged-red muscle fibers	Good	0
32.19.02	Muscle atrophy/myopathic, unknown	HP:0003202	Amyotrophy	OK	0
32.21.01	Muscle atrophy (peripheral nerve)	HP:0003202	Amyotrophy	OK	0
27.01.05	Calcification of arteries	HP:0003207	Arterial calcification	Good	0
29.01.13	Chromosome instability/breakage	HP:0003220	Abnormality of chromosome stability	Good	0
32.24.20	* Chromosome breakage - see HAEMATOLOGY	HP:0003220	Abnormality of chromosome stability	Good	0
25.02.00	Hip, general abnormalities	HP:0003272	Abnormality of the hip bone	OK	0
25.02.02	Flexion deformity of hip	HP:0003273	Hip contracture	Good	0
25.02.03	Limited movement of hip	HP:0008800	Limited hip movement	Good	0
19.01.04	Narrow pelvis	HP:0003275	Narrow pelvis	Good	0
16.03.11	Spina bifida occulta	HP:0003298	Spina bifida occulta	Good	0
16.03.07	Irregular end-plates to vertebrae	HP:0003301	Irregular vertebral endplates	Good	0
16.03.13	Spondylolisthesis	HP:0003302	Spondylolisthesis	Good	0
16.01.10	Rigid spine	HP:0003306	Spinal rigidity	Good	0
16.03.08	Odontoid hypoplasia/dysplasia	HP:0003311	Hypoplasia of the odontoid process	OK	0
32.19.12	Muscle pain/cramp	HP:0003326	Myalgia	OK	0
18.01.16	Situs inversus-abdominal	HP:0003363	Abdominal situs inversus	Good	0
19.01.03	Small pelvis	HP:0008839	Hypoplastic pelvis	OK	0
19.05.01	Narrow sacrosciatic notch	HP:0003375	Narrow greater sacrosciatic notches	OK	0
32.27.01	Myelinated fibre loss	HP:0003380	Decreased number of peripheral myelinated nerve fibers	OK	0
32.35.16	*Demyelination - see NEURORADIOLOGY	HP:0011096	Peripheral demyelination	OK	0
32.27.06	Hypertrophic changes (onion bulb)	HP:0003382	Hypertrophic nerve changes	OK	0
16.01.11	Syringomyelia	HP:0003396	Syringomyelia	Good	0
16.03.03	Coronal clefts of vertebrae	HP:0003417	Coronal cleft vertebrae	Good	0
16.03.10	Segmentation defects of spine	HP:0003422	Vertebral segmentation defect	Good	0
32.26.01	EMG, myopathic	HP:0003458	EMG: myopathic abnormalities	Good	0
16.03.00	Vertebrae, general abnormalities	HP:0003468	Abnormality of the vertebrae	Good	0
32.27.05	Dysmyelination (hypo/hypermyelination/folded)	HP:0003469	Peripheral dysmyelination	OK	0
02.01.01	Short stature, proportionate	HP:0003508	Proportionate short stature	Good	0
02.01.04	Short stature, short trunk	HP:0003521	Disproportionate short-trunk short stature	Good	0
32.24.10	Uric acid (decreased plasma)	HP:0003537	Hypouricemia	Good	0
32.30.05	Fibre splitting	HP:0003555	Muscle fiber splitting	Good	0
32.30.01	Fibre diameter, excess variation	HP:0003557	Increased variability in muscle fiber diameter	Good	0
32.30.07	Central nuclei	HP:0003687	Centrally nucleated skeletal muscle fibers	Good	0
17.10.04	Winged scapulae	HP:0003691	Scapular winging	Good	0
32.19.03	Muscle hypertrophy/pseudohypertrophy	HP:0003712	Muscle hypertrophy	OK	0
32.30.12	Fibre necrosis	HP:0003713	Muscle fiber necrosis	OK	0
32.30.39	Autophagic vacuoles	HP:0003736	Autophagic vacuoles	Good	0
32.19.14	Muscle fatiguability	HP:0003750	Increased muscle fatiguability	Good	0
32.05.13	Bruxism (teeth grinding)	HP:0003763	Bruxism	Good	0
04.02.04	Kinky/curly hair (including pili torti)	HP:0003777	Pili torti	OK	0
32.30.21	Nemaline rods	HP:0003798	Nemaline bodies	OK	0
22.02.01	Shoulder dislocation	HP:0003834	Shoulder dislocation	Good	0
22.03.02	Bifid distal humerus	HP:0003864	Bifid humerus	OK	0
22.03.01	Bowed humerus	HP:0003865	Bowed humerus	Good	0
22.04.06	Elbow joint/radio-humeral synostosis	HP:0003041	Humeroradial synostosis	Good	0
22.05.08	Long ulna	HP:0003988	Long ulna	Good	0
22.06.01	Dislocated wrist	HP:0003994	Dislocated wrist	Good	0
23.01.01	Absent hands	HP:0004050	Absent hand	Good	0
23.01.10	Trident hand	HP:0004060	Trident abnormality	Good	0
23.04.09	Macrodactyly	HP:0004099	Macrodactyly	Good	0
09.01.03	Clefting of nose	HP:0004122	Midline defect of the nose	OK	0
23.02.03	Extra carpals	HP:0004232	Accessory carpal bones	Good	0
23.02.06	Large carpals	HP:0004237	Large carpal bones	Good	0
21.02.03	Bladder fistulae	HP:0004321	Bladder fistula	Good	0
07.14.00	Vitreous, general abnormalities	HP:0004327	Abnormality of the vitreous humor	Good	0
07.14.01	Vitreous, abnormal	HP:0004327	Abnormality of the vitreous humor	Good	0
32.12.04	Undermineralisation of skull	HP:0004331	Decreased skull ossification	OK	0
09.08.01	Atrophic nasal skin	HP:0004334	Dermal atrophy	?	0
18.02.00	Anus, general abnormalities	HP:0004378	Abnormality of the anus	Good	0
17.05.13	Hypoplastic left heart	HP:0004383	Hypoplastic left heart	Good	0
18.02.02	Abnormal placement of anus	HP:0004397	Ectopic anus	Good	0
17.07.00	Nipples, general abnormalities	HP:0004404	Abnormality of the nipple	Good	0
09.06.03	Deviated nasal septum	HP:0004411	Deviated nasal septum	Good	0
27.01.04	Premature atherosclerosis	HP:0004416	Precocious atherosclerosis	Good	0
10.02.00	Cheeks, general abnormalities	HP:0004426	Abnormality of the cheeks	Good	0
29.01.03	SCID	HP:0004430	Severe combined immunodeficiency	Good	0
06.10.02	Abnormal auditory ossicles	HP:0004452	Abnormality of the middle ear ossicles	Good	0
06.08.04	Large ear lobule	HP:0009748	Large earlobe	Good	0
06.01.10	Auricular pits/fistulas	HP:0004467	Preauricular pit	OK	0
16.03.02	Beaked/wedged vertebrae	HP:0004568	Beaking of vertebral bodies	OK	0
16.03.15	Vertebrae, unossified	HP:0004606	Unossified vertebral bodies	Good	0
26.05.09	Syndactyly 2-3 of toes	HP:0004691	2-3 toe syndactyly	Good	0
26.05.04	Hypoplastic toes (including phalanges)	HP:0001831	Short toe	OK	0
27.01.03	Arterial stenosis	HP:0004928	Peripheral arterial stenosis	OK	0
32.33.08	Aneurysm (intracranial)	HP:0004944	Cerebral aneurysm	Good	0
25.05.01	Dislocated knee	HP:0004976	Knee dislocation	Good	0
22.06.03	Hyperextensibility at wrist	HP:0005072	Hyperextensibility at wrists	Good	0
06.01.03	Calcification of ear cartilage	HP:0005103	Cartilaginous ossification of pinnae	Good	0
16.02.00	Sacrum, general abnormalities	HP:0005107	Abnormality of the sacrum	Good	0
16.02.02	Abnormal sacrum	HP:0005107	Abnormality of the sacrum	Good	0
27.01.08	Tortuosity of arteries	HP:0005116	Arterial tortuosity	Good	0
17.05.24	Tricuspid incompetence	HP:0005180	Tricuspid regurgitation	Good	0
17.08.01	Absent or hypoplastic pectorals	HP:0005258	Pectoral muscle hypoplasia/aplasia	Good	0
09.06.02	Absent cartilage of nasal septum	HP:0005273	Absent nasal septal cartilage	Good	0
09.05.00	Nares, general abnormalities	HP:0005288	Abnormality of the nares	Good	0
34.04.02	Capillary haemangioma	HP:0005306	Capillary hemangiomas	Good	0
32.09.04	Fontanelles, early closure	HP:0001363	Craniosynostosis	OK	0
32.10.01	Flat occiput	HP:0005469	Flat occiput	Good	0
21.03.02	Multiple renal cysts	HP:0005562	Multiple renal cysts	Good	0
34.03.02	Patchy depigmentation of skin	HP:0005585	Spotty hyperpigmentation	Good	0
04.03.01	Generalized depigmentation of hair	HP:0005599	Hypopigmentation of hair	OK	0
25.03.01	Absent or hypoplastic femur	HP:0005613	Aplasia/hypoplasia of the femur	Good	0
33.01.10	Advanced bone age/large epiphyses	HP:0005616	Accelerated skeletal maturation	OK	0
16.03.14	Tall vertebrae	HP:0004570	Increased vertebral height	Good	0
33.01.01	Enchondromata	HP:0005701	Multiple enchondromatosis	OK	0
05.01.04	Ridged forehead	HP:0005487	Prominent metopic ridge	OK	0
05.02.02	Metopic ridge	HP:0005487	Prominent metopic ridge	OK	0
25.07.02	Hypoplastic or absent tibia	HP:0005772	Aplasia/Hypoplasia of the tibia	Good	0
17.09.04	Extra ribs (including cervical)	HP:0005815	Supernumerary ribs	OK	0
33.02.15	Pseudoarthrosis	HP:0005864	Pseudoarthrosis	Good	0
06.09.02	Under-development of mastoids	HP:0005906	Delayed pneumatization of the mastoid process	OK	0
23.05.01	Absent metacarpals	HP:0010048	Aplasia of metacarpal bones	Good	0
18.05.02	Biliary atresia/stenosis	HP:0005912	Biliary atresia	OK	0
23.05.05	Short/hypoplastic metacarpals	HP:0005914	Aplasia/Hypoplasia involving the metacarpal bones	Good	0
23.06.00	Phalanges, general abnormalities	HP:0005918	Abnormality of phalanx of finger	Good	0
32.23.02	Poor temperature control	HP:0005968	Temperature instability	OK	0
15.01.06	Loose skin in neck	HP:0005989	Redundant neck skin	OK	0
21.04.01	Dilated ureters/ureteral atresia	HP:0005999	Ureteral atresia	OK	0
23.04.16	Skin syndactyly of fingers	HP:0010554	Cutaneous finger syndactyly	Good	0
23.05.04	Proximal tapering of metacarpals	HP:0006119	Proximal tapering of metacarpals	Good	0
23.04.24	Meso-axial polydactyly of fingers	HP:0006159	Central polydactyly (hands)	OK	0
23.03.05	Deep palmar creases	HP:0006191	Deep palmar creases	Good	0
26.04.02	Osteolysis of tarsals	HP:0006234	Osteolysis involving tarsal bones	Good	0
22.06.04	Limited movement of wrist	HP:0006248	Limited wrist movement	Good	0
18.07.04	Ectopic/additional pancreas tissue	HP:0006278	Ectopic pancreatic tissue	OK	0
25.05.02	Flexion deformity of knee	HP:0006380	Knee flexion contracture	Good	0
22.05.04	Restriction of supination/pronation	HP:0006394	Limited pronation/supination of forearm	OK	0
25.02.04	Perthe's/dysplastic hip	HP:0005743	Avascular necrosis of the capital femoral epiphysis	OK	0
25.08.01	Dislocated/lax ankles	HP:0006460	Increased laxity of ankles	OK	0
22.02.02	Limited movement of shoulder	HP:0006467	Limited shoulder movement	Good	0
12.02.00	Alveolar ridges, general abnormalities	HP:0006477	Abnormality of the alveolar ridges	Good	0
13.01.12	Premature loss of teeth	HP:0006480	Premature loss of teeth	Good	0
25.06.02	Hypoplastic or absent fibula	HP:0006492	Aplasia/Hypoplasia of the fibula	Good	0
22.05.07	Hypoplastic or absent ulna	HP:0006495	Aplasia/Hypoplasia of the ulna	Good	0
