?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/HP_0012481>	"A congenital malformation of veins which drain normal brain characterized by a caput medusae or an umbrellalike convergence of multiple venules on a single, or occasionally multiple, enlarged parenchymal or medullary vein, like the trunk of a tree or the shank of an umbrella. This dilated terminal vein penetrates the cortex to drain either (a) superficially to cortical veins or sinuses, (b) deeply to subependymal veins of the lateral ventricle and then into the galenic system, (c) to the fourth ventricle and then to the pontomesencephalic vein, or (d) to the precentral cerebellar vein and into the galenic system."	"MSH:D020787 UMLS:C1956261"
<http://purl.obolibrary.org/obo/HP_0003970>		"UMLS:C4025470"
<http://purl.obolibrary.org/obo/HP_0100317>	"Presence of abundant argyrophilic grains and coiled bodies on microscopic examination of brain tissue."	"UMLS:C4021022"
<http://purl.obolibrary.org/obo/HP_0100952>	"An increase in size of the subarachnoid space associated with the lateral cerebral sulcus (Sylvian fissure)."	"UMLS:C4020921"
<http://purl.obolibrary.org/obo/HP_0031579>	"The temporozygomatic Number 7 cleft is found in both Treacher Collins syndrome and hemifacial microsomia. Soft tissue manifestations include macrostomia, malformations of the external and middle ear, temporalis muscle, variable involvement of the seventh cranial nerve (in hemifacial microsomia), and abnormalities of the preauricular hair in Treacher Collins syndrome. The skeletal cleft is through the pterygomaxillary junction, and vertical maxillary hypoplasia is present. In addition, abnormality of the mandibular ramus, coronoid, and condyle and absence of the zygomatic arch are typically present. A soft tissue furrow extends from the macrostomia laterally and superiorly across the cheek toward the preauricular hairline. The lower eyelids are intact. The anatomy of the external ear is normal, and there are no preauricular tags. Bony clefting is through the pterygomaxillary junction with hypoplasia of the alveolar process in the molar region, thereby producing a posterior open bite. The maxilla is hypoplastic, although the maxillary sinuses are symmetrically pneumatized. The hypoplastic zygomatic body arches upward, but then it takes a downward course and is severely malformed and displaced. The zygoma is continuous posteriorly with an apparently normal zygomatic process of the temporal bone. The mandibular condyle and coronoid process are hypoplastic and asymmetric. There is no antegonial notching of the mandible. Marked cranial base asymmetry, with tilting and asymmetric positioning of the temporomandibular articulations, is present. The anatomy of the sphenoid is abnormal, especially on the right where there is no recognizable medial or lateral pterygoid plate."	
<http://purl.obolibrary.org/obo/HP_0100649>	"A tumor (abnormal growth of tissue) of the oral cavity."	"NCIT:C3262 MSH:D009062 SNOMEDCT_US:235075007 SNOMEDCT_US:126797001 UMLS:C0026640 UMLS:C4280289 UMLS:C0149744 SNOMEDCT_US:1071000119107"
<http://purl.obolibrary.org/obo/HP_0000623>	"A vertical gaze palsy with inability to direct the gaze of the eyes downwards."	"UMLS:C1408507"
<http://purl.obolibrary.org/obo/HP_0003524>	"A reduction in methionine synthase activity."	"UMLS:C1848580"
<http://purl.obolibrary.org/obo/HP_0025428>	"A spasm (sudden, involuntary constriction) of the bronchioles."	
<http://purl.obolibrary.org/obo/HP_0030234>	"An increased CPK level between 4X and 50X above the upper normal level."	"UMLS:C4022565"
<http://purl.obolibrary.org/obo/HP_0040078>		"UMLS:C1837496"
<http://purl.obolibrary.org/obo/HP_0001468>	"Absence or underdevelopment of the muscles of the upper arm."	"UMLS:C4025769"
<http://purl.obolibrary.org/obo/HP_0012363>	"An reduced addition of sialic acids to O-linked glycans."	"UMLS:C4022928"
<http://purl.obolibrary.org/obo/HP_0002901>	"An abnormally decreased calcium concentration in the blood."	"UMLS:C0020598 MSH:D006996 SNOMEDCT_US:5291005"
<http://purl.obolibrary.org/obo/HP_0500037>	"The malignant epithelial neoplasm with papillary growths in the nasolacrimal sac."	
<http://purl.obolibrary.org/obo/HP_0011655>	"A double outlet right ventricle with a ventricular spetal defect (a hole between the two bottom chambers (ventricles) of the heart), that is considered to be closely related to the aortic origin. There is associated pulmonary stenosis, the abnormal narrowing or constriction of the pulmonary artery, in the main pulmonary artery and/or in the left or right pulmonary artery branches."	"UMLS:C4023244"
<http://purl.obolibrary.org/obo/HP_0100898>	"Connective tissue nevi are hamartomas in which one or several components of the dermis is altered."	"UMLS:C0334083 MSH:C562737 SNOMEDCT_US:400091006 SNOMEDCT_US:22858003"
<http://purl.obolibrary.org/obo/HP_0030676>	"Sharp pointed superior portion of the ear, with variable overfolding of the helix."	"UMLS:C4048833"
<http://purl.obolibrary.org/obo/HP_0100488>		"UMLS:C4022043"
<http://purl.obolibrary.org/obo/HP_0000381>	"Stapes ankylosis refers to congenital or acquired fixation of the stapes (the stirrup-shaped small bone or ossicle in the middle ear), which is associated with conductive hearing resulting from impairment of the sound-conduction mechanism (the external auditory canal, tympanic membrane, and/or middle-ear ossicles)."	"UMLS:C1861326"
<http://purl.obolibrary.org/obo/HP_0025196>	"An elevation in the total-iron binding capacity, which measures how much serum iron is bound if an excess of radioactive iron is added. A high TIBC corresponds to a high transferrin concentration. The latent (or free) iron binding capacity is the difference between the TIBC and the measured serum iron, corresponding to the transferrin not bound to iron, i.e., free iron binding capacity."	
<http://purl.obolibrary.org/obo/HP_0500233>	"Abnormally increased levels of alanine in cerebrospinal fluid."	
<http://purl.obolibrary.org/obo/HP_0005560>	"Normal hemoglobin synthesis is characterized by production of equal amounts of alpha and beta globins. This term refers to a deviation from this pattern and is the main characteristic of the various forms of thalassemia."	"UMLS:C4025177"
<http://purl.obolibrary.org/obo/HP_0011453>	"An abnormality of the incus, an ossicle in the middle ear."	"UMLS:C4023350"
<http://purl.obolibrary.org/obo/HP_0005214>	"Blockage or impairment of the normal flow of the contents of the intestine towards the anal canal."	"UMLS:C0021843 MSH:D007415 SNOMEDCT_US:81060008"
<http://purl.obolibrary.org/obo/HP_0025215>	"Applies to a sign or symptom that is provoked or brought about by febrile illness."	
<http://purl.obolibrary.org/obo/HP_0009704>	"Chronic cerebrospinal fluid (CSF) lymphocytosis is defined as the finding, in at least two serial CSF examinations, of more than 5 cells per cubic millimeter."	"UMLS:C4024229"
<http://purl.obolibrary.org/obo/HP_0040075>		"UMLS:C0020635 SNOMEDCT_US:74728003 MSH:D007018"
<http://purl.obolibrary.org/obo/HP_0011626>	"Right pulmonary venous return to the inferior vena cava."	"SNOMEDCT_US:39905002 UMLS:C0036400 ICD-10:Q26.8 MSH:D012587 SNOMEDCT_US:111323005"
<http://purl.obolibrary.org/obo/HP_0010781>	"Skin dimples are cutaneous indentations that are the result of tethering of the skin to underlying structures (bone) causing an indentation."	"UMLS:C0578531 SNOMEDCT_US:301854006"
<http://purl.obolibrary.org/obo/HP_0012549>	"A lipoma (a benign tumor composed of adipose tissue) located in the conjunctiva."	"NCIT:C3192 UMLS:C4022854"
<http://purl.obolibrary.org/obo/HP_0100221>		"UMLS:C4022200"
<http://purl.obolibrary.org/obo/HP_0100487>		"UMLS:C4022044"
<http://purl.obolibrary.org/obo/HP_0007266>	"Defective structure and function of myelin sheaths of the white matter of the brain."	"UMLS:C4020810 UMLS:C1854885"
<http://purl.obolibrary.org/obo/HP_0100249>	"Deposition of calcium salts in muscle tissue."	"UMLS:C2960760 SNOMEDCT_US:446993003"
<http://purl.obolibrary.org/obo/HP_0009743>	"Double rows of eyelashes."	"UMLS:C0423848 SNOMEDCT_US:95339000"
<http://purl.obolibrary.org/obo/HP_0002582>	"A form of chronic gastritis associated with atrophic gastric mucous membrane."	"MSH:D005757 UMLS:C0017154 SNOMEDCT_US:84568007"
<http://purl.obolibrary.org/obo/HP_0100043>	"A broad appearance of the fifth toe."	"UMLS:C4022378"
<http://purl.obolibrary.org/obo/HP_0030847>	"An anomaly of the jugular venous pressure. The internal jugular veins, being continuous with the superior vena cava, provide a visible measure of the degree to which the systemic venous reservoir is filled. The vertical height above the right atrium to which they are distended and above which they are in a collapsed state provides an imperfect reflection of the right atrial pressure."	"UMLS:C0520860 SNOMEDCT_US:62436006"
<http://purl.obolibrary.org/obo/HP_0004524>	"Reduced or lacking hair growth in the temporal region (i.e., around the temples on the side of the skull)."	"UMLS:C4025316"
<http://purl.obolibrary.org/obo/HP_0030810>	"Any functional anomaly of the tongue."	"UMLS:C4280754"
<http://purl.obolibrary.org/obo/HP_0011663>	"Right ventricular dysfunction (global or regional) with functional and morphological right ventricular abnormalities, with or without left ventricular disease."	"UMLS:C2063326"
<http://purl.obolibrary.org/obo/HP_0010811>	"Decreased width of the uvula."	"UMLS:C4023696"
<http://purl.obolibrary.org/obo/HP_0012642>	"Lack of development of the cerebellum."	"UMLS:C4022808"
<http://purl.obolibrary.org/obo/HP_0012400>	"An abnormal concentration of aldolase in the serum. Aldolase is an enzyme responsible for converting fructose 1,6-bisphosphate into the triose phosphates dihydroxyacetone phosphate and glyceraldehyde 3-phosphate."	"UMLS:C4022916"
<http://purl.obolibrary.org/obo/HP_0008653>	"A type of extracapillary glomerulonephritis characterized by the formation of crescent-like cellular proliferation."	"UMLS:C0403416 SNOMEDCT_US:236398000"
<http://purl.obolibrary.org/obo/HP_0100224>		"UMLS:C4022197"
<http://purl.obolibrary.org/obo/HP_0410184>	"An anomaly in the level of glucose-6-phosphate dehydrogenase in red blood cells."	
<http://purl.obolibrary.org/obo/HP_0030966>	"An abnormality of the structure of the pulmonary artery."	
<http://purl.obolibrary.org/obo/HP_0004237>	"Increased size of carpal bones."	"UMLS:C4021671"
<http://purl.obolibrary.org/obo/HP_0005912>	"Atresia of the biliary tree."	"SNOMEDCT_US:82821008 UMLS:C0005411 SNOMEDCT_US:77480004 MSH:D001656"
<http://purl.obolibrary.org/obo/HP_0002138>	"Hemorrhage occurring between the arachnoid mater and the pia mater."	"UMLS:C0038525 MSH:D013345 SNOMEDCT_US:21454007"
<http://purl.obolibrary.org/obo/HP_0010139>	"The epiphysis of the distal phalanx of the hallux surrounds the diaphysis, having a bracket-like form."	"UMLS:C4024020"
<http://purl.obolibrary.org/obo/HP_0030751>	"Intraventricular hemorrhage that occurs in a preterm infant and that shows parenchymal extension."	"UMLS:C4280786"
<http://purl.obolibrary.org/obo/HP_0007499>	"Increased susceptibility to staphylococcal infections, as manifested by recurrent episodes of staphylococcal infections."	"UMLS:C4024862"
<http://purl.obolibrary.org/obo/HP_0410252>	"Neutropenia with an absolute neutrophil count (ANC) less than 1,500,000,000/L lasting for more than 3 months."	
<http://purl.obolibrary.org/obo/HP_0008076>	"Reduction in bone mineral density affecting any or all of the tarsal bones, seven bones of the foot comprising the calcaneus, talus, cuboid, navicular, and the cuneiform bones."	"UMLS:C1836872"
<http://purl.obolibrary.org/obo/HP_0000227>	"Telangiectasia (that is, the presence of small dilated superficial blood vessels) of the tongue."	"UMLS:C4025878 UMLS:C4280668"
<http://purl.obolibrary.org/obo/HP_0100223>		"UMLS:C4022198"
<http://purl.obolibrary.org/obo/HP_0008093>	"Underdevelopment (hypoplasia) of the fourth toe."	"UMLS:C1862083"
<http://purl.obolibrary.org/obo/HP_0012166>	"Repetitive and compulsive picking of skin which results in tissue damage."	"UMLS:C1696701 ICD-10:F63.3"
<http://purl.obolibrary.org/obo/HP_0025147>	"A shiny appearance of the macula, which is often called a beaten bronze appearance."	
<http://purl.obolibrary.org/obo/HP_0000157>	"Any abnormality of the tongue."	"UMLS:C0878638"
<http://purl.obolibrary.org/obo/HP_0025234>	"An undesirable physical event or experience that occur during entry into sleep, during sleep, or during arousal from sleep."	
<http://purl.obolibrary.org/obo/HP_0040238>	"An impairment of the migration of neutrophils towards chemoattractants as part of the innate immune response"	"UMLS:C4280709"
<http://purl.obolibrary.org/obo/HP_0001204>	"The term distal symphalangism refers to a bony fusion of the distal and middle phalanges of the digits of the hand, in other words the distal interphalangeal joint (DIJ) is missing which can be seen either on x-rays or as an absence of the distal interphalangeal finger creases."	"UMLS:C1862158"
<http://purl.obolibrary.org/obo/HP_0002145>	"A dementia associated with degeneration of the frontotemporal lobe and clinically associated with personality and behavioral changes such as disinhibition, apathy, and lack of insight. The hallmark feature of frontotemporal dementia is the presentation with focal syndromes such as progressive language dysfunction, or aphasia, or behavioral changes characteristic of frontal lobe disorders."	"UMLS:C0338451 SNOMEDCT_US:230270009 MSH:D057180"
<http://purl.obolibrary.org/obo/HP_0011444>	"A type of rigidity in which the arms are in flexion and adduction and the legs are extended. This signifies a lesion in the cerebral white matter, internal capsules, or thalamus."	"SNOMEDCT_US:36423000 MSH:D003655 UMLS:C0231521"
<http://purl.obolibrary.org/obo/HP_0032272>	"Elevated N-acetylaspartic acid (NAA) in urine. This feature can be measured using gas chromatography-mass spectrometry."	
<http://purl.obolibrary.org/obo/HP_0011527>	"Exaggerated curvature of the lens of the eye, producing an anterior or posterior spherical bulging."	"UMLS:C1622439 SNOMEDCT_US:419281007 UMLS:C4280322"
<http://purl.obolibrary.org/obo/HP_0011350>	"A mild delay in the acquisition of the ability to understand the speech of others."	"SNOMEDCT_US:89501000119108 UMLS:C3532948"
<http://purl.obolibrary.org/obo/HP_0100226>		"UMLS:C4022195"
<http://purl.obolibrary.org/obo/HP_0100923>	"An increase in bone density within the clavicle."	"UMLS:C3554669"
<http://purl.obolibrary.org/obo/HP_0004952>	"A rare vascular anomaly with a direct communication between pulmonary artery and pulmonary vein without an intervening capillary bed."	"UMLS:C0155675 SNOMEDCT_US:111289009 MSH:C562404"
<http://purl.obolibrary.org/obo/HP_0009599>	"Abnormality of one or all of the epiphyses of the proximal, and distal phalanges of the thumb and/or the 1st metacarpal."	"UMLS:C4021429"
<http://purl.obolibrary.org/obo/HP_3000029>	"An abnormality of a depressor labii inferioris."	"UMLS:C4073238"
<http://purl.obolibrary.org/obo/HP_0012533>	"Pain due to a stimulus that does not normally provoke pain."	"SNOMEDCT_US:247404004 UMLS:C0458247 MSH:D006930"
<http://purl.obolibrary.org/obo/HP_0030687>	"A deviation from the normal concentration of glucagon in the blood circulation."	"UMLS:C4073129"
<http://purl.obolibrary.org/obo/HP_0001159>	"Webbing or fusion of the fingers or toes, involving soft parts only or including bone structure. Bony fusions are referred to as \"bony\" syndactyly if the fusion occurs in a radio-ulnar axis. Fusions of bones of the fingers or toes in a proximo-distal axis are referred to as \"symphalangism\"."	"UMLS:C0039075 MSH:D013576 Fyler:4174 SNOMEDCT_US:373413006"
<http://purl.obolibrary.org/obo/HP_0010808>	"Tongue extending beyond the alveolar ridges or teeth at rest."	"SNOMEDCT_US:249872000 UMLS:C0241442 SNOMEDCT_US:285503005"
<http://purl.obolibrary.org/obo/HP_0009106>	"An abnormality of the formation and mineralization of any bone of the bony pelvis."	"UMLS:C4021525 UMLS:C4280402"
<http://purl.obolibrary.org/obo/HP_0010895>	"Any deviation from the normal concentration of glycine in the blood circulation."	"UMLS:C4023670"
<http://purl.obolibrary.org/obo/HP_0040079>		"UMLS:C1856765"
<http://purl.obolibrary.org/obo/HP_0012502>	"An anomaly of the internal capsule, which is an area of white matter in the brain that separates the caudate nucleus and the thalamus from the putamen and the globus pallidus."	"UMLS:C4022875"
<http://purl.obolibrary.org/obo/HP_0008388>	"An anomaly of the toenail."	"UMLS:C3839753 SNOMEDCT_US:700189007"
<http://purl.obolibrary.org/obo/HP_0032359>	"A reduction compared to the predicted value of the forced expiratory flow over the middle one-half of the FVC; the average flow from the point at which 25% of the FVC has been exhaled to the point at which 75% of the FVC has been exhaled."	
<http://purl.obolibrary.org/obo/HP_0011503>	"Congenital absence of the fovea."	"UMLS:C4023324"
<http://purl.obolibrary.org/obo/HP_0000886>	"Malformation of the rib cage."	"UMLS:C1838659"
<http://purl.obolibrary.org/obo/HP_0100225>		"UMLS:C4022196"
<http://purl.obolibrary.org/obo/HP_0500194>	"Abnormally decreased levels of isoleucine in cerebrospinal fluid."	
<http://purl.obolibrary.org/obo/HP_0009890>	"Distance between the hairline (trichion) and the glabella (the most prominent point on the frontal bone above the root of the nose), in the midline, more than two SD above the mean. Alternatively, an apparently increased distance between the hairline and the glabella."	"UMLS:C3276036"
<http://purl.obolibrary.org/obo/HP_0004790>	"Underdevelopment of the small intestine."	"UMLS:C4025291"
<http://purl.obolibrary.org/obo/HP_0001012>	"The presence of multiple lipomas (a type of benign tissue made of fatty tissue)."	"NCIT:C3192 MSH:D008067 UMLS:C0023798 SNOMEDCT_US:46720004 SNOMEDCT_US:93163002 SNOMEDCT_US:404062002 UMLS:C0745730"
<http://purl.obolibrary.org/obo/HP_0031161>	"An decrease in the level of glutamate (Glu) in the brain identified by magnetic resonance spectroscopy (MRS)."	
<http://purl.obolibrary.org/obo/HP_0010908>	"Any deviation from the normal concentration of lysine in the blood circulation."	"UMLS:C4023660"
<http://purl.obolibrary.org/obo/HP_0009456>	"Triangular shaped proximal phalanx of the 3rd (middle) finger. A triangular or so called delta shaped phalanx is a typical result after a bracket epiphysis of the affected phalanx."	"UMLS:C4024349"
<http://purl.obolibrary.org/obo/HP_0025387>	"A type of resting tremor characterized by simultaneous rubbing movements of thumb and index fingers against each other."	
<http://purl.obolibrary.org/obo/HP_0000952>	"Yellow pigmentation of the skin due to bilirubin, which in turn is the result of increased bilirubin concentration in the bloodstream."	"SNOMEDCT_US:18165001 UMLS:C0022346 MSH:D007565"
<http://purl.obolibrary.org/obo/HP_0005275>		"UMLS:C1855616"
<http://purl.obolibrary.org/obo/HP_0000878>	"Presence of only 11 pairs of ribs."	"UMLS:C1839731"
<http://purl.obolibrary.org/obo/HP_0003846>		"UMLS:C4020913"
<http://purl.obolibrary.org/obo/HP_0000541>	"Separation of the inner layers of the retina (neural retina) from the pigment epithelium."	"UMLS:C0035305 SNOMEDCT_US:42059000 MSH:D012163"
<http://purl.obolibrary.org/obo/HP_0002637>		"UMLS:C0917798 MSH:D002545 SNOMEDCT_US:389100007 SNOMEDCT_US:287731003 UMLS:C0007786"
<http://purl.obolibrary.org/obo/HP_0100228>		"UMLS:C4022193"
<http://purl.obolibrary.org/obo/HP_0010523>	"An acquired type of sensory aphasia where damage to the brain leads to the loss of the ability to read."	"MSH:D004410 SNOMEDCT_US:9236007 UMLS:C0002018"
<http://purl.obolibrary.org/obo/HP_0030165>	"The presence of an increased number of twists and turns of the temporal artery."	"UMLS:C4022602"
<http://purl.obolibrary.org/obo/HP_0009974>	"A partial duplication, depending on severity leading to a broad or bifid appearance, affecting one or more of the phalanges of the 4th finger. As opposed to a complete duplication there is still a variable degree of fusion between the duplicated bones."	"UMLS:C4024134"
<http://purl.obolibrary.org/obo/HP_0001320>	"Underdevelopment of the vermis of cerebellum."	"UMLS:C1840379"
<http://purl.obolibrary.org/obo/HP_0030420>	"An adenocarcinoma arising in the vulva."	"UMLS:C1336975"
<http://purl.obolibrary.org/obo/HP_0003979>		"UMLS:C4021841"
<http://purl.obolibrary.org/obo/HP_0012831>	"The localization with respect to the side of the body of the specified phenotypic abnormality."	"UMLS:C0332304 SNOMEDCT_US:272741003"
<http://purl.obolibrary.org/obo/HP_0010089>		"UMLS:C4024058"
<http://purl.obolibrary.org/obo/HP_0005010>		"UMLS:C1864975"
<http://purl.obolibrary.org/obo/HP_0031451>	"An abnormal increase in the amount of subcutaneous fat in the legs."	
<http://purl.obolibrary.org/obo/HP_0011021>		"UMLS:C4023591"
<http://purl.obolibrary.org/obo/HP_0003978>		"SNOMEDCT_US:12676007 MSH:D011885 UMLS:C0034628"
<http://purl.obolibrary.org/obo/HP_0011895>	"A type of anemia related to a reduction in the average life span of red blood cells in the peripheral circulation, which is normally around 120 days."	"UMLS:C4021112"
<http://purl.obolibrary.org/obo/HP_0002505>		"UMLS:C1836843"
<http://purl.obolibrary.org/obo/HP_0100227>		"UMLS:C4022194"
<http://purl.obolibrary.org/obo/HP_0004910>		"UMLS:C1858626"
<http://purl.obolibrary.org/obo/HP_0002884>	"A kind of neoplasm of the liver that originates from immature liver precursor cells and macroscopically is composed of tissue resembling fetal or mature liver cells or bile ducts."	"SNOMEDCT_US:109843000 NCIT:C3728 MSH:D018197 UMLS:C0206624 SNOMEDCT_US:45024009"
<http://purl.obolibrary.org/obo/HP_0002194>	"A type of motor delay characterized by a delay in acquiring the ability to control the large muscles of the body for walking, running, sitting, and crawling."	"SNOMEDCT_US:430099007 UMLS:C1837658"
<http://purl.obolibrary.org/obo/HP_0011726>	"Systemic desaturation of a liveborn baby resulting from persistent pulmonary hypertension with a patent ductus arteriosus and patent foramen ovale, such that the circulation in postnatal life follows the fetal course."	"MSH:D010547 UMLS:C0031190 SNOMEDCT_US:35604006 SNOMEDCT_US:233815004 SNOMEDCT_US:206597007"
<http://purl.obolibrary.org/obo/HP_0410292>	"An abnormal level of isohemagglutinin in the blood. An isohemagglutinin refers to the naturally occurring antibodies in the ABO blood group system (i.e., anti-A in a group B person, anti-B in a group A person, and anti-A, anti-B, and anti-A,B in a group O person)."	
<http://purl.obolibrary.org/obo/HP_0003533>	"Decreased activity of acetaldehyde dehydrogenase (ADH). ADH and alcohol dehydrogenase (ALDH) are the primary enzymes involved in alcohol metabolism."	"UMLS:C4025601"
<http://purl.obolibrary.org/obo/HP_0010710>	"Syndactyly with fusion of fingers three to five."	"UMLS:C4023727"
<http://purl.obolibrary.org/obo/HP_0003977>		"UMLS:C4025467"
<http://purl.obolibrary.org/obo/HP_0006358>	"Incisors with a thick marginal ridge surrounding a deep lingual fossa are termed shovel-shaped incisors."	"UMLS:C1833168"
<http://purl.obolibrary.org/obo/HP_0003844>		"UMLS:C4025556"
<http://purl.obolibrary.org/obo/HP_0000568>	"A developmental anomaly characterized by abnormal smallness of one or both eyes."	"MSH:D008850 SNOMEDCT_US:204108000 UMLS:C0026010 UMLS:C4280808 UMLS:C4280625 SNOMEDCT_US:61142002 Fyler:4877"
<http://purl.obolibrary.org/obo/HP_0004467>	"Small indentation anterior to the insertion of the ear."	"SNOMEDCT_US:204272007 UMLS:C0266625 UMLS:C0546969 SNOMEDCT_US:204271000 UMLS:C0266610 SNOMEDCT_US:1955003 MSH:C563015"
<http://purl.obolibrary.org/obo/HP_0001547>	"A morphological anomaly of the rib cage."	"UMLS:C4025763"
<http://purl.obolibrary.org/obo/HP_0100283>	"Continuous electromyographic activity of motor units at rest, i.e., without voluntary movement of the muscles."	"UMLS:C4022170"
<http://purl.obolibrary.org/obo/HP_0008202>	"A reduced ability to secrete prolactin, a protein hormone that is secreted by lactotrophs in the anterior pituitary and that stimulates mammary gland development and milk production."	"UMLS:C0271586 SNOMEDCT_US:67873006 MSH:C562708"
<http://purl.obolibrary.org/obo/HP_0006415>	"Increased density of the compact bone of long bone."	"UMLS:C1849276"
<http://purl.obolibrary.org/obo/HP_0010786>	"The presence of a neoplasm of the urinary system."	"NCIT:C3262 SNOMEDCT_US:126879004 SNOMEDCT_US:254913005 MSH:D014571 UMLS:C0042076"
<http://purl.obolibrary.org/obo/HP_0006471>		"UMLS:C4025044"
<http://purl.obolibrary.org/obo/HP_0011044>	"The presence of an altered number of of permanent teeth."	"UMLS:C4023573"
<http://purl.obolibrary.org/obo/HP_0011319>	"Premature synostosis of both lambdoid sutures."	"UMLS:C4021163"
<http://purl.obolibrary.org/obo/HP_0004428>	"This is a description previously used to describe a facial form characterized by a short, upturned nose, wide mouth, widely spaced eyes, and full cheeks. Because of the imprecision in this definition it is preferable to describe these features precisely. This term is retained because it was often used in the past, but it should not be used for new annotations."	"UMLS:C0332606 SNOMEDCT_US:69288002"
<http://purl.obolibrary.org/obo/HP_0005274>		"UMLS:C4280499 UMLS:C4280498 UMLS:C4280500 UMLS:C1856118"
<http://purl.obolibrary.org/obo/HP_0005141>		
<http://purl.obolibrary.org/obo/HP_0011771>	"A type of hypoparathyroidism with circulating antiparathyroid or anti-calcium sensing receptor antibodies indicative of autoimmunity."	"SNOMEDCT_US:75316000 UMLS:C0271865"
<http://purl.obolibrary.org/obo/HP_0011445>	"A type of cerebral palsy characterized by slow, involuntary muscle movement and mixed muscle tone."	"MSH:D002547 SNOMEDCT_US:230780007 SNOMEDCT_US:75019001 UMLS:C0270742"
<http://purl.obolibrary.org/obo/HP_0003843>		"UMLS:C4025557"
<http://purl.obolibrary.org/obo/HP_0003976>		"UMLS:C4025468"
<http://purl.obolibrary.org/obo/HP_0012139>	"Decreased number of granulocyte precursors in the bone marrow."	"SNOMEDCT_US:416627004 UMLS:C1534864"
<http://purl.obolibrary.org/obo/HP_0100022>	"An abnormality of movement with a neurological basis characterized by changes in coordination and speed of voluntary movements."	"SNOMEDCT_US:60342002 MSH:D009069 UMLS:C0026650"
<http://purl.obolibrary.org/obo/HP_0100229>		"UMLS:C4022192"
<http://purl.obolibrary.org/obo/HP_0030302>	"Absence of the anterior commissure."	"UMLS:C1851087"
<http://purl.obolibrary.org/obo/HP_0003613>	"The presence of circulating autoantibodies to phospholipids."	"UMLS:C4019436"
<http://purl.obolibrary.org/obo/HP_0025424>	"Any anomaly of the function of the larynx."	
<http://purl.obolibrary.org/obo/HP_0009994>	"Partial duplication of the distal phalanx of little finger, seen on x-rays as a broad and/or bifid phalanx."	"UMLS:C4021350"
<http://purl.obolibrary.org/obo/HP_0009250>	"Absence of the epiphysis located at the proximal end of the distal phalanx of the 4th finger."	"UMLS:C4024497"
<http://purl.obolibrary.org/obo/HP_0006342>	"Peg-shaped upper lateral secondary incisor tooth."	"UMLS:C4025060"
<http://purl.obolibrary.org/obo/HP_0040239>	"Increased plasma vitamin K epoxide after vitamin K supplementation is present in VKCFD (vitamin K-dependent clotting factor deficiency) type 2, but not in VKCFD type 1."	"UMLS:C4280708"
<http://purl.obolibrary.org/obo/HP_0003842>		"UMLS:C4025558"
<http://purl.obolibrary.org/obo/HP_0031905>	"An abnormally elevated total hemolytic complement activity in the circulation."	
<http://purl.obolibrary.org/obo/HP_0025534>	"A congenital lesion of the sclera characterized by unilateral patchy but extensive slate-gray or bluish discoloration of the sclera . The conjunctiva are spared."	
<http://purl.obolibrary.org/obo/HP_0002588>	"An erosion of the mucous membrane of in a portion of the duodenum."	"UMLS:C0013295 SNOMEDCT_US:51868009 MSH:D004381 SNOMEDCT_US:367474008 MEDDRA:10013836"
<http://purl.obolibrary.org/obo/HP_0002923>	"The presence in the serum of an autoantibody directed against the Fc portion of IgG."	"UMLS:C0151379 SNOMEDCT_US:165839004"
<http://purl.obolibrary.org/obo/HP_0003975>		
<http://purl.obolibrary.org/obo/HP_0500043>	"With the eyes in primary position, the sclera is visible above the superior corneal limbus."	
<http://purl.obolibrary.org/obo/HP_0032060>	"A benign neoplasm that includes blood vessel proliferation and a dense eosinophilic inflammatory infiltrate, manifesting as flesh/plum-colored pruritic nodules and papules, most commonly affecting the ear and the periauricular area."	
<http://purl.obolibrary.org/obo/HP_0030268>	"Increased growth of callus, the bony and cartilaginous material that forms a connecting bridge across a bone fracture during fracture healing."	"UMLS:C4022548"
<http://purl.obolibrary.org/obo/HP_0000890>	"Increased length of the clavicles."	"SNOMEDCT_US:249687007 UMLS:C0426808"
<http://purl.obolibrary.org/obo/HP_0010285>	"Fibrous band between the mucosal surfaces of the upper and lower alveolar ridges."	"UMLS:C4023921"
<http://purl.obolibrary.org/obo/HP_0032062>	"Vomiting-induced mucosal laceration at the esophago-gastric junction."	
<http://purl.obolibrary.org/obo/HP_0008432>	"An abnormality of the shape of the lumbar vertebra L1 such that it is wedge-shaped (narrow towards the front)."	"UMLS:C4024677"
<http://purl.obolibrary.org/obo/HP_0002305>	"A slow, continuous, involuntary writhing movement that prevents maintenance of a stable posture. Athetosis involves continuous smooth movements that appear random and are not composed of recognizable sub-movements or movement fragments. In contrast to chorea, in athetosis, the same regions of the body are repeatedly involved. Athetosis may worsen with attempts at movement of posture, but athetosis can also occur at rest."	"UMLS:C0004158 MSH:D001264 SNOMEDCT_US:44913001 SNOMEDCT_US:58593005 UMLS:C1845265"
<http://purl.obolibrary.org/obo/HP_0010595>	"Any abnormality of the distal epiphysis of the fibula."	"UMLS:C4023778"
<http://purl.obolibrary.org/obo/HP_0012395>	"An allergy experienced at a particular time of year when trees or grasses pollinate and elicit an allergic reaction."	"UMLS:C0018621 MSH:D006255 SNOMEDCT_US:367498001 SNOMEDCT_US:444316004 SNOMEDCT_US:21719001 SNOMEDCT_US:300910009"
