hp_id,hp_label,filler_id,filler_label,type
http://purl.obolibrary.org/obo/HP_0002350,Cerebellar cyst,http://purl.obolibrary.org/obo/UBERON_0002037,cerebellum,affects
http://purl.obolibrary.org/obo/HP_0001305,Dandy-Walker malformation,http://purl.obolibrary.org/obo/UBERON_0008788,posterior cranial fossa,affects
http://purl.obolibrary.org/obo/HP_0410043,Abnormal neural tube morphology,http://purl.obolibrary.org/obo/UBERON_0001049,neural tube,affects
http://purl.obolibrary.org/obo/HP_0045005,Neural tube defect,http://purl.obolibrary.org/obo/GO_0001843,neural tube closure,affects
http://purl.obolibrary.org/obo/HP_0007330,Frontoethmoidal encephalocele,http://purl.obolibrary.org/obo/UBERON_0000479,tissue,affects
http://purl.obolibrary.org/obo/HP_0007330,Frontoethmoidal encephalocele,http://purl.obolibrary.org/obo/UBERON_0000955,brain,affects
http://purl.obolibrary.org/obo/HP_0007115,Naso-orbital encephalocele,http://purl.obolibrary.org/obo/UBERON_0000479,tissue,affects
http://purl.obolibrary.org/obo/HP_0007115,Naso-orbital encephalocele,http://purl.obolibrary.org/obo/UBERON_0000955,brain,affects
http://purl.obolibrary.org/obo/HP_0006888,Meningoencephalocele,http://purl.obolibrary.org/obo/UBERON_0002360,meninx,affects
http://purl.obolibrary.org/obo/HP_0002085,Occipital encephalocele,http://purl.obolibrary.org/obo/UBERON_0000479,tissue,affects
http://purl.obolibrary.org/obo/HP_0002085,Occipital encephalocele,http://purl.obolibrary.org/obo/UBERON_0000955,brain,affects
http://purl.obolibrary.org/obo/HP_0010301,Spinal dysraphism,http://purl.obolibrary.org/obo/UBERON_0010358,arch of centrum of vertebra,affects
http://purl.obolibrary.org/obo/HP_0005857,Cervical spina bifida,http://purl.obolibrary.org/obo/UBERON_0017670,bony part of cervical vertebral arch,affects
http://purl.obolibrary.org/obo/HP_0004614,Spina bifida occulta at S1,http://purl.obolibrary.org/obo/UBERON_0017671,bony part of vertebral arch of first sacral vertebra,affects
http://purl.obolibrary.org/obo/HP_0002977,Aplasia/Hypoplasia involving the central nervous system,http://purl.obolibrary.org/obo/UBERON_0001017,central nervous system,affects
http://purl.obolibrary.org/obo/HP_0007362,Aplasia/Hypoplasia of the brainstem,http://purl.obolibrary.org/obo/UBERON_0002298,brainstem,affects
http://purl.obolibrary.org/obo/HP_0002365,Hypoplasia of the brainstem,http://purl.obolibrary.org/obo/UBERON_0002298,brainstem,affects
http://purl.obolibrary.org/obo/HP_0007036,Hypoplasia of olfactory tract,http://purl.obolibrary.org/obo/UBERON_0002265,olfactory tract,affects
http://purl.obolibrary.org/obo/HP_0007369,Atrophy/Degeneration affecting the cerebrum,http://purl.obolibrary.org/obo/UBERON_0001893,telencephalon,affects
http://purl.obolibrary.org/obo/HP_0007132,Pallidal degeneration,http://purl.obolibrary.org/obo/UBERON_0001875,globus pallidus,affects
http://purl.obolibrary.org/obo/HP_0007374,Atrophy/Degeneration involving the caudate nucleus,http://purl.obolibrary.org/obo/UBERON_0001873,caudate nucleus,affects
http://purl.obolibrary.org/obo/HP_0002340,Caudate atrophy,http://purl.obolibrary.org/obo/UBERON_0001873,caudate nucleus,affects
http://purl.obolibrary.org/obo/HP_0007371,Corpus callosum atrophy,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,affects
http://purl.obolibrary.org/obo/HP_0007313,Cerebral degeneration,http://purl.obolibrary.org/obo/UBERON_0001893,telencephalon,affects
http://purl.obolibrary.org/obo/HP_0002059,Cerebral atrophy,http://purl.obolibrary.org/obo/UBERON_0001893,telencephalon,affects
http://purl.obolibrary.org/obo/HP_0002120,Cerebral cortical atrophy,http://purl.obolibrary.org/obo/UBERON_0000956,cerebral cortex,affects
http://purl.obolibrary.org/obo/HP_0410170,Hippocampal atrophy,http://purl.obolibrary.org/obo/UBERON_0002421,hippocampal formation,affects
http://purl.obolibrary.org/obo/HP_0007364,Aplasia/Hypoplasia of the cerebrum,http://purl.obolibrary.org/obo/UBERON_0001893,telencephalon,affects
http://purl.obolibrary.org/obo/HP_0007370,Aplasia/Hypoplasia of the corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,affects
http://purl.obolibrary.org/obo/HP_0002079,Hypoplasia of the corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,affects
http://purl.obolibrary.org/obo/HP_0001274,Agenesis of corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,affects
http://purl.obolibrary.org/obo/HP_0006872,Cerebral hypoplasia,http://purl.obolibrary.org/obo/UBERON_0001893,telencephalon,affects
http://purl.obolibrary.org/obo/HP_0100954,Open operculum,http://purl.obolibrary.org/obo/UBERON_0010262,operculum of brain,affects
http://purl.obolibrary.org/obo/HP_0007333,Hypoplasia of the frontal lobes,http://purl.obolibrary.org/obo/UBERON_0001870,frontal cortex,affects
http://purl.obolibrary.org/obo/HP_0000253,Progressive microcephaly,http://purl.obolibrary.org/obo/UBERON_0000033,head,affects
http://purl.obolibrary.org/obo/HP_0000609,Optic nerve hypoplasia,http://purl.obolibrary.org/obo/UBERON_0000941,cranial nerve II,affects
http://purl.obolibrary.org/obo/HP_0040326,Hypoplasia of the olfactory bulb,http://purl.obolibrary.org/obo/UBERON_0002264,olfactory bulb,affects
http://purl.obolibrary.org/obo/HP_0007360,Aplasia/Hypoplasia of the cerebellum,http://purl.obolibrary.org/obo/UBERON_0002037,cerebellum,affects
http://purl.obolibrary.org/obo/HP_0006817,Aplasia/Hypoplasia of the cerebellar vermis,http://purl.obolibrary.org/obo/UBERON_0004720,cerebellar vermis,affects
http://purl.obolibrary.org/obo/HP_0002335,Agenesis of cerebellar vermis,http://purl.obolibrary.org/obo/UBERON_0004720,cerebellar vermis,affects
http://purl.obolibrary.org/obo/HP_0001320,Cerebellar vermis hypoplasia,http://purl.obolibrary.org/obo/UBERON_0004720,cerebellar vermis,affects
http://purl.obolibrary.org/obo/HP_0001321,Cerebellar hypoplasia,http://purl.obolibrary.org/obo/UBERON_0002037,cerebellum,affects
http://purl.obolibrary.org/obo/HP_0011000,Aplasia/Hypoplasia of the optic tract,http://purl.obolibrary.org/obo/UBERON_0001908,optic tract,affects
http://purl.obolibrary.org/obo/HP_0010999,Aplasia of the optic tract,http://purl.obolibrary.org/obo/UBERON_0001908,optic tract,affects
http://purl.obolibrary.org/obo/HP_0007096,Hypoplasia of the optic tract,http://purl.obolibrary.org/obo/UBERON_0001908,optic tract,affects
http://purl.obolibrary.org/obo/HP_0007365,Aplasia/Hypoplasia involving the corticospinal tracts,http://purl.obolibrary.org/obo/UBERON_0002707,corticospinal tract,affects
http://purl.obolibrary.org/obo/HP_0007016,Corticospinal tract hypoplasia,http://purl.obolibrary.org/obo/UBERON_0002707,corticospinal tract,affects
http://purl.obolibrary.org/obo/HP_0012110,Hypoplasia of the pons,http://purl.obolibrary.org/obo/UBERON_0000988,pons,affects
http://purl.obolibrary.org/obo/HP_0006850,Hypoplasia of the ventral pons,http://purl.obolibrary.org/obo/UBERON_0002567,basal part of pons,affects
http://purl.obolibrary.org/obo/HP_0006894,Hypoplastic olfactory lobes,http://purl.obolibrary.org/obo/UBERON_0005366,olfactory lobe,affects
http://purl.obolibrary.org/obo/HP_0002269,Abnormality of neuronal migration,http://purl.obolibrary.org/obo/GO_0001764,neuron migration,affects
http://purl.obolibrary.org/obo/HP_0002536,Abnormal cortical gyration,http://purl.obolibrary.org/obo/UBERON_0000200,gyrus,affects
http://purl.obolibrary.org/obo/HP_0002282,Gray matter heterotopia,http://purl.obolibrary.org/obo/CL_0002319,neural cell,affects
http://purl.obolibrary.org/obo/HP_0012703,Abnormal subarachnoid space morphology,http://purl.obolibrary.org/obo/UBERON_0000315,subarachnoid space,affects
http://purl.obolibrary.org/obo/HP_0012704,Widened subarachnoid space,http://purl.obolibrary.org/obo/UBERON_0000315,subarachnoid space,affects
http://purl.obolibrary.org/obo/HP_0002921,Abnormal cerebrospinal fluid morphology,http://purl.obolibrary.org/obo/UBERON_0001359,cerebrospinal fluid,affects
http://purl.obolibrary.org/obo/HP_0002143,Abnormal spinal cord morphology,http://purl.obolibrary.org/obo/UBERON_0002240,spinal cord,affects
http://purl.obolibrary.org/obo/HP_0003133,Abnormality of the spinocerebellar tracts,http://purl.obolibrary.org/obo/UBERON_0005413,spinocerebellar tract,affects
http://purl.obolibrary.org/obo/HP_0011397,Abnormality of the dorsal column of the spinal cord,http://purl.obolibrary.org/obo/UBERON_0005373,spinal cord dorsal column,affects
http://purl.obolibrary.org/obo/HP_0010303,Abnormal spinal meningeal morphology,http://purl.obolibrary.org/obo/UBERON_0003292,meninx of spinal cord,affects
http://purl.obolibrary.org/obo/HP_0009744,Abnormal spinal dura mater morphology,http://purl.obolibrary.org/obo/UBERON_0002093,spinal dura mater,affects
http://purl.obolibrary.org/obo/HP_0007344,Atrophy/Degeneration involving the spinal cord,http://purl.obolibrary.org/obo/UBERON_0002240,spinal cord,affects
http://purl.obolibrary.org/obo/HP_0007367,Atrophy/Degeneration affecting the central nervous system,http://purl.obolibrary.org/obo/UBERON_0001017,central nervous system,affects
http://purl.obolibrary.org/obo/HP_0012444,Brain atrophy,http://purl.obolibrary.org/obo/UBERON_0000955,brain,affects
http://purl.obolibrary.org/obo/HP_0007366,Atrophy/Degeneration affecting the brainstem,http://purl.obolibrary.org/obo/UBERON_0002298,brainstem,affects
http://purl.obolibrary.org/obo/HP_0007117,Corticospinal tract atrophy,http://purl.obolibrary.org/obo/UBERON_0002707,corticospinal tract,affects
http://purl.obolibrary.org/obo/HP_0002314,Degeneration of the lateral corticospinal tracts,http://purl.obolibrary.org/obo/UBERON_0002589,lateral corticospinal tract,affects
http://purl.obolibrary.org/obo/HP_0007009,Central nervous system degeneration,http://purl.obolibrary.org/obo/UBERON_0001017,central nervous system,affects
http://purl.obolibrary.org/obo/HP_0002180,Neurodegeneration,http://purl.obolibrary.org/obo/UBERON_0001017,central nervous system,affects
http://purl.obolibrary.org/obo/HP_0040140,Degeneration of the striatum,http://purl.obolibrary.org/obo/UBERON_0002435,striatum,affects
http://purl.obolibrary.org/obo/HP_0002528,Granulovacuolar degeneration,http://purl.obolibrary.org/obo/UBERON_0001954,Ammon's horn,affects
http://purl.obolibrary.org/obo/HP_0010651,Abnormal meningeal morphology,http://purl.obolibrary.org/obo/UBERON_0002360,meninx,affects
http://purl.obolibrary.org/obo/HP_0100700,Abnormal arachnoid mater morphology,http://purl.obolibrary.org/obo/UBERON_0002362,arachnoid mater,affects
http://purl.obolibrary.org/obo/HP_0010652,Abnormal dura mater morphology,http://purl.obolibrary.org/obo/UBERON_0002363,dura mater,affects
http://purl.obolibrary.org/obo/HP_0010653,Abnormality of the falx cerebri,http://purl.obolibrary.org/obo/UBERON_0006059,falx cerebri,affects
http://purl.obolibrary.org/obo/HP_0010654,Aplasia of the falx cerebri,http://purl.obolibrary.org/obo/UBERON_0006059,falx cerebri,affects
http://purl.obolibrary.org/obo/HP_0005462,Calcification of falx cerebri,http://purl.obolibrary.org/obo/UBERON_0006059,falx cerebri,affects
http://purl.obolibrary.org/obo/HP_0100701,Abnormal pia mater,http://purl.obolibrary.org/obo/UBERON_0002361,pia mater,affects
http://purl.obolibrary.org/obo/HP_0100250,Meningeal calcification,http://purl.obolibrary.org/obo/UBERON_0010743,meningeal cluster,affects
http://purl.obolibrary.org/obo/HP_0012443,Abnormal brain morphology,http://purl.obolibrary.org/obo/UBERON_0000955,brain,affects
http://purl.obolibrary.org/obo/HP_0011282,Abnormal hindbrain morphology,http://purl.obolibrary.org/obo/UBERON_0002028,hindbrain,affects
http://purl.obolibrary.org/obo/HP_0011441,Abnormal medulla oblongata morphology,http://purl.obolibrary.org/obo/UBERON_0001896,medulla oblongata,affects
http://purl.obolibrary.org/obo/HP_0008303,Olivary degeneration,http://purl.obolibrary.org/obo/UBERON_0000128,olivary body,affects
http://purl.obolibrary.org/obo/HP_0011283,Abnormal metencephalon morphology,http://purl.obolibrary.org/obo/UBERON_0001895,metencephalon,affects
http://purl.obolibrary.org/obo/HP_0007361,Abnormal pons morphology,http://purl.obolibrary.org/obo/UBERON_0000988,pons,affects
http://purl.obolibrary.org/obo/HP_0011932,Abnormal superior cerebellar peduncle morphology,http://purl.obolibrary.org/obo/UBERON_0007709,superior cerebellar peduncle of pons,affects
http://purl.obolibrary.org/obo/HP_0030286,Atrophic superior cerebellar peduncle,http://purl.obolibrary.org/obo/UBERON_0007709,superior cerebellar peduncle of pons,affects
http://purl.obolibrary.org/obo/HP_0030285,Splayed superior cerebellar peduncle,http://purl.obolibrary.org/obo/UBERON_0007709,superior cerebellar peduncle of pons,affects
http://purl.obolibrary.org/obo/HP_0011933,Elongated superior cerebellar peduncle,http://purl.obolibrary.org/obo/UBERON_0007709,superior cerebellar peduncle of pons,affects
http://purl.obolibrary.org/obo/HP_0002404,Thickened superior cerebellar peduncle,http://purl.obolibrary.org/obo/UBERON_0007709,superior cerebellar peduncle of pons,affects
http://purl.obolibrary.org/obo/HP_0007027,Poorly formed metencephalon,http://purl.obolibrary.org/obo/UBERON_0001895,metencephalon,affects
http://purl.obolibrary.org/obo/HP_0001317,Abnormal cerebellum morphology,http://purl.obolibrary.org/obo/UBERON_0002037,cerebellum,affects
http://purl.obolibrary.org/obo/HP_0012081,Enlarged cerebellum,http://purl.obolibrary.org/obo/UBERON_0002037,cerebellum,affects
http://purl.obolibrary.org/obo/HP_0002438,Cerebellar malformation,http://purl.obolibrary.org/obo/UBERON_0002037,cerebellum,affects
http://purl.obolibrary.org/obo/HP_0002334,Abnormal cerebellar vermis morphology,http://purl.obolibrary.org/obo/UBERON_0004720,cerebellar vermis,affects
http://purl.obolibrary.org/obo/HP_0007001,Loss of Purkinje cells in the cerebellar vermis,http://purl.obolibrary.org/obo/UBERON_0004720,cerebellar vermis,affects
http://purl.obolibrary.org/obo/HP_0006855,Cerebellar vermis atrophy,http://purl.obolibrary.org/obo/UBERON_0004720,cerebellar vermis,affects
http://purl.obolibrary.org/obo/HP_0002195,Dysgenesis of the cerebellar vermis,http://purl.obolibrary.org/obo/UBERON_0004720,cerebellar vermis,affects
http://purl.obolibrary.org/obo/HP_0007033,Cerebellar dysplasia,http://purl.obolibrary.org/obo/UBERON_0002037,cerebellum,affects
http://purl.obolibrary.org/obo/HP_0011931,Abnormal cerebellar peduncle morphology,http://purl.obolibrary.org/obo/UBERON_0007416,cerebellar peduncle,affects
http://purl.obolibrary.org/obo/HP_0006899,Fusion of the cerebellar hemispheres,http://purl.obolibrary.org/obo/UBERON_0014889,left hemisphere of cerebellum,affects
http://purl.obolibrary.org/obo/HP_0007352,Cerebellar calcifications,http://purl.obolibrary.org/obo/UBERON_0002037,cerebellum,affects
http://purl.obolibrary.org/obo/HP_0002461,Cerebellar dentate nucleus calcification,http://purl.obolibrary.org/obo/UBERON_0002132,dentate nucleus,affects
http://purl.obolibrary.org/obo/HP_0100321,Abnormal dentate nucleus morphology,http://purl.obolibrary.org/obo/UBERON_0002132,dentate nucleus,affects
http://purl.obolibrary.org/obo/HP_0007047,Atrophy of the dentate nucleus,http://purl.obolibrary.org/obo/UBERON_0002132,dentate nucleus,affects
http://purl.obolibrary.org/obo/HP_0001272,Cerebellar atrophy,http://purl.obolibrary.org/obo/UBERON_0002037,cerebellum,affects
http://purl.obolibrary.org/obo/HP_0008278,Cerebellar cortical atrophy,http://purl.obolibrary.org/obo/UBERON_0002129,cerebellar cortex,affects
http://purl.obolibrary.org/obo/HP_0012480,Abnormal cerebral vein morphology,http://purl.obolibrary.org/obo/UBERON_0001663,cerebral vein,affects
http://purl.obolibrary.org/obo/HP_0009145,Abnormal cerebral artery morphology,http://purl.obolibrary.org/obo/UBERON_0004449,cerebral artery,affects
http://purl.obolibrary.org/obo/HP_0012518,Abnormal circle of Willis morphology,http://purl.obolibrary.org/obo/UBERON_0003709,circle of Willis,affects
http://purl.obolibrary.org/obo/HP_0012492,Cerebral artery stenosis,http://purl.obolibrary.org/obo/UBERON_0004449,cerebral artery,affects
http://purl.obolibrary.org/obo/HP_0100547,Abnormal forebrain morphology,http://purl.obolibrary.org/obo/UBERON_0001890,forebrain,affects
http://purl.obolibrary.org/obo/HP_0040327,Abnormal morphology of the olfactory bulb,http://purl.obolibrary.org/obo/UBERON_0002264,olfactory bulb,affects
http://purl.obolibrary.org/obo/HP_0032466,Aplasia of the olfactory bulb,http://purl.obolibrary.org/obo/UBERON_0002264,olfactory bulb,affects
http://purl.obolibrary.org/obo/HP_0025057,Abnormal olfactory lobe morphology,http://purl.obolibrary.org/obo/UBERON_0005366,olfactory lobe,affects
http://purl.obolibrary.org/obo/HP_0001341,Olfactory lobe agenesis,http://purl.obolibrary.org/obo/UBERON_0005366,olfactory lobe,affects
http://purl.obolibrary.org/obo/HP_0020128,Aplasia of the olfactory tract,http://purl.obolibrary.org/obo/UBERON_0002265,olfactory tract,affects
http://purl.obolibrary.org/obo/HP_0010662,Abnormal diencephalon morphology,http://purl.obolibrary.org/obo/UBERON_0001894,diencephalon,affects
http://purl.obolibrary.org/obo/HP_0012286,Abnormal hypothalamus morphology,http://purl.obolibrary.org/obo/UBERON_0001898,hypothalamus,affects
http://purl.obolibrary.org/obo/HP_0025098,Dysgenesis of the hypothalamus,http://purl.obolibrary.org/obo/UBERON_0001898,hypothalamus,affects
http://purl.obolibrary.org/obo/HP_0025058,Hypothalamic atrophy,http://purl.obolibrary.org/obo/UBERON_0001898,hypothalamus,affects
http://purl.obolibrary.org/obo/HP_0010663,Abnormal thalamus morphology,http://purl.obolibrary.org/obo/UBERON_0004703,dorsal thalamus,affects
http://purl.obolibrary.org/obo/HP_0012693,Abnormal thalamic size,http://purl.obolibrary.org/obo/UBERON_0004703,dorsal thalamus,affects
http://purl.obolibrary.org/obo/HP_0012695,Decreased thalamic volume,http://purl.obolibrary.org/obo/UBERON_0004703,dorsal thalamus,affects
http://purl.obolibrary.org/obo/HP_0012694,Enlarged thalamic volume,http://purl.obolibrary.org/obo/UBERON_0004703,dorsal thalamus,affects
http://purl.obolibrary.org/obo/HP_0025041,Thalamic calcification,http://purl.obolibrary.org/obo/UBERON_0004703,dorsal thalamus,affects
http://purl.obolibrary.org/obo/HP_0010664,Fusion of the left and right thalami,http://purl.obolibrary.org/obo/UBERON_0013683,left dorsal thalamus,affects
http://purl.obolibrary.org/obo/HP_0025040,Thalamic edema,http://purl.obolibrary.org/obo/UBERON_0004703,dorsal thalamus,affects
http://purl.obolibrary.org/obo/HP_0025099,Dysgenesis of the thalamus,http://purl.obolibrary.org/obo/UBERON_0004703,dorsal thalamus,affects
http://purl.obolibrary.org/obo/HP_0007343,Abnormal morphology of the limbic system,http://purl.obolibrary.org/obo/UBERON_0000349,limbic system,affects
http://purl.obolibrary.org/obo/HP_0025100,Abnormal hippocampus morphology,http://purl.obolibrary.org/obo/UBERON_0002421,hippocampal formation,affects
http://purl.obolibrary.org/obo/HP_0100961,Enlarged hippocampus,http://purl.obolibrary.org/obo/UBERON_0002421,hippocampal formation,affects
http://purl.obolibrary.org/obo/HP_0025101,Dysgenesis of the hippocampus,http://purl.obolibrary.org/obo/UBERON_0002421,hippocampal formation,affects
http://purl.obolibrary.org/obo/HP_0002060,Abnormal cerebral morphology,http://purl.obolibrary.org/obo/UBERON_0001893,telencephalon,affects
http://purl.obolibrary.org/obo/HP_0007375,Abnormal septum pellucidum morphology,http://purl.obolibrary.org/obo/UBERON_0004714,septum pellucidum,affects
http://purl.obolibrary.org/obo/HP_0002389,Cavum septum pellucidum,http://purl.obolibrary.org/obo/UBERON_0002742,lamina of septum pellucidum,affects
http://purl.obolibrary.org/obo/HP_0001331,Absent septum pellucidum,http://purl.obolibrary.org/obo/UBERON_0004714,septum pellucidum,affects
http://purl.obolibrary.org/obo/HP_0010993,Abnormal cerebral subcortex morphology,http://purl.obolibrary.org/obo/UBERON_0000454,cerebral subcortex,affects
http://purl.obolibrary.org/obo/HP_0002500,Abnormal cerebral white matter morphology,http://purl.obolibrary.org/obo/UBERON_0002437,cerebral hemisphere white matter,affects
http://purl.obolibrary.org/obo/HP_0030301,Abnormality of the anterior commissure,http://purl.obolibrary.org/obo/UBERON_0000935,anterior commissure,affects
http://purl.obolibrary.org/obo/HP_0012502,Abnormality of the internal capsule,http://purl.obolibrary.org/obo/UBERON_0001887,internal capsule of telencephalon,affects
http://purl.obolibrary.org/obo/HP_0012762,Cerebral white matter atrophy,http://purl.obolibrary.org/obo/UBERON_0002437,cerebral hemisphere white matter,affects
http://purl.obolibrary.org/obo/HP_0001273,Abnormal corpus callosum morphology,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,affects
http://purl.obolibrary.org/obo/HP_0200011,Abnormal length of corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,affects
http://purl.obolibrary.org/obo/HP_0200012,Short corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,affects
http://purl.obolibrary.org/obo/HP_0007074,Thick corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,affects
http://purl.obolibrary.org/obo/HP_0006989,Dysplastic corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,affects
http://purl.obolibrary.org/obo/HP_0007341,Diffuse swelling of cerebral white matter,http://purl.obolibrary.org/obo/UBERON_0002437,cerebral hemisphere white matter,affects
http://purl.obolibrary.org/obo/HP_0012429,Aplasia/Hypoplasia of the cerebral white matter,http://purl.obolibrary.org/obo/UBERON_0002437,cerebral hemisphere white matter,affects
http://purl.obolibrary.org/obo/HP_0200017,Cerebral white matter agenesis,http://purl.obolibrary.org/obo/UBERON_0002437,cerebral hemisphere white matter,affects
http://purl.obolibrary.org/obo/HP_0012430,Cerebral white matter hypoplasia,http://purl.obolibrary.org/obo/UBERON_0002437,cerebral hemisphere white matter,affects
http://purl.obolibrary.org/obo/HP_0002134,Abnormal basal ganglia morphology,http://purl.obolibrary.org/obo/UBERON_0002420,basal ganglion,affects
http://purl.obolibrary.org/obo/HP_0012697,Small basal ganglia,http://purl.obolibrary.org/obo/UBERON_0002420,basal ganglion,affects
http://purl.obolibrary.org/obo/HP_0025039,Basal ganglia edema,http://purl.obolibrary.org/obo/UBERON_0002420,basal ganglion,affects
http://purl.obolibrary.org/obo/HP_0012128,Basal ganglia necrosis,http://purl.obolibrary.org/obo/UBERON_0002420,basal ganglion,affects
http://purl.obolibrary.org/obo/HP_0007048,Large basal ganglia,http://purl.obolibrary.org/obo/UBERON_0002420,basal ganglion,affects
http://purl.obolibrary.org/obo/HP_0025102,Dysgenesis of the basal ganglia,http://purl.obolibrary.org/obo/UBERON_0002420,basal ganglion,affects
http://purl.obolibrary.org/obo/HP_0010994,Abnormal corpus striatum morphology,http://purl.obolibrary.org/obo/UBERON_0002435,striatum,affects
http://purl.obolibrary.org/obo/HP_0031982,Abnormal putamen morphology,http://purl.obolibrary.org/obo/UBERON_0001874,putamen,affects
http://purl.obolibrary.org/obo/HP_0041052,Agenesis of putamen,http://purl.obolibrary.org/obo/UBERON_0001874,putamen,affects
http://purl.obolibrary.org/obo/HP_0002339,Abnormal caudate nucleus morphology,http://purl.obolibrary.org/obo/UBERON_0001873,caudate nucleus,affects
http://purl.obolibrary.org/obo/HP_0002453,Abnormal globus pallidus morphology,http://purl.obolibrary.org/obo/UBERON_0001875,globus pallidus,affects
http://purl.obolibrary.org/obo/HP_0031627,Globus pallidus calcification,http://purl.obolibrary.org/obo/UBERON_0001875,globus pallidus,affects
http://purl.obolibrary.org/obo/HP_0002135,Basal ganglia calcification,http://purl.obolibrary.org/obo/UBERON_0002420,basal ganglion,affects
http://purl.obolibrary.org/obo/HP_0045007,Abnormal substantia nigra morphology,http://purl.obolibrary.org/obo/UBERON_0002038,substantia nigra,affects
http://purl.obolibrary.org/obo/HP_0002352,Leukoencephalopathy,http://purl.obolibrary.org/obo/UBERON_0002437,cerebral hemisphere white matter,affects
http://purl.obolibrary.org/obo/HP_0002538,Abnormal cerebral cortex morphology,http://purl.obolibrary.org/obo/UBERON_0000956,cerebral cortex,affects
http://purl.obolibrary.org/obo/HP_0002539,Cortical dysplasia,http://purl.obolibrary.org/obo/UBERON_0000956,cerebral cortex,affects
http://purl.obolibrary.org/obo/HP_0034221,Abnormal temporal lobe morphology,http://purl.obolibrary.org/obo/UBERON_0001871,temporal lobe,affects
http://purl.obolibrary.org/obo/HP_0006891,Thick cerebral cortex,http://purl.obolibrary.org/obo/UBERON_0000956,cerebral cortex,affects
http://purl.obolibrary.org/obo/HP_0002472,Small cerebral cortex,http://purl.obolibrary.org/obo/UBERON_0000956,cerebral cortex,affects
http://purl.obolibrary.org/obo/HP_0002181,Cerebral edema,http://purl.obolibrary.org/obo/UBERON_0001893,telencephalon,affects
http://purl.obolibrary.org/obo/HP_0002514,Cerebral calcification,http://purl.obolibrary.org/obo/UBERON_0001893,telencephalon,affects
http://purl.obolibrary.org/obo/HP_0007229,Intracerebral periventricular calcifications,http://purl.obolibrary.org/obo/UBERON_0014932,periventricular white matter,affects
http://purl.obolibrary.org/obo/HP_0002418,Abnormal midbrain morphology,http://purl.obolibrary.org/obo/UBERON_0001891,midbrain,affects
http://purl.obolibrary.org/obo/HP_0007265,Absent mesencephalon,http://purl.obolibrary.org/obo/UBERON_0001891,midbrain,affects
http://purl.obolibrary.org/obo/HP_0002118,Abnormal cerebral ventricle morphology,http://purl.obolibrary.org/obo/UBERON_0004086,brain ventricle,affects
http://purl.obolibrary.org/obo/HP_0010951,Abnormal third ventricle morphology,http://purl.obolibrary.org/obo/UBERON_0002286,third ventricle,affects
http://purl.obolibrary.org/obo/HP_0007082,Dilated third ventricle,http://purl.obolibrary.org/obo/UBERON_0002286,third ventricle,affects
http://purl.obolibrary.org/obo/HP_0007376,Abnormal choroid plexus morphology,http://purl.obolibrary.org/obo/UBERON_0001886,choroid plexus,affects
http://purl.obolibrary.org/obo/HP_0006960,Choroid plexus calcification,http://purl.obolibrary.org/obo/UBERON_0001886,choroid plexus,affects
http://purl.obolibrary.org/obo/HP_0002119,Ventriculomegaly,http://purl.obolibrary.org/obo/UBERON_0004086,brain ventricle,affects
http://purl.obolibrary.org/obo/HP_0006956,Lateral ventricle dilatation,http://purl.obolibrary.org/obo/UBERON_0002285,telencephalic ventricle,affects
http://purl.obolibrary.org/obo/HP_0002198,Dilated fourth ventricle,http://purl.obolibrary.org/obo/UBERON_0002422,fourth ventricle,affects
http://purl.obolibrary.org/obo/HP_0010950,Abnormal fourth ventricle morphology,http://purl.obolibrary.org/obo/UBERON_0002422,fourth ventricle,affects
http://purl.obolibrary.org/obo/HP_0030047,Abnormal lateral ventricle morphology,http://purl.obolibrary.org/obo/UBERON_0002285,telencephalic ventricle,affects
http://purl.obolibrary.org/obo/HP_0002410,Aqueductal stenosis,http://purl.obolibrary.org/obo/UBERON_0002289,midbrain cerebral aqueduct,affects
http://purl.obolibrary.org/obo/HP_0002363,Abnormal brainstem morphology,http://purl.obolibrary.org/obo/UBERON_0002298,brainstem,affects
http://purl.obolibrary.org/obo/HP_0012501,Abnormal brainstem white matter morphology,http://purl.obolibrary.org/obo/UBERON_0014891,brainstem white matter,affects
http://purl.obolibrary.org/obo/HP_0002492,Abnormal corticospinal tract morphology,http://purl.obolibrary.org/obo/UBERON_0002707,corticospinal tract,affects
http://purl.obolibrary.org/obo/HP_0000759,Abnormal peripheral nervous system morphology,http://purl.obolibrary.org/obo/UBERON_0000010,peripheral nervous system,affects
http://purl.obolibrary.org/obo/HP_0003406,Peripheral nerve compression,http://purl.obolibrary.org/obo/UBERON_0001021,nerve,affects
http://purl.obolibrary.org/obo/HP_0045010,Abnormal peripheral nerve morphology by anatomical site,http://purl.obolibrary.org/obo/UBERON_0001021,nerve,affects
