source_language	translation_language	subject_id	source_value	predicate_id	translation_value	translation_status
en	es	HP:0032706	Focal aware cognitive seizure with left-right confusion	rdfs:label	Convulsión focal cognitiva sin pérdida de conciencia con confusión izquierda-derecha	OFFICIAL
en	es	HP:0032707	Focal aware cognitive seizure with dyslexia/alexia	rdfs:label	Convulsión focal cognitiva sin pérdida de conciencia con dislexia / alexia	OFFICIAL
en	es	HP:0032708	Focal aware cognitive seizure with anomia	rdfs:label	Convulsión focal cognitiva sin pérdida de conciencia con anomia	OFFICIAL
en	es	HP:0032709	Focal aware cognitive seizure with dysgraphia/agraphia	rdfs:label	Convulsión focal cognitiva sin pérdida de conciencia con disgrafía / agrafia	OFFICIAL
en	es	HP:0032710	Focal aware cognitive seizure with receptive dysphasia/aphasia	rdfs:label	Convulsión focal cognitiva sin pérdida de conciencia con disfasia / afasia receptiva	OFFICIAL
en	es	HP:0032711	Focal aware clonic seizure	rdfs:label	Convulsión focal clónica sin pérdida de conciencia	OFFICIAL
en	es	HP:0032712	Focal motor impaired awareness seizure	rdfs:label	Convulsión focal con pérdida de conciencia y deterioro motor	OFFICIAL
en	es	HP:0032713	Focal motor impaired awareness seizure with version	rdfs:label	Convulsión focal con pérdida de conciencia con deterioro motor con versión	OFFICIAL
en	es	HP:0032714	Focal impaired awareness bilateral motor seizure	rdfs:label	Convulsión focal con pérdida de conciencia motora bilateral	OFFICIAL
en	es	HP:0032715	Focal bilateral motor seizure	rdfs:label	Convulsión focal motora bilateral	OFFICIAL
en	es	HP:0032716	Focal non-motor impaired awareness seizure	rdfs:label	Convulsión focal con pérdida de conciencia no motora	OFFICIAL
en	es	HP:0032717	Focal motor impaired awareness seizure with dystonia	rdfs:label	Convulsión focal motora con pérdida de conciencia con distonía	OFFICIAL
en	es	HP:0032718	Focal motor seizure with dystonia	rdfs:label	Convulsión focal motora con distonía	OFFICIAL
en	es	HP:0032719	Focal motor impaired awareness seizure with dysarthria/anarthria	rdfs:label	Convulsión focal motora con pérdida de conciencia y con disartria / anartria	OFFICIAL
en	es	HP:0032720	Focal motor seizure with dysarthria/anarthria	rdfs:label	Convulsión focal motora con disartria / anartria	OFFICIAL
en	es	HP:0032721	Focal motor seizure with paresis/paralysis	rdfs:label	Convulsión focal motora con paresia / parálisis	OFFICIAL
en	es	HP:0032722	Focal aware tonic seizure	rdfs:label	Convulsión focal tónica sin pérdida de conciencia	OFFICIAL
en	es	HP:0032723	Focal motor aware seizure with dystonia	rdfs:label	Convulsión focal motora sin pérdida de conciencia con distonía	OFFICIAL
en	es	HP:0032724	Focal impaired awareness tonic seizure	rdfs:label	Convulsión focal tónica con pérdida de conciencia	OFFICIAL
en	es	HP:0032725	Focal impaired awareness clonic seizure	rdfs:label	Convulsión focal clónica con pérdida de conciencia	OFFICIAL
en	es	HP:0032726	Focal impaired awareness hyperkinetic seizure	rdfs:label	Convulsión focal motora hipercinética con pérdida de conciencia	OFFICIAL
en	es	HP:0032727	Focal emotional seizure with agitation	rdfs:label	Convulsión focal emocional con agitación	OFFICIAL
en	es	HP:0032728	Focal impaired awareness atonic seizure	rdfs:label	Convulsión focal atónica con pérdida de conciencia	OFFICIAL
en	es	HP:0032729	Focal emotional seizure with pleasure	rdfs:label	Convulsión focal emocional placentera	OFFICIAL
en	es	HP:0032730	Focal impaired awareness myoclonic seizure	rdfs:label	Convulsión focal mioclónica con pérdida de conciencia	OFFICIAL
en	es	HP:0032731	Focal aware hyperkinetic seizure	rdfs:label	Convulsión focal hipercinética sin pérdida de conciencia	OFFICIAL
en	es	HP:0032732	Focal motor aware seizure with paresis/paralysis	rdfs:label	Convulsión focal motora sin pérdida de conciencia con paresia / parálisis	OFFICIAL
en	es	HP:0032733	Focal motor aware seizure with dysarthria/anarthria	rdfs:label	Convulsión focal motora sin pérdida de conciencia con con paresia / parálisis	OFFICIAL
en	es	HP:0032734	Focal aware emotional seizure	rdfs:label	Convulsión focal emocional sin pérdida de conciencia	OFFICIAL
en	es	HP:0032735	Focal aware emotional seizure with anger	rdfs:label	Convulsión focal emocional sin pérdida de conciencia con ira	OFFICIAL
en	es	HP:0032736	Focal emotional seizure with anger	rdfs:label	Convuslión focal emocional con ira	OFFICIAL
en	es	HP:0032737	Focal emotional seizure with paranoia	rdfs:label	Convuslión focal emocional con paranoia	OFFICIAL
en	es	HP:0032738	Focal aware emotional seizure with fear/anxiety/panic	rdfs:label	Convulsión focal motora con pérdida de conciencia y con miedo / ansiedad / pánico	OFFICIAL
en	es	HP:0032739	Focal emotional seizure with fear/anxiety/panic	rdfs:label	Convulsión focal emocional sin pérdida de conciencial con miedo / ansiedad / pánico	OFFICIAL
en	es	HP:0032740	Focal aware autonomic seizure	rdfs:label	Convulsión focal emocional sin pérdida de conciencia autonómica	OFFICIAL
en	es	HP:0032741	Focal aware emotional seizure with paranoia	rdfs:label	Convulsión focal emocional sin pérdida de conciencia con paranoia	OFFICIAL
en	es	HP:0032742	Focal aware emotional seizure with pleasure	rdfs:label	Convulsión focal emocional sin pérdida de conciencia con placer	OFFICIAL
en	es	HP:0032743	Focal aware emotional seizure with crying	rdfs:label	Convulsión focal emocional sin pérdida de conciencia con llanto	OFFICIAL
en	es	HP:0032744	Focal aware emotional seizure with agitation	rdfs:label	Convulsión focal emocional sin pérdida de conciencia con agitación	OFFICIAL
en	es	HP:0032745	Focal aware emotional seizure with laughing	rdfs:label	Convulsión focal emocional sin pérdida de conciencia con risa	OFFICIAL
en	es	HP:0032746	Focal impaired awareness emotional seizure	rdfs:label	Convulsión focal emocional con pérdida de conciencia	OFFICIAL
en	es	HP:0032747	Focal impaired awareness emotional seizure with pleasure	rdfs:label	Convulsión focal emocional con pérdida de conciencia con placer	OFFICIAL
en	es	HP:0032748	Focal impaired awareness emotional seizure with anger	rdfs:label	Convulsión focal emocional con pérdida de conciencia con ira	OFFICIAL
en	es	HP:0032749	Focal impaired awareness emotional seizure with paranoia	rdfs:label	Convulsión focal emocional con pérdida de conciencia con paranoia	OFFICIAL
en	es	HP:0032750	Focal impaired awareness emotional seizure with laughing	rdfs:label	Convulsión focal emocional con pérdida de conciencia con risa	OFFICIAL
en	es	HP:0032751	Focal impaired awareness emotional seizure with crying	rdfs:label	Convulsión focal emocional con pérdida de conciencia con llanto	OFFICIAL
en	es	HP:0032752	Focal impaired awareness emotional seizure with fear/anxiety/panic	rdfs:label	Convulsión focal emocional con pérdida de conciencia con miedo / ansiedad / pánico	OFFICIAL
en	es	HP:0032753	Focal impaired awareness emotional seizure with agitation	rdfs:label	Convulsión focal emocional con pérdida de conciencia con agitación	OFFICIAL
en	es	HP:0032754	Focal aware sensory seizure	rdfs:label	Convulsión focal sensorial sin pérdida de conciencia	OFFICIAL
en	es	HP:0032755	Focal impaired awareness autonomic seizure	rdfs:label	Convulsión focal autonómica con pérdida de conciencia	OFFICIAL
en	es	HP:0032756	Focal impaired awareness cognitive seizure	rdfs:label	Convulsión focal cognitiva con pérdida de conciencia	OFFICIAL
en	es	HP:0032757	Focal aware hemiclonic seizure	rdfs:label	Convulsión focal emocional sin pérdida de conciencial hemiclónica	OFFICIAL
en	es	HP:0032758	Focal aware myoclonic seizure	rdfs:label	Convulsión focal emocional sin pérdida de conciencial mioclónica	OFFICIAL
en	es	HP:0032759	Focal sensory seizure with vestibular features	rdfs:label	Convulsión focal sensorial con características vestibulares	OFFICIAL
en	es	HP:0032760	Focal sensory seizure with hot-cold sensations	rdfs:label	Convulsión focal sensorial focal con sensaciones de frío y calor	OFFICIAL
en	es	HP:0032761	Focal aware autonomic seizure with pallor/flushing	rdfs:label	Convulsión focal autonómica sin pérdida de conciencia con palidez / rubor	OFFICIAL
en	es	HP:0032762	Focal autonomic seizure with pallor/flushing	rdfs:label	Convulsión focal autonómica focal con palidez / rubor	OFFICIAL
en	es	HP:0032763	Focal autonomic seizure with pupillary dilation/constriction	rdfs:label	Convulsión focal autonómica focal con dilatación / constricción pupilar	OFFICIAL
en	es	HP:0032764	Focal autonomic seizure with erection	rdfs:label	Convulsión focal autonómica focal con erección	OFFICIAL
en	es	HP:0032765	Focal autonomic seizure with urge to urinate/defecate	rdfs:label	Convulsión focal autonómica focal con necesidad de orinar / defecar	OFFICIAL
en	es	HP:0032766	Focal autonomic seizure with hypoventilation/hyperventilation/altered respiration	rdfs:label	Convulsión focal autonómica focal con hipoventilación / hiperventilación / respiración alterada	OFFICIAL
en	es	HP:0032767	Focal autonomic seizure with piloerection	rdfs:label	Convulsión focal autonómica focal con piloerección	OFFICIAL
en	es	HP:0032768	Focal aware autonomic seizure with pupillary dilation/constriction	rdfs:label	Convulsión focal autonómica sin pérdida de conciencia con dilatación / constricción pupilar	OFFICIAL
en	es	HP:0032769	Focal aware autonomic seizure with hypoventilation/hyperventilation/altered respiration	rdfs:label	Convulsión focal autonómica sin pérdida de conciencia con hipoventilación / hiperventilación / respiración alterada	OFFICIAL
en	es	HP:0032770	Focal aware autonomic seizure with erection	rdfs:label	Convulsión focal autonómica sin pérdida de conciencia con erección	OFFICIAL
en	es	HP:0032771	Focal autonomic seizure with lacrimation	rdfs:label	Convulsión focal autonómica focal con lagrimeo	OFFICIAL
en	es	HP:0032772	Focal impaired awareness autonomic seizure with piloerection	rdfs:label	Convulsión focal autonómica con pérdida de conciencia con piloerección	OFFICIAL
en	es	HP:0032773	Focal autonomic seizure with palpitations/tachycardia/bradycardia/asystole	rdfs:label	Convulsión focal autonómica con palpitaciones / taquicardia / bradicardia / asistolia	OFFICIAL
en	es	HP:0032774	Focal impaired awareness autonomic seizure with urge to urinate/defecate	rdfs:label	Convulsión focal autonómica con pérdida de conciencia con necesidad de orinar / defecar	OFFICIAL
en	es	HP:0032775	Focal impaired awareness autonomic seizure with hypoventilation/hyperventilation/altered respiration	rdfs:label	Convulsión focal autonómica con pérdida de conciencia con hipoventilación / hiperventilación / respiración alterada	OFFICIAL
en	es	HP:0032776	Focal aware autonomic seizure with lacrimation	rdfs:label	Convulsión focal autonómica sin pérdida de conciencia con lagrimeo	OFFICIAL
en	es	HP:0032777	Focal impaired awareness autonomic seizure with pallor/flushing	rdfs:label	Convulsión focal autonómica con pérdida de conciencia con palidez / rubor	OFFICIAL
en	es	HP:0032778	Focal impaired awareness autonomic seizure with epigastric sensation/nausea/vomiting/other gastrointestinal phenomena	rdfs:label	Convulsión focal autonómica con pérdida de conciencia con sensación epigástrica / náuseas / vómitos / otros fenómenos gastrointestinales	OFFICIAL
en	es	HP:0032779	Focal impaired awareness autonomic seizure with pupillary dilation/constriction	rdfs:label	Convulsión focal autonómica con pérdida de concienciacon dilatación / constricción pupilar	OFFICIAL
en	es	HP:0032780	Focal impaired awareness autonomic seizure with erection	rdfs:label	Convulsión focal autonómica con pérdida de conciencia con erección	OFFICIAL
en	es	HP:0032781	Focal aware autonomic seizure with urge to urinate/defecate	rdfs:label	Convulsión focal autonómica sin pérdida de conciencia con necesidad de orinar / defecar	OFFICIAL
en	es	HP:0032782	Focal impaired awareness autonomic seizure with lacrimation	rdfs:label	Convulsión focal autonómica con pérdida de conciencia con lagrimeo	OFFICIAL
en	es	HP:0032783	Focal aware autonomic seizure with piloerection	rdfs:label	Convulsión focal autonómica sin pérdida de conciencia con piloerección	OFFICIAL
en	es	HP:0032784	Focal aware autonomic seizure with palpitations/tachycardia/bradycardia/asystole	rdfs:label	Convulsión focal autonómica sin pérdida de conciencia con palpitaciones / taquicardia / bradicardia / asistolia	OFFICIAL
en	es	HP:0032785	Focal aware autonomic seizure with epigastric sensation/nausea/vomiting/other gastrointestinal phenomena	rdfs:label	Convulsión focal autonómica sin pérdida de conciencia con sensación epigástrica / náuseas / vómitos / otros fenómenos gastrointestinales	OFFICIAL
en	es	HP:0032786	Migrating focal seizure	rdfs:label	Convulsión focal migratoria	OFFICIAL
en	es	HP:0032787	Focal impaired awareness sensory seizure	rdfs:label	Convulsión focal sensorial con pérdida de conciencia	OFFICIAL
en	es	HP:0032788	Focal impaired awareness autonomic seizure with palpitations/tachycardia/bradycardia/asystole	rdfs:label	Convulsión focal autonómica con pérdida de conciencial con palpitaciones / taquicardia / bradicardia / asistolia	OFFICIAL
en	es	HP:0032789	Focal aware behavior arrest seizure	rdfs:label	Convulsión focal autonómica sin pérdida de conciencia y con parada	OFFICIAL
en	es	HP:0032790	Focal impaired awareness behavior arrest seizure	rdfs:label	Convulsión focal con pérdida de la conciencia con alteración de la conducta	OFFICIAL
en	es	HP:0032791	Focal impaired awareness cognitive seizure with anomia	rdfs:label	Convulsión focal cognitiva con pérdida de conciencia con anomia	OFFICIAL
en	es	HP:0032792	Tonic seizure	rdfs:label	Convulsión tónica	OFFICIAL
en	es	HP:0032793	Focal impaired awareness cognitive seizure with receptive dysphasia/aphasia	rdfs:label	Convulsión focal cognitiva con pérdida de conciencia con disfasia / afasia receptiva	OFFICIAL
en	es	HP:0032794	Myoclonic seizure	rdfs:label	Convulsión mioclónica	OFFICIAL
en	es	HP:0032795	Generalized myoclonic-tonic-clonic seizure	rdfs:label	Convulsión mioclónico-tónico-clónica generalizada	OFFICIAL
en	es	HP:0032796	Focal impaired awareness cognitive seizure with left-right confusion	rdfs:label	Convulsión focal cognitiva con pérdida de conciencia con confusión izquierda-derecha	OFFICIAL
en	es	HP:0032797	Focal aware sensory seizure with olfactory features	rdfs:label	Convulsión focal sensorial sin pérdida de conciencia con características olfativas	OFFICIAL
en	es	HP:0032798	Focal impaired awareness cognitive seizure with neglect	rdfs:label	Convulsión focal cognitiva con pérdida de conciencia con negligencia	OFFICIAL
en	es	HP:0032799	Focal impaired awareness hemiclonic seizure	rdfs:label	Convulsión focal hemiclónica con pérdida de conciencia	OFFICIAL
en	es	HP:0032800	Focal aware sensory seizure with vestibular features	rdfs:label	Convulsión focal sensorial sin pérdida de conciencia con características vestibulares	OFFICIAL
en	es	HP:0032801	Focal impaired awareness cognitive seizure with memory impairment	rdfs:label	Convulsión focal cognitiva con pérdida de conciencia con deterioro de la memoria	OFFICIAL
en	es	HP:0032802	Focal impaired awareness cognitive seizure with dyscalculia/acalculia	rdfs:label	Convulsión focal cognitiva con pérdida de conciencia con discalculia / acalculia	OFFICIAL
en	es	HP:0032803	Focal impaired awareness cognitive seizure with dysgraphia/agraphia	rdfs:label	Convulsión focal cognitiva con pérdida de conciencia con disgrafía / agrafia	OFFICIAL
en	es	HP:0032804	Focal impaired awareness sensory seizure with olfactory features	rdfs:label	Convulsión focal sensorial con pérdida de conciencia con características olfativas	OFFICIAL
en	es	HP:0032805	Focal impaired awareness sensory seizure with vestibular features	rdfs:label	Convulsión focal sensorial con pérdida de conciencia con características vestibulares	OFFICIAL
en	es	HP:0032806	Focal impaired awareness sensory seizure with visual features	rdfs:label	Convulsión focal sensorial con pérdida de conciencia con características visuales	OFFICIAL
en	es	HP:0032807	Neonatal seizure	rdfs:label	Convulsión neonatal	OFFICIAL
en	es	HP:0032808	Neonatal seizure with electrographic correlate	rdfs:label	Convulsión neonatal con correlación electroencefalográfica	OFFICIAL
en	es	HP:0032809	Neonatal electro-clinical seizure	rdfs:label	Convulsión neonatal con correlato electroencefalográfico	OFFICIAL
en	es	HP:0032810	Focal sensory seizure with cephalic sensation	rdfs:label	Convulsión focal sensorial con sensación cefálica	OFFICIAL
en	es	HP:0032811	Neonatal electrographic only seizure	rdfs:label	Convulsión neonatal sólo con actividad electroencefalográfica	OFFICIAL
en	es	HP:0032812	Neonatal electro-clinical non-motor seizure	rdfs:label	Convulsión neonatal electroclínica no motora	OFFICIAL
en	es	HP:0032813	Neonatal electro-clinical motor seizure	rdfs:label	Convulsión neonatal electroclínica motora	OFFICIAL
en	es	HP:0032814	Neonatal electro-clinical clonic seizure	rdfs:label	Convulsión neonatal electroclínica clónica	OFFICIAL
en	es	HP:0032815	Neonatal electro-clinical myoclonic seizure	rdfs:label	Convulsión neonatal electroclínica mioclónica	OFFICIAL
en	es	HP:0032816	Neonatal multifocal myoclonic seizure	rdfs:label	Convulsión neonatal mioclónica multifocal	OFFICIAL
en	es	HP:0032817	Neonatal focal myoclonic seizure	rdfs:label	Convulsión neonatal mioclónica focal	OFFICIAL
en	es	HP:0032818	Neonatal focal clonic seizure	rdfs:label	Convulsión neonatal clónica focal	OFFICIAL
en	es	HP:0032819	Neonatal bilateral clonic seizure	rdfs:label	Convulsión neonatal clónica bilateral	OFFICIAL
en	es	HP:0032820	Neonatal multifocal clonic seizure	rdfs:label	Convulsión neonatal clónica multifocal	OFFICIAL
en	es	HP:0032821	Neonatal electro-clinical tonic seizure	rdfs:label	Convulsión neonatal electroclinica tónica	OFFICIAL
en	es	HP:0032822	Neonatal electro-clinical autonomic seizure	rdfs:label	Convulsión neonatal autonómica electroclínica	OFFICIAL
en	es	HP:0032823	Neonatal electro-clinical seizure with behavior arrest	rdfs:label	Convulsión neonatal electroclínica con detención de la conducta	OFFICIAL
en	es	HP:0032824	Neonatal focal tonic seizure	rdfs:label	Convulsión neonatal tónica focal	OFFICIAL
en	es	HP:0032825	Neonatal electro-clinical sequential motor seizure	rdfs:label	Convulsión neonatal motora secuencial electroclínica	OFFICIAL
en	es	HP:0032826	Focal neonatal sequential seizure	rdfs:label	Convulsión neonatal secuencial focal	OFFICIAL
en	es	HP:0032827	Multifocal neonatal sequential seizure	rdfs:label	Convulsión neonatal secuencial multifocal	OFFICIAL
en	es	HP:0032828	Neonatal bilateral symmetric tonic seizure	rdfs:label	Convulsión neonatal tónica simétrica bilateral	OFFICIAL
en	es	HP:0032829	Neonatal electro-clinical motor seizure with automatism	rdfs:label	Convulsión neonatal motora electroclínica con automatismo	OFFICIAL
en	es	HP:0032830	Neonatal seizure with bilateral asymmetric automatism	rdfs:label	Convulsión neonatal con automatismo asimétrico bilateral	OFFICIAL
en	es	HP:0032831	Neonatal bilateral asymmetric tonic seizure	rdfs:label	Convulsión neonatal tónica asimétrica bilateral	OFFICIAL
en	es	HP:0032832	Neonatal bilateral asymmetric myoclonic seizure	rdfs:label	Convulsión neonatal mioclónica asimétrica bilateral	OFFICIAL
en	es	HP:0032833	Neonatal epileptic spasm	rdfs:label	Espasmo epiléptico neonatal	OFFICIAL
en	es	HP:0032834	Neonatal seizure with unilateral automatism	rdfs:label	Convulsión neonatal con automatismo unilateral	OFFICIAL
en	es	HP:0032835	Neonatal seizure with bilateral symmetric automatism	rdfs:label	Convulsión neonatal con automatismo simétrico bilateral	OFFICIAL
en	es	HP:0032836	Neonatal bilateral symmetric myoclonic seizure	rdfs:label	Convulsión neonatal mioclónica simétrica bilateral	OFFICIAL
en	es	HP:0032837	Bilateral asymmetric neonatal sequential seizure	rdfs:label	Convulsión neonatal secuencial neonatal asimétrica	OFFICIAL
en	es	HP:0032838	Neonatal unilateral epileptic spasm	rdfs:label	Espasmo epiléptico unilateral neonatal	OFFICIAL
en	es	HP:0032839	Bilateral symmetric neonatal sequential seizure	rdfs:label	Convulsión neonatal secuencial simétrica bilateral	OFFICIAL
en	es	HP:0032840	Neonatal bilateral symmetric epileptic spasm	rdfs:label	Espasmo epiléptico simétrico bilateral neonatal	OFFICIAL
en	es	HP:0032841	Neonatal bilateral asymmetric epileptic spasm	rdfs:label	Espasmo epiléptico asimétrico bilateral neonatal	OFFICIAL
en	es	HP:0032842	Generalized-onset epileptic spasm	rdfs:label	Espasmo epiléptico de inicio generalizado	OFFICIAL
en	es	HP:0032843	Focal-onset epileptic spasm	rdfs:label	Espasmo epiléptico de inicio focal	OFFICIAL
en	es	HP:0032844	Focal impaired awareness epileptic spasm	rdfs:label	Espasmo epiléptico focal con pérdida de conciencia	OFFICIAL
en	es	HP:0032845	Focal aware epileptic spasm	rdfs:label	Espasmo epiléptico focal sin pérdida de conciencia	OFFICIAL
en	es	HP:0032846	Focal motor seizure with negative myoclonus	rdfs:label	Convulsión motora focal con mioclonus negativo	OFFICIAL
en	es	HP:0032847	Focal impaired awareness hemifacial clonic seizure	rdfs:label	Convulsión clónicafocal hemifacial con pérdida de conciencia	OFFICIAL
en	es	HP:0032848	Focal aware cognitive seizure with neglect	rdfs:label	Convulsión focal cognitiva sin pérdida de conciencia con negligencia	OFFICIAL
en	es	HP:0032849	Aphasic status epilepticus	rdfs:label	Status epiléptico afásico	OFFICIAL
en	es	HP:0032850	Focal aware cognitive seizure with expressive dysphasia/aphasia	rdfs:label	Convulsión focal cognitiva sin pérdida de conciencia con disfasia / afasia expresiva	OFFICIAL
en	es	HP:0032851	Focal aware sensory seizure with visual features	rdfs:label	Convulsión focal sensorial sin pérdida de conciencia con características visuales	OFFICIAL
en	es	HP:0032852	Focal impaired awareness cognitive seizure with conduction dysphasia/aphasia	rdfs:label	Convulsión focal cognitiva con pérdida de conciencia con disfasia de conducción / afasia	OFFICIAL
en	es	HP:0032853	Focal impaired awareness sensory seizure with hot-cold sensations	rdfs:label	Convulsión focal sensorial con pérdida de concienciacon sensaciones de frío y calor	OFFICIAL
en	es	HP:0032854	Focal aware hemifacial clonic seizure	rdfs:label	Convulsión clónica focal hemifacial sin pérdida de conciencia	OFFICIAL
en	es	HP:0032855	Photosensitive myoclonic-tonic-clonic seizure	rdfs:label	Convulsión fotosensible mioclónico-tónico-clónica	OFFICIAL
en	es	HP:0032856	Focal aware bilateral motor seizure	rdfs:label	Convulsión motora focal bilateral sin pérdida de conciencia	OFFICIAL
en	es	HP:0032857	Focal motor aware seizure with negative myoclonus	rdfs:label	Convulsión motora focal sin pérdida de conciencia con mioclonías negativas	OFFICIAL
en	es	HP:0032858	Focal motor impaired awareness seizure with negative myoclonus	rdfs:label	Convulsión motora focal con pérdida de conciencia con mioclonías negativas	OFFICIAL
en	es	HP:0032859	Focal motor impaired awareness seizure with paresis/paralysis	rdfs:label	Convulsión motora focal con pérdida de conciencia con paresia / parálisis	OFFICIAL
en	es	HP:0032860	Generalized non-convulsive status epilepticus without coma	rdfs:label	Status epiléptico no convulsivo generalizado sin coma	OFFICIAL
en	es	HP:0032861	Focal non-convulsive status epilepticus with impairment of consciousness	rdfs:label	Status epiléptico focal no convulsivo con alteración de la conciencia	OFFICIAL
en	es	HP:0032862	Status epilepticus with ictal paresis	rdfs:label	Status epiléptico con paresia ictal	OFFICIAL
en	es	HP:0032863	Typical absence status epilepticus	rdfs:label	Status epiléptico de ausencia típico	OFFICIAL
en	es	HP:0032864	Focal aware sensory seizure with auditory features	rdfs:label	Convulsión focal sensorial sin pérdida de la conciencia con características auditivas	OFFICIAL
en	es	HP:0032865	Myoclonic absence status epilepticus	rdfs:label	Status epiléptico de ausencia mioclónica	OFFICIAL
en	es	HP:0032866	Oculoclonic status epilepticus	rdfs:label	Status epiléptico oculoclónico	OFFICIAL
en	es	HP:0032867	Refractory status epilepticus	rdfs:label	Status epiléptico refractario	OFFICIAL
en	es	HP:0032868	Super-refractory status epilepticus	rdfs:label	Status epiléptico superrefractario	OFFICIAL
en	es	HP:0032869	Focal non-convulsive status epilepticus without impairment of consciousness	rdfs:label	Status epiléptico focal no convulsivo sin deterioro de la conciencia	OFFICIAL
en	es	HP:0032870	Focal impaired awareness cognitive seizure with dyslexia/alexia	rdfs:label	Convulsión focal cognitiva con pérdida de la conciencia con dislexia / alexia	OFFICIAL
en	es	HP:0032871	Focal aware cognitive seizure with hallucination	rdfs:label	Convulsión focal cognitiva sin pérdida de la conciencia con alucinaciones	OFFICIAL
en	es	HP:0032872	Focal impaired awareness cognitive seizure with illusion	rdfs:label	Convulsión focal cognitiva con pérdida de la conciencia con ilusión	OFFICIAL
en	es	HP:0032873	Focal aware sensory seizure with cephalic sensation	rdfs:label	Convulsión focal sensorial sin pérdida de la conciencia con sensación cefálica	OFFICIAL
en	es	HP:0032874	Focal impaired awareness cognitive seizure with auditory agnosia	rdfs:label	Convulsión focal cognitiva con pérdida de la conciencia con agnosia auditiva	OFFICIAL
en	es	HP:0032875	obsolete Focal impaired awareness cognitive seizure with impaired responsiveness	rdfs:label	obsoleto Convulsión cognitiva de conciencia alterada focal con alteración de la capacidad de respuesta	OFFICIAL
en	es	HP:0032876	Focal aware cognitive seizure with conduction dysphasia/aphasia	rdfs:label	Convulsión focal cognitiva sin pérdida de la conciencia con disfasia / afasia de conducción	OFFICIAL
en	es	HP:0032877	Focal aware sensory seizure with hot-cold sensations	rdfs:label	Convulsión focal sensorial sin pérdida de la conciencia con sensaciones de frío y calor	OFFICIAL
en	es	HP:0032878	Focal impaired awareness sensory seizure with cephalic sensation	rdfs:label	Convulsión focal sensorial con pérdida de la conciencia con sensación cefálica	OFFICIAL
en	es	HP:0032879	Focal impaired awareness seizure with dissociation at onset	rdfs:label	Convulsión focal con pérdida de la conciencia con disociación al inicio	OFFICIAL
en	es	HP:0032880	Focal impaired awareness sensory seizure with auditory features	rdfs:label	Convulsión focal sensorial con pérdida de la conciencia con características auditivas	OFFICIAL
en	es	HP:0032881	obsolete Focal aware cognitive seizure with impaired responsiveness	rdfs:label	obsoleto Ataque cognitivo consciente focal con alteración de la capacidad de respuesta	OFFICIAL
en	es	HP:0032882	Focal impaired awareness cognitive seizure with deja vu/jamais vu	rdfs:label	Convulsión focal cognitiva con pérdida de la conciencia con deja vu / jamais vu	OFFICIAL
en	es	HP:0032883	Focal aware cognitive seizure with deja vu/jamais vu	rdfs:label	Convulsión focal sin pérdida de la conciencia con deja vu / jamais vu	OFFICIAL
en	es	HP:0032884	Focal aware sensory seizure with somatosensory features	rdfs:label	Convulsión focal sensorial sion pérdida de la conciencia con características somatosensoriales	OFFICIAL
en	es	HP:0032885	Focal impaired awareness cognitive seizure with hallucination	rdfs:label	Convulsión focal cognitiva con pérdida de la conciencia con alucinaciones	OFFICIAL
en	es	HP:0032886	Focal impaired awareness cognitive seizure with expressive dysphasia/aphasia	rdfs:label	Convulsión focal cognitiva dcon pérdida de la conciencia con disfasia / afasia expresiva	OFFICIAL
en	es	HP:0032887	Generalized atonic seizure	rdfs:label	Convulsión focal atónica generalizada	OFFICIAL
en	es	HP:0032888	Focal impaired awareness cognitive seizure with forced thinking	rdfs:label	Convulsión focal con pérdida de la conciencia con pensamiento forzado	OFFICIAL
en	es	HP:0032889	Focal aware sensory seizure with gustatory features	rdfs:label	Convulsión focal sensorial sin pérdida de la conciencia con características gustativas	OFFICIAL
en	es	HP:0032890	Focal impaired awareness sensory seizure with somatosensory features	rdfs:label	Convulsión focal sensorial con pérdida de la conciencia con características somatosensoriales	OFFICIAL
en	es	HP:0032891	Focal motor aware seizure with version	rdfs:label	Convulsión focal motara sin pérdida de la conciencia con versión	OFFICIAL
en	es	HP:0032892	Infection-related seizure	rdfs:label	Convulsión relacionada con una infección	OFFICIAL
en	es	HP:0032893	Gastroenteritis-related afebrile seizure	rdfs:label	Convulsión afebril relacionada con gastroenteritis	OFFICIAL
en	es	HP:0032894	Seizure precipitated by febrile infection	rdfs:label	Convulsión precipitada por infección febril	OFFICIAL
en	es	HP:0032895	Febrile seizure outside the age of 3 months to 6 years	rdfs:label	Convulsión febril antes de los 3 meses o después de los 6 años	OFFICIAL
en	es	HP:0032896	Music-induced seizure	rdfs:label	Convulsión inducida por la música	OFFICIAL
en	es	HP:0032897	Focal impaired awareness sensory seizure with gustatory features	rdfs:label	Convulsión focal sensorial con pérdida de la conciencia con características gustativas	OFFICIAL
en	es	HP:0032898	Focal automatism seizure	rdfs:label	Convulsión focal de automatismo	OFFICIAL
en	es	HP:0032899	Focal orofacial automatism seizure	rdfs:label	Convulsión focal de automatismo orofacial	OFFICIAL
en	es	HP:0032900	Focal manual automatism seizure	rdfs:label	Convulsión focal de automatismo manual	OFFICIAL
en	es	HP:0032901	Focal pedal automatism seizure	rdfs:label	Convulsión focal de automatismo pedal	OFFICIAL
en	es	HP:0032902	Focal perseverative automatism seizure	rdfs:label	Convulsión focal de automatismo perseverativo	OFFICIAL
